epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_normalized_avg_queue_len,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-498.19266838334244,484.70135060689444,13.491317776447971,479.7966799709432,309.92790955457735,13.788344519720626,0.5433025093085412,155.5371233873366,98.09341271902318,1.5793145470180956,37.2235006946571,59.290597477347994,0.06745658888223986,0.06745658888223986,0.5099948039494064,100.0,0.0026880887569859626,4878.350885009766,15.072601175308227
1.0,-483.3441968360325,469.82973559312353,13.514461242908808,465.02509526142165,299.11713871004696,13.605451823068428,0.5223247378438979,151.78017999046247,96.0928066340375,1.5563407345993114,36.37704004395082,58.159425855487356,0.06757230621454405,0.06757230621454405,0.5091643168851125,100.0,-0.06804803595878184,4561.321545410156,15.086272859573365
2.0,-439.12887676160176,426.8156512516945,12.313225509907317,422.27328275017254,277.9085452193871,11.68242158147506,0.43800448399440006,132.24431146531572,90.8473700304425,1.4028854841202043,34.896932132237566,54.54755241408475,0.06156612754953659,0.06156612754953659,0.5069416500645277,100.0,-0.058193481038324536,3718.4702087402343,15.124046325683594
3.0,-454.3095422395615,441.4202029393357,12.88933930022607,436.77619737866087,279.72437558106947,12.53094644686249,0.4860667012961857,144.03480864943288,92.88011121349363,1.4858432124618814,35.713644914165585,55.680623086866156,0.06444669650113034,0.06444669650113034,0.5089851353458248,100.0,-0.08952009808272124,3801.599011230469,15.166377592086793
4.0,-436.4126641840879,423.8860956287665,12.526568555321125,419.27896997361734,278.5999496671081,12.241242856110983,0.40357960025980627,128.03419785013824,92.14251310298715,1.4452453157500142,35.7230042380721,54.97426354916502,0.06263284277660562,0.06263284277660562,0.4991955151378753,100.0,-0.07987708360888064,3501.1706359863283,15.18676450252533
5.0,-472.6588238149941,459.5782985531603,13.080525261834056,454.65324497624084,298.82057685958273,12.37068159980904,0.44015791712732916,143.02182859972194,98.50107153838496,1.4984169759928,37.89054816870532,59.11210639368683,0.06540262630917028,0.06540262630917028,0.5019453104174159,100.0,-0.12743628146126867,3987.5520080566407,15.217928504943847
6.0,-401.2296178290504,389.1763930824973,12.053224746553003,384.88692839277445,250.67165023838328,11.256507367035667,0.4201829586919172,122.53858782866375,85.7892937944573,1.419648784112418,33.47154657525916,50.89809843508567,0.06026612373276501,0.06026612373276501,0.5040727089904502,100.0,-0.08249495457857847,2571.2489624023438,15.242409873008729
7.0,-436.9414888817817,424.85201543085356,12.089473450928233,420.450690002977,282.38281956138985,11.466438724299566,0.4304647241870423,126.17096699310073,88.02650855753139,1.39460952071698,34.84661670658854,51.78528233022588,0.060447367254641164,0.060447367254641164,0.49576310324746137,100.0,-0.1091511417645961,3135.4648620605467,15.261670303344726
8.0,-448.0047081137394,435.1976643370798,12.80704377665959,430.63572123917606,283.01767501268364,12.401230443890631,0.49208868627913777,134.7247270963226,91.23886195807272,1.4883040830283532,35.51248919184666,54.23806868319771,0.06403521888329795,0.06403521888329795,0.5004885630622488,100.0,-0.029879576875828207,3450.159259033203,15.26373906135559
9.0,-411.7432592360368,399.46027414914306,12.28298508689367,395.06943494245894,260.34899407192336,11.42423054065757,0.4405816488518529,122.85562868102615,87.81678413368296,1.433871096735747,34.56079220509885,51.822120831848416,0.061414925434468345,0.061414925434468345,0.5034739483969877,100.0,-0.11207475513219833,2664.215478515625,15.250788807868958
