epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy,avg_oma_cluster_count,avg_noma_cluster_count,avg_multi_user_cluster_count,avg_total_cluster_count,avg_users_in_noma_clusters,avg_cluster_size,multi_user_step_fraction,max_cluster_size_observed,cluster_size_histogram
0.0,-1168.500449336584,1154.8380218500647,13.662427486519366,1145.3611627036107,583.8366387710396,74.57105189207806,1.687992082077141,485.26547995841497,189.53718292909718,7.474109875193065,72.17991495658971,109.8831580973145,0.06831213743259683,0.4993145959047142,100.0,-0.11108594872057438,28256.64580078125,30.14955496788025,4.04,1.98,1.98,6.02,3.96,1.3299999999999985,0.99,2.0,"{""1"": 404, ""2"": 198}"
1.0,-1098.0806754121104,1084.6275378458045,13.45313756630586,1075.562969525167,527.6557212348769,76.7950872349718,1.7491253680199268,469.36303568729863,181.29136641274866,7.562789845503149,67.59688460882654,106.13169195841903,0.06726568783152931,0.5039331819381636,100.0,-0.12032302459701896,26050.7296875,30.22130928039551,4.04,1.98,1.98,6.02,3.96,1.3299999999999985,0.99,2.0,"{""1"": 404, ""2"": 198}"
2.0,-1204.459521735541,1190.1627518186244,14.296769916916338,1180.6769240347357,573.0819821053759,81.5767269453155,1.9297653416231089,524.0884496424209,189.71655567777765,7.717448827953281,70.76440812613745,111.23469872368692,0.07148384958458169,0.5109262269700449,100.0,-0.06209069169126451,30501.57802734375,30.261674690246583,4.04,1.98,1.98,6.02,3.96,1.3299999999999985,0.99,2.0,"{""1"": 404, ""2"": 198}"
3.0,-1178.7992220709161,1164.6860716930726,14.11315037784376,1155.2520060024237,547.5724360505839,87.07278303319053,1.9004666728478994,518.7063202458014,188.6813138129715,8.112281765749842,70.01205027144641,110.5569817757753,0.0705657518892188,0.5093363237881623,100.0,-0.1609727330505848,28262.5611328125,30.295420455932618,4.04,1.98,1.98,6.02,3.96,1.3299999999999985,0.99,2.0,"{""1"": 404, ""2"": 198}"
4.0,-1175.8099729562177,1161.4908872381038,14.319085718114247,1151.9438171323777,535.5455908638194,85.9178877759364,1.9834846353783038,528.4968538572439,190.94140211451491,8.06791269676326,69.34950375324901,113.52398566450256,0.07159542859057123,0.5122582309974832,100.0,-0.09769753906875848,28108.620947265626,30.366731023788454,4.04,1.98,1.98,6.02,3.96,1.3299999999999985,0.99,2.0,"{""1"": 404, ""2"": 198}"
