epoch,ratio_mean,ratio_std,ratio_min,ratio_max,clip_fraction,positive_adv_clip_fraction,negative_adv_clip_fraction,approx_kl,entropy_loss,policy_loss,ratio_by_adv_sign
0,0.9358105659484863,0.22572503983974457,0.595738410949707,1.4641069173812866,0.5799999833106995,0.0,0.5799999833106995,0.0938347801566124,-0.03023570403456688,-0.1487828493118286,"{""negative"": {""count"": 100, ""max"": 1.4641069173812866, ""mean"": 0.9358105659484863, ""min"": 0.595738410949707, ""std"": 0.22572503983974457}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
1,0.8053642511367798,0.49609410762786865,0.11665231734514236,1.9904180765151978,0.9700000286102295,1.0,0.969072163105011,0.4028779864311218,-0.0303818192332983,-0.14722928404808044,"{""negative"": {""count"": 97, ""max"": 1.9904180765151978, ""mean"": 0.7852088809013367, ""min"": 0.11665231734514236, ""std"": 0.489487886428833}, ""positive"": {""count"": 3, ""max"": 1.5913437604904175, ""mean"": 1.4570547342300415, ""min"": 1.2688037157058716, ""std"": 0.13709354400634766}}"
2,0.817217230796814,0.49810945987701416,0.1780831217765808,2.294034481048584,0.9900000095367432,1.0,0.9888888597488403,0.3778083920478821,-0.030594095587730408,-0.14479972422122955,"{""negative"": {""count"": 90, ""max"": 1.8336982727050781, ""mean"": 0.726763904094696, ""min"": 0.1780831217765808, ""std"": 0.4295787513256073}, ""positive"": {""count"": 10, ""max"": 2.294034481048584, ""mean"": 1.6312952041625977, ""min"": 1.2296806573867798, ""std"": 0.2897073030471802}}"
3,1.0845942497253418,0.4981226325035095,0.22711357474327087,2.3850531578063965,0.949999988079071,0.9444444179534912,0.9512194991111755,0.058484043926000595,-0.030829519033432007,-0.14338581264019012,"{""negative"": {""count"": 82, ""max"": 2.3850531578063965, ""mean"": 0.9778158664703369, ""min"": 0.22711357474327087, ""std"": 0.47553494572639465}, ""positive"": {""count"": 18, ""max"": 2.165238857269287, ""mean"": 1.5710290670394897, ""min"": 1.1987501382827759, ""std"": 0.2444489598274231}}"
4,0.874301016330719,0.5280746221542358,0.14127856492996216,2.3825953006744385,0.9900000095367432,1.0,0.9878048896789551,0.31785842776298523,-0.03109246864914894,-0.14599114656448364,"{""negative"": {""count"": 82, ""max"": 2.3825953006744385, ""mean"": 0.7293877005577087, ""min"": 0.14127856492996216, ""std"": 0.4666769802570343}, ""positive"": {""count"": 18, ""max"": 1.8301401138305664, ""mean"": 1.5344617366790771, ""min"": 1.2857685089111328, ""std"": 0.16005255281925201}}"
