block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.22228440642356873,0.10693920403718948,0.5526520013809204,-0.09927602112293243,1.0,0.0,1.0,1.0,0.10999999940395355,0.0003653913736343384,0.07538847625255585,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.20673418045043945,0.12395786494016647,0.15389536321163177,-0.5476174354553223,1.0,0.0,1.0,1.0,0.4000000059604645,-0.016140656545758247,0.11817234009504318,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.2861585319042206,0.1105942353606224,0.2418283373117447,-0.5156114101409912,1.0,0.0,1.0,1.0,0.18000000715255737,-0.0028398525901138783,0.0814465805888176,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.05750657990574837,0.11559905856847763,0.2882438004016876,-0.3245738446712494,1.0,0.0,1.0,1.0,0.019999999552965164,0.0006790989427827299,0.05355950817465782,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.15323568880558014,0.10334574431180954,0.3565099835395813,-0.10900340974330902,1.0,0.0,1.0,1.0,0.33000001311302185,-0.0074193645268678665,0.10987530648708344,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.08778177201747894,0.10993330925703049,0.3390108048915863,-0.20126476883888245,1.0,0.0,1.0,1.0,0.09000000357627869,-0.0005328982952050865,0.060896359384059906,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.029857680201530457,0.14174486696720123,0.4489591121673584,-0.3346313536167145,1.0,0.0,1.0,1.0,0.25999999046325684,0.0030396110378205776,0.08917680382728577,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.10900858789682388,0.11202286183834076,0.39160478115081787,-0.2046307772397995,1.0,0.0,1.0,1.0,0.4000000059604645,-0.001953293103724718,0.10468508303165436,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.2847619354724884,0.16813524067401886,0.7391003370285034,-0.09994766116142273,1.0,0.0,1.0,1.0,0.09000000357627869,0.0017811405705288053,0.06859833747148514,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.022578086704015732,0.10913290083408356,0.31903183460235596,-0.29446941614151,1.0,0.0,1.0,1.0,0.17000000178813934,-0.009516594000160694,0.09274069964885712,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.32115980982780457,0.15618035197257996,0.5944250226020813,-0.30546990036964417,1.0,0.0,1.0,1.0,0.3799999952316284,-0.018334627151489258,0.12984341382980347,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.16576609015464783,0.11848034709692001,0.13369664549827576,-0.5775587558746338,1.0,0.0,1.0,1.0,0.5299999713897705,0.0008874714258126915,0.14746399223804474,0
