epoch,policy_surrogate_mode,actor_structure_mode,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,offload_rate_mean,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.49801138043403625,0.09152237325906754,0.2044103592634201,0.790509819984436,0.4970833361148834,0.49801138043403625,0.20056598728781214,0.44060300952777953,0.3484485867436433,0.29081979600291225
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.5001326203346252,0.09651348739862442,0.19178076088428497,0.805597186088562,0.49916666746139526,0.5001326203346252,0.27474974382695067,0.3930222346015565,0.528386788195957,0.37602397339911736
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.49819400906562805,0.09777062386274338,0.22451943159103394,0.8129408955574036,0.4983333349227905,0.49819400906562805,0.31410891981618677,0.4719291142035372,0.5973311899454917,0.4309004171664301
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.49757981300354004,0.09723538160324097,0.19026874005794525,0.7781897187232971,0.48750001192092896,0.49757981300354004,0.28567177453511083,0.44983200306658905,0.5223909239171676,0.41337531492534146
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.4965060353279114,0.09930247813463211,0.21852153539657593,0.8215426802635193,0.48124998807907104,0.4965060353279114,0.278802769667063,0.47209220004779906,0.5141920064108876,0.42756777737231744
