block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.0023987246677279472,0.3252061605453491,0.9054849147796631,-1.0606887340545654,0.10999999940395355,0.0003653913736343384,0.07538847625255585,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.007374544162303209,0.43764206767082214,1.4544700384140015,-1.2261189222335815,0.4000000059604645,-0.016140656545758247,0.11817234009504318,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,0.013830483891069889,0.43748873472213745,1.5150152444839478,-1.1310254335403442,0.18000000715255737,-0.0028398525901138783,0.0814465805888176,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.0025867533404380083,0.2662752568721771,0.7014200687408447,-0.5961803197860718,0.019999999552965164,0.0006790989427827299,0.05355950817465782,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.00903370138257742,0.26318588852882385,0.7981601357460022,-0.6688880324363708,0.33000001311302185,-0.0074193645268678665,0.10987530648708344,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.0033929897472262383,0.4908258616924286,1.5054892301559448,-0.9906116724014282,0.09000000357627869,-0.0005328982952050865,0.060896359384059906,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.002153294160962105,0.4156198799610138,0.9648799300193787,-1.077540636062622,0.25999999046325684,0.0030396110378205776,0.08917680382728577,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.006254449486732483,0.20657740533351898,0.6847519278526306,-0.5517761707305908,0.4000000059604645,-0.001953293103724718,0.10468508303165436,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.009930637665092945,0.3481229245662689,0.8867273926734924,-0.8915809392929077,0.09000000357627869,0.0017811405705288053,0.06859833747148514,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,-0.0023417139891535044,0.47402456402778625,1.6674728393554688,-1.404394507408142,0.17000000178813934,-0.009516594000160694,0.09274069964885712,0
