epoch,policy_surrogate_mode,actor_structure_mode,theta_backbone_grad_norm,route_backbone_grad_norm,theta_route_feature_correlation,theta_head_grad_norm,route_head_grad_norm,theta_route_head_correlation,route_mask_mean,route_mask_active_fraction,offload_rate_mean
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.3484485867436433,0.29081979600291225,0.0075225005857646465,0.20056598728781214,0.44060300952777953,0.11452016979455948,0.4970833361148834,0.4970833361148834,0.49801138043403625
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.528386788195957,0.37602397339911736,-0.012439444661140442,0.27474974382695067,0.3930222346015565,0.033036984503269196,0.49916666746139526,0.49916666746139526,0.5001326203346252
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.5973311899454917,0.4309004171664301,-0.018025394529104233,0.31410891981618677,0.4719291142035372,-0.02020014449954033,0.4983333349227905,0.4983333349227905,0.49819400906562805
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.5223909239171676,0.41337531492534146,-0.017841888591647148,0.28567177453511083,0.44983200306658905,-0.0034137594047933817,0.48750001192092896,0.48750001192092896,0.49757981300354004
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_cap,hierarchical_actor_separate_theta_route_backbones,0.5141920064108876,0.42756777737231744,0.002772912848740816,0.278802769667063,0.47209220004779906,0.0004871094133704901,0.48124998807907104,0.48124998807907104,0.4965060353279114
