block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,-0.012116584926843643,0.05584784224629402,0.9894676208496094,0.0537608377635479,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,-0.009388071484863758,0.07722225785255432,0.9936263561248779,0.07744023203849792,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,-0.008207659237086773,0.1252022683620453,0.9995635151863098,0.12428459525108337,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607881359755993,0.10466673970222473,0.0017623722087591887,0.02322445809841156,1.0020344257354736,0.023320000618696213,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,-0.001061293762177229,0.04028937220573425,0.9997574687004089,0.04088180884718895,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,7.145464769564569e-05,0.10626447945833206,1.0056644678115845,0.10539143532514572,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,-0.034855712205171585,0.13960734009742737,0.9748374819755554,0.1293935328722,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992408961057663,-0.00722108967602253,0.03883315250277519,0.9935519695281982,0.038476668298244476,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,-0.001500944490544498,0.04402844235301018,0.9994769096374512,0.044650956988334656,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,-0.0016865950310602784,0.04397421330213547,0.9992689490318298,0.043258409947156906,0
10,30,33,3,dispatch_decision_block,0.0339919812977314,0.021747425198554993,0.10151617974042892,-0.001837773947045207,0.07307590544223785,1.0008529424667358,0.07416201382875443,0
11,33,36,3,dispatch_decision_block,0.044066138565540314,0.010254583321511745,0.07920101284980774,-0.05472317337989807,0.2464396059513092,0.9755034446716309,0.23997491598129272,0
12,36,39,3,dispatch_decision_block,0.050126947462558746,0.019716130569577217,0.11679955571889877,-0.01752864569425583,0.06967443972826004,0.9850020408630371,0.06831450015306473,0
13,39,42,3,dispatch_decision_block,0.03257514908909798,0.017165647819638252,0.07421579211950302,0.0015603997744619846,0.036140963435173035,1.0022273063659668,0.037227530032396317,0
14,42,45,3,dispatch_decision_block,0.036456771194934845,0.019075842574238777,0.09147823601961136,-0.053459879010915756,0.24732089042663574,0.9783093333244324,0.26296523213386536,0
15,45,48,3,dispatch_decision_block,0.05227191001176834,0.01531024556607008,0.0942147821187973,-0.00813437532633543,0.1011870875954628,0.9971321225166321,0.10599725693464279,0
16,48,51,3,dispatch_decision_block,0.046770934015512466,0.020106855779886246,0.09844094514846802,0.001830771565437317,0.02929241955280304,1.0022648572921753,0.029640236869454384,0
17,51,54,3,dispatch_decision_block,0.036664243787527084,0.021603766828775406,0.1012500524520874,-0.00341370259411633,0.05970499664545059,0.9983716607093811,0.05997998267412186,0
18,54,57,3,dispatch_decision_block,0.03322746232151985,0.02183140255510807,0.09628143906593323,-0.001611315063200891,0.06580137461423874,1.0005770921707153,0.06712740659713745,0
19,57,60,3,dispatch_decision_block,0.04734865203499794,0.0157503392547369,0.09652622789144516,-0.009848218411207199,0.07478755712509155,0.9929437041282654,0.07316426187753677,0
20,60,63,3,dispatch_decision_block,0.05137767642736435,0.021447692066431046,0.0990171879529953,0.0001783972984412685,0.09092194586992264,1.004433035850525,0.09566330909729004,0
21,63,66,3,dispatch_decision_block,0.038944147527217865,0.023645158857107162,0.11219514161348343,-0.027308030053973198,0.141968235373497,0.9829777479171753,0.14199206233024597,0
22,66,69,3,dispatch_decision_block,0.038921333849430084,0.023474011570215225,0.09777924418449402,-0.0069809723645448685,0.10791517049074173,0.9988429546356201,0.10817758738994598,0
23,69,72,3,dispatch_decision_block,0.050724077969789505,0.01388415414839983,0.08829198777675629,-0.020213622599840164,0.12269265204668045,0.9872638583183289,0.11869477480649948,0
0,0,3,3,dispatch_decision_block,0.045673102140426636,0.01940896548330784,0.09759285300970078,0.0048844050616025925,0.11223358660936356,1.0112019777297974,0.11342889815568924,1
1,3,6,3,dispatch_decision_block,0.030843233689665794,0.01958201266825199,0.09125766158103943,-0.035047076642513275,0.16683807969093323,0.9782789349555969,0.15154241025447845,1
2,6,9,3,dispatch_decision_block,0.03452074155211449,0.020372767001390457,0.09973660856485367,-0.01507941447198391,0.12660233676433563,0.9926297068595886,0.12009409070014954,1
3,9,12,3,dispatch_decision_block,0.0471264086663723,0.01636457070708275,0.11500317603349686,-0.07240581512451172,0.19455622136592865,0.9465746879577637,0.16596761345863342,1
4,12,15,3,dispatch_decision_block,0.050435468554496765,0.018509145826101303,0.11930159479379654,-0.026730304583907127,0.19816863536834717,0.9932553172111511,0.21081185340881348,1
5,15,18,3,dispatch_decision_block,0.03909336030483246,0.0223284550011158,0.1062684878706932,-0.05045716464519501,0.18114617466926575,0.965563178062439,0.16120216250419617,1
6,18,21,3,dispatch_decision_block,0.03586180508136749,0.023692626506090164,0.0976942628622055,-0.010230666026473045,0.14324349164962769,1.0001262426376343,0.1484483927488327,1
7,21,24,3,dispatch_decision_block,0.04818849638104439,0.014935965649783611,0.09523224830627441,-0.02454284206032753,0.1866224855184555,0.9913608431816101,0.1661018580198288,1
8,24,27,3,dispatch_decision_block,0.05488567054271698,0.022085556760430336,0.11769802123308182,-0.026798134669661522,0.10805928707122803,0.9791121482849121,0.10220909863710403,1
9,27,30,3,dispatch_decision_block,0.03780636563897133,0.025217590853571892,0.12338322401046753,-0.013638586737215519,0.1328166425228119,0.9946646690368652,0.12166187167167664,1
10,30,33,3,dispatch_decision_block,0.03720095008611679,0.02471974678337574,0.1178005114197731,-0.04101916775107384,0.13428720831871033,0.9681922793388367,0.12396309524774551,1
11,33,36,3,dispatch_decision_block,0.05037132278084755,0.015428476966917515,0.09076550602912903,-0.04048316180706024,0.21106676757335663,0.9807916283607483,0.19699153304100037,1
12,36,39,3,dispatch_decision_block,0.042886558920145035,0.015809999778866768,0.08976320922374725,-0.00426953611895442,0.15503360331058502,1.0075608491897583,0.15354202687740326,1
13,39,42,3,dispatch_decision_block,0.029708828777074814,0.01582004688680172,0.08744682371616364,-0.011301514692604542,0.16907760500907898,1.0027810335159302,0.16860677301883698,1
14,42,45,3,dispatch_decision_block,0.03395737335085869,0.017514755949378014,0.09607914835214615,-0.06463727355003357,0.24235765635967255,0.9637914299964905,0.2208119034767151,1
15,45,48,3,dispatch_decision_block,0.04529504477977753,0.01568155735731125,0.08979609608650208,-0.04359341785311699,0.16980160772800446,0.9710139632225037,0.16473056375980377,1
16,48,51,3,dispatch_decision_block,0.04969868063926697,0.02087271586060524,0.12721845507621765,-0.010235706344246864,0.19795382022857666,1.0085548162460327,0.19303232431411743,1
17,51,54,3,dispatch_decision_block,0.03871331363916397,0.02660764940083027,0.12953084707260132,-0.04761336371302605,0.15900839865207672,0.9644702672958374,0.13613709807395935,1
18,54,57,3,dispatch_decision_block,0.03663599491119385,0.02686173841357231,0.12953084707260132,-0.034780342131853104,0.17278644442558289,0.9797154068946838,0.16154351830482483,1
19,57,60,3,dispatch_decision_block,0.04683282971382141,0.01414628978818655,0.086539126932621,-0.01883303001523018,0.12248382717370987,0.9887208342552185,0.12149079144001007,1
20,60,63,3,dispatch_decision_block,0.05009571090340614,0.022284021601080894,0.11335590481758118,-0.04707638919353485,0.20613442361354828,0.973906934261322,0.19803334772586823,1
21,63,66,3,dispatch_decision_block,0.03288280963897705,0.023105205968022346,0.10012488067150116,-0.019028164446353912,0.1535218358039856,0.9923524260520935,0.14528530836105347,1
22,66,69,3,dispatch_decision_block,0.03327442333102226,0.02316826581954956,0.09312042593955994,-0.006876243278384209,0.1747782826423645,1.0073245763778687,0.16086623072624207,1
23,69,72,3,dispatch_decision_block,0.048011504113674164,0.01672482118010521,0.08616456389427185,-0.033812809735536575,0.17115779221057892,0.9785096645355225,0.1326177418231964,1
0,0,3,3,dispatch_decision_block,0.043805379420518875,0.017299722880125046,0.08590730279684067,0.005272624548524618,0.07405983656644821,1.0080533027648926,0.07522252947092056,2
1,3,6,3,dispatch_decision_block,0.03474613279104233,0.018954895436763763,0.08928713202476501,-0.0039436412043869495,0.08670196682214737,0.9996243119239807,0.08093075454235077,2
2,6,9,3,dispatch_decision_block,0.03809024393558502,0.019919922575354576,0.09090470522642136,-0.010140269063413143,0.09385500103235245,0.9943327307701111,0.09604191780090332,2
3,9,12,3,dispatch_decision_block,0.0489802360534668,0.014611697755753994,0.08091158419847488,0.0005587238119915128,0.1016121581196785,1.0058035850524902,0.10496238619089127,2
4,12,15,3,dispatch_decision_block,0.05068574845790863,0.01604457199573517,0.08244522660970688,-0.008222490549087524,0.05782630294561386,0.9934762716293335,0.05783930793404579,2
5,15,18,3,dispatch_decision_block,0.03702443465590477,0.019348235800862312,0.10068637877702713,-0.006350961979478598,0.08505954593420029,0.9972028136253357,0.08281806111335754,2
6,18,21,3,dispatch_decision_block,0.03321097046136856,0.019776316359639168,0.10068637877702713,0.0013545193942263722,0.08920242637395859,1.0053995847702026,0.0922890231013298,2
7,21,24,3,dispatch_decision_block,0.049202725291252136,0.014113012701272964,0.08871973305940628,0.0005248769884929061,0.07337666302919388,1.003188133239746,0.07244466245174408,2
8,24,27,3,dispatch_decision_block,0.05297265201807022,0.01867349073290825,0.10344622284173965,-0.0022649846505373716,0.09386835247278214,1.002061128616333,0.09223804622888565,2
9,27,30,3,dispatch_decision_block,0.037268463522195816,0.022960934787988663,0.12288293987512589,-0.008241675794124603,0.0886397659778595,0.9957502484321594,0.09079399704933167,2
10,30,33,3,dispatch_decision_block,0.037728678435087204,0.023151887580752373,0.11272644996643066,-0.017714425921440125,0.08341559767723083,0.9856356978416443,0.07470613718032837,2
11,33,36,3,dispatch_decision_block,0.04932192713022232,0.015383273363113403,0.0916595309972763,-0.029563674703240395,0.13568824529647827,0.9795991778373718,0.12858599424362183,2
