epoch,reward_mode,value_target_mode,num_sensors,episode_reward,episode_delay,episode_energy,avg_raw_total_backlog,avg_normalized_total_backlog,avg_normalized_avg_queue_len,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_theta,num_steps,actor_loss,critic_loss,entropy,raw_return_mean,raw_return_std,value_target_mean,value_target_std,running_return_mean,running_return_std
0,per_sensor,normalized_return,8,-158.01718021777742,1145.3611627036107,189.53718292909718,9618962293.719048,4.235352520821005,0.06831213743259683,143.17014533795134,1.1846073933068577,13.662427486519366,0.4993145959047142,100,-0.11066824526060373,9.238363063335418,30.150162982940675,-22.157121658325195,6.349564075469971,1.5556811661099346e-07,0.9999999403953552,0.0,1.0
1,per_sensor,normalized_return,8,-149.03219423135351,1075.686830910353,181.13501109816846,9137270115.544636,4.166166429940698,0.06719623274097897,134.4608538637941,1.1320938193635526,13.439246548195793,0.5023296206479968,100,-0.12539259810000658,6.605532336235046,30.16121311187744,-26.432998657226562,7.4175190925598145,4.2915345943583816e-08,1.0,0.0,1.0
2,per_sensor,normalized_return,8,-163.01078653748857,1180.6233658405583,189.39039697451014,9610090005.723234,4.417244506161695,0.07124587913164025,147.5779207300698,1.1836899810906882,14.24917582632805,0.5073289320530162,100,-0.070460847299546,6.0449771106243135,30.225429105758668,-30.173118591308594,8.268080711364746,2.3007392258023174e-07,1.0,0.0,1.0
3,per_sensor,normalized_return,8,-159.78562393849248,1156.05297040388,188.5267608489279,9505497825.536364,4.371220218637526,0.07050355191350847,144.506621300485,1.1782922553057986,14.100710382701694,0.5078103174345923,100,-0.15689805252477526,5.3646482765674595,30.27175440788269,-31.786611557006836,8.234694480895996,3.302097297819273e-07,1.0000001192092896,0.0,1.0
4,per_sensor,normalized_return,8,-159.4359974214354,1151.9566796924353,190.2516998362575,9583404104.246737,4.418225194130366,0.07126169667952201,143.9945849615544,1.1890731239766092,14.2523393359044,0.505826912656116,100,-0.084272376075387,4.4155678987503055,30.34268651008606,-33.46818542480469,8.812111854553223,-3.33786012163273e-08,1.0,0.0,1.0
