epoch,advantage_action_alignment,joint_approx_kl,joint_clip_fraction,joint_selected_score_mean,joint_expected_score_mean,joint_residual_credit_mean,joint_residual_credit_std,joint_action_decision_agreement_ratio_under_reward_aligned
0,-0.1526367962360382,0.006034566089510918,0.5058333277702332,0.15693116188049316,0.12770134210586548,0.02922980673611164,1.0185112953186035,0.43541666865348816
1,0.05510442703962326,0.013800338841974735,0.6316666603088379,0.2496749460697174,0.15280377864837646,0.09687115252017975,0.9848683476448059,0.46166667342185974
2,-0.006301150657236576,0.001357680419459939,0.5354166626930237,0.36828505992889404,0.2090659737586975,0.15921911597251892,0.911171019077301,0.5141666531562805
3,0.08254201710224152,-0.022297343239188194,0.4637500047683716,0.4633910655975342,0.2665433883666992,0.19684770703315735,0.8010634183883667,0.549583375453949
4,0.34219443798065186,0.013947000727057457,0.43291667103767395,0.40703651309013367,0.26967567205429077,0.1373608410358429,0.7717834711074829,0.5387499928474426
5,-0.058951184153556824,-0.022998375818133354,0.4000000059604645,0.548828661441803,0.3285897374153137,0.22023890912532806,0.7253224849700928,0.5979166626930237
