epoch,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0.052815554332319305,3153920,0,0.0,229000.9375,1138868.5,5931748.1450000005,91610944.0,229000.9375,1138868.5,5931748.1450000005,91610944.0,0.6640128736568954,0.5730476379394531,0.8924434900283813,0.4726290590225845,0.5741775818169117,4.219303301070524,7.283464241027832
1,0.04192800811760988,3153920,0,0.0,201364.703125,1039564.125,5382771.0,19782504.0,201364.703125,1039564.125,5382771.0,19782504.0,0.692300752520238,0.6912497729063034,0.9037794023752213,0.4803024848503825,0.4745494868606329,3.932104480687669,7.200608277320862
2,0.038761289440641375,3153920,0,0.0,202543.6875,1045102.0625,5490020.5,19292408.0,202543.6875,1045102.0625,5490020.5,19292408.0,0.7028352151242373,0.6954953968524933,0.9403919756412507,0.4805657146030159,0.3997939769178629,3.8605406579884756,7.19603271484375
3,0.04299844895174385,3153920,0,0.0,188324.46875,1002424.125,5059808.0,16740899.0,188324.46875,1002424.125,5059808.0,16740899.0,0.7203311609485017,0.7147912085056305,0.9688289195299149,0.482727006159826,0.2691553620621562,3.709034486070833,7.1384303092956545
4,0.0408055724268364,3153920,0,0.0,174681.75,966652.625,4776269.0,14069497.0,174681.75,966652.625,4776269.0,14069497.0,0.7313063838571693,0.7286907285451889,0.9807365089654922,0.48475628961537365,0.1489426739513874,3.6090531041080127,7.073497366905213
5,0.03439786890414505,3153920,0,0.0,171650.3125,970045.1624999808,4686898.0,14072927.0,171650.3125,970045.1624999808,4686898.0,14072927.0,0.7350625439344882,0.7331878840923309,0.9871138840913772,0.4843989752827567,0.10688392426818609,3.5898186732197908,7.0890411853790285
