epoch,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0.07020395627483215,3153920,0,0.0,279651.34375,1430417.5,7261315.0,79237664.0,279651.34375,1430417.5,7261315.0,79237664.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,0.05428671430321673,3153920,0,0.0,239507.59375,1281792.5,6455605.5,24990856.0,239507.59375,1281792.5,6455605.5,24990856.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,0.05511877374742171,3153920,0,0.0,219846.3125,1170933.625,5846917.0,22594212.0,219846.3125,1170933.625,5846917.0,22594212.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,0.051573898742951166,3153920,0,0.0,209827.390625,1155645.0,5597250.5,20869986.0,209827.390625,1155645.0,5597250.5,20869986.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,0.045617743470096936,3153920,0,0.0,210592.8125,1181666.375,5657695.5,17585500.0,210592.8125,1181666.375,5657695.5,17585500.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,0.03919499451055603,3153920,0,0.0,210005.71875,1205094.125,5710250.395000052,16166839.0,210005.71875,1205094.125,5710250.395000052,16166839.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
