rank,critic_arch_mode,run_dir,epochs_completed,best_reward,final_reward,best_epoch,reward_gap,reward_gap_abs,final_critic_loss,final_popart_mean,final_popart_std,final_value_target_mean,final_value_target_std,final_critic_raw_prediction_mean,final_critic_raw_prediction_std,final_critic_normalized_prediction_mean,final_critic_normalized_prediction_std,final_value_explained_variance,final_prediction_target_corr,final_prediction_std_over_target_std,final_probe_prediction_std,final_probe_prediction_range,final_pairwise_prediction_distance_mean,final_critic_vs_constant_mse_gain,final_critic_vs_constant_huber_gain,final_critic_hidden_feature_std,final_critic_hidden_feature_dim_std_mean,final_critic_hidden_feature_dim_std_min,final_critic_head_weight_norm,final_critic_head_bias_mean,final_critic_backbone_grad_norm,final_critic_head_grad_norm,best_epoch_is_one,final_critic_backbone_to_head_grad_ratio,final_prediction_std_ratio_gap
1,stronger_critic_backbone,checkpoints\dense_critic_arch_experiment_20260316_152334\critic_arch_stronger_critic_backbone_20260316_152415_255508,5,-148.3578720928915,-160.19912307473254,1,-11.841250981841029,11.841250981841029,0.330955286603421,-43.09850234985352,19.36432709305945,-1.0014225244522097,0.8900256156921387,-63.33974456787109,1.0811729431152344,-1.0452853441238403,0.0558332465589046,0.0691097378730773,0.5821975469589233,0.0627321824431419,0.7255196571350098,3.177337646484375,0.834851086139679,0.0528209805488586,0.024465262889862,0.7678225040435791,0.0230481587350368,0.0065236892551183,0.3799915015697479,2.194899082183838,0.0561576883902673,0.6636259664957019,1,0.08462249878585187,0.9372678175568581
2,baseline_critic,checkpoints\dense_critic_arch_experiment_20260316_152334\critic_arch_baseline_critic_20260316_152341_362536,5,-149.03219423135351,-159.10720050853226,1,-10.075006277178744,10.075006277178744,0.2906309457495808,-45.47189521789551,20.556859199379357,-0.9049803018569946,0.8606180548667908,-65.28187561035156,0.0645678713917732,-0.963667929172516,0.0031409305520355,-0.0002913475036621,-0.0380796156823635,0.0036496219690889,0.0615196861326694,0.275238037109375,0.0713022127747535,-0.003659963607788,0.0056107342243194,0.9810686707496644,0.0010628277668729,0.0003383765288162,0.2830308377742767,2.2002439498901367,0.0046691916281857,0.84688585266356,1,0.005513365890298982,0.9963503780309111
