epoch,policy_surrogate_mode,actor_structure_mode,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,offload_rate_mean,theta_head_grad_norm,route_head_grad_norm
0,hierarchical_actor_offload_gated_route,hierarchical_actor_theta_route,0.4870436489582062,0.09082290530204773,0.21728189289569855,0.7850005030632019,0.4387499988079071,0.4870436489582062,0.047827068707096645,0.05404868199505634
1,hierarchical_actor_offload_gated_route,hierarchical_actor_theta_route,0.49582067131996155,0.09883817285299301,0.16241633892059326,0.815032422542572,0.48124998807907104,0.49582067131996155,0.03594580011885777,0.03466825533033008
2,hierarchical_actor_offload_gated_route,hierarchical_actor_theta_route,0.4964745044708252,0.10144760459661484,0.20041373372077942,0.8209229111671448,0.4937500059604645,0.4964745044708252,0.03420304485063198,0.03152193582604617
3,hierarchical_actor_offload_gated_route,hierarchical_actor_theta_route,0.4976639747619629,0.10596992820501328,0.20544694364070892,0.813841700553894,0.4854166805744171,0.4976639747619629,0.03877805116061769,0.03624686711328481
4,hierarchical_actor_offload_gated_route,hierarchical_actor_theta_route,0.49577096104621887,0.11073076725006104,0.19338390231132507,0.8646240830421448,0.47833332419395447,0.49577096104621887,0.03733900771700466,0.03033210892837898
