epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_normalized_avg_queue_len,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-384.266473171511,372.5215906296441,11.744882541866954,368.35404478972004,242.07683281404394,10.379773011646448,0.38392655342576404,115.5135124106038,83.35091679848473,1.3589697588652454,32.35639973987708,49.63554729974238,0.05872441270933477,0.05872441270933477,0.5034250877039382,100.0,-0.07534634699113667,2896.0454071044924,15.08560335636139
1.0,-456.63791509808783,444.24439181524167,12.393523282846086,439.6007436508414,298.90470822021763,11.173922327488903,0.40808916683371527,129.11402393630115,92.87296328800693,1.41654210329156,35.85684103017098,55.59958015454436,0.06196761641423043,0.06196761641423043,0.5000043490115174,100.0,-0.10679383114911616,4217.24853515625,15.113343477249146
2.0,-417.09933000479145,405.41063658103457,11.688693423756982,401.14265144331574,273.9267455060047,10.201743634225911,0.3907540704489276,116.62340823263627,85.35970275437514,1.2981675083201265,34.2958678276062,49.765667418448785,0.05844346711878491,0.05844346711878491,0.4878169883421987,100.0,-0.0762516192626208,3334.7273498535155,15.12603452205658
3.0,-485.6874081161522,472.69135657699445,12.996051539157651,467.93254647424243,312.52554911606404,12.68966488512819,0.48967612268879757,142.22765635036149,95.17620205503809,1.505720025961058,36.86370447594032,56.80677755313672,0.06498025769578826,0.06498025769578826,0.5004162408061772,100.0,-0.1197233309969306,4500.84525756836,15.151038360595702
4.0,-419.279303354226,407.00114729364685,12.278156060578995,402.5442826041201,268.5202958664778,10.718230417704516,0.38815353625665594,122.91760278368119,89.13729379053392,1.364192563884138,34.17342881034454,53.59967241630525,0.06139078030289498,0.06139078030289498,0.49780631556654276,100.0,-0.08813811177387834,3245.620227050781,15.172385501861573
5.0,-422.58670966489575,410.3882321096497,12.198477555246093,405.8500282285646,262.7657284428638,11.147691416874745,0.3815831286672008,131.55502524015884,90.76407762170277,1.3950331458945007,33.91534304865905,55.453701427149234,0.060992387776230464,0.060992387776230464,0.5100237884177841,100.0,-0.08014884700533002,3488.93291015625,15.190298748016357
6.0,-434.9248395020479,422.23486026766506,12.689979234382996,417.66431091811654,269.46833223641903,11.959030776943205,0.4452431069581425,135.79170479779629,91.41098699096773,1.4664867965480624,34.35392401823496,55.59057617618472,0.06344989617191497,0.06344989617191497,0.5073227139217192,100.0,-0.14541146038100122,3480.032098388672,15.205029225349426
7.0,-428.4480655143254,415.92340742177913,12.524658092546112,411.34247395390673,265.20350712356515,11.418631011684719,0.4120297829424827,134.30830603571465,91.6186693574444,1.433413656032066,34.539479661354115,55.6457760400582,0.06262329046273056,0.06262329046273056,0.5082693003233669,100.0,-0.1572640471626073,3322.663491821289,15.208284473419189
8.0,-428.0133604820644,415.1863397926343,12.82702068943,410.4743436204206,262.7393996933685,11.924120784168789,0.4003759964838987,135.41044714639943,94.23992344427774,1.4621557488444163,34.91344240740729,57.86432528802602,0.06413510344715,0.06413510344715,0.5092001743583784,100.0,-0.07312193103134632,3231.1228363037108,15.199018383026123
9.0,-487.9318229934067,474.8349738806951,13.096849112711679,470.02440054828696,303.07940104018564,13.411032631266043,0.4827076134557181,153.0512592633797,96.21146664816035,1.545514637140979,35.93221079642527,58.733741214594126,0.06548424556355839,0.06548424556355839,0.5099652504924266,100.0,-0.04277462433092296,4196.389984130859,15.176391553878783
