block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,0.0023987246677279472,0.3252061605453491,0.9054849147796631,-1.0606887340545654,0.10999999940395355,0.0003653913736343384,0.07538847625255585,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,0.007374544162303209,0.43764206767082214,1.4544700384140015,-1.2261189222335815,0.4000000059604645,-0.016140656545758247,0.11817234009504318,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,0.013830483891069889,0.43748873472213745,1.5150152444839478,-1.1310254335403442,0.18000000715255737,-0.0028398525901138783,0.0814465805888176,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.0025867533404380083,0.2662752568721771,0.7014200687408447,-0.5961803197860718,0.019999999552965164,0.0006790989427827299,0.05355950817465782,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.00903370138257742,0.26318588852882385,0.7981601357460022,-0.6688880324363708,0.33000001311302185,-0.0074193645268678665,0.10987530648708344,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.0033929897472262383,0.4908258616924286,1.5054892301559448,-0.9906116724014282,0.09000000357627869,-0.0005328982952050865,0.060896359384059906,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.002153294160962105,0.4156198799610138,0.9648799300193787,-1.077540636062622,0.25999999046325684,0.0030396110378205776,0.08917680382728577,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.006254449486732483,0.20657740533351898,0.6847519278526306,-0.5517761707305908,0.4000000059604645,-0.001953293103724718,0.10468508303165436,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.009930637665092945,0.3481229245662689,0.8867273926734924,-0.8915809392929077,0.09000000357627869,0.0017811405705288053,0.06859833747148514,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.0023417139891535044,0.47402456402778625,1.6674728393554688,-1.404394507408142,0.17000000178813934,-0.009516594000160694,0.09274069964885712,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.0039020252879709005,0.4781228303909302,1.6209683418273926,-1.5143404006958008,0.3799999952316284,-0.018334627151489258,0.12984341382980347,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.007882477715611458,0.20639431476593018,0.753028392791748,-0.6398937106132507,0.5299999713897705,0.0008874714258126915,0.14746399223804474,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,0.0016344290925189853,0.33804991841316223,0.7837541699409485,-0.8877979516983032,0.5299999713897705,-0.029206281527876854,0.15250149369239807,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,0.00615482684224844,0.3539496064186096,1.1649773120880127,-1.151465892791748,0.019999999552965164,-0.0043578618206083775,0.04359159991145134,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.004111300688236952,0.36414024233818054,0.9561896920204163,-1.0821497440338135,0.07000000029802322,-0.0028258615639060736,0.051576584577560425,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop,-0.005323448218405247,0.16811630129814148,0.38471001386642456,-0.5201296210289001,0.23000000417232513,0.0029336370062083006,0.09651114791631699,0
