telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,44928,0,0.0,674092.5,3211286.75,13660340.0,71965528.0,674092.5,3211286.75,13660340.0,71965528.0,0.049989253282547,0.07676880061626434,210.6739044189453,2000.0,0.4745652097136781,0.8502269983291626,7.381279811940354
0,0,0,0,critic_backbone.4.bias,128,0,0.0,14748.7705078125,23283.367480468663,302286.9284375011,949983.1875,14748.7705078125,23283.367480468663,302286.9284375011,949983.1875,0.005656022112816572,0.012175957672297955,11.312043190002441,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,47666.60546875,101222.27499999978,553637.145625,77472128.0,47666.60546875,101222.27499999978,553637.145625,77472128.0,0.04308823123574257,0.05258394777774811,127.94218444824219,4000.0,0.6735577966658033,0.58258056640625,3.231023924500884
0,0,0,0,critic_backbone.7.weight,128,0,0.0,215728.109375,466029.4140624986,3804017.4200000158,13657838.0,215728.109375,466029.4140624986,3804017.4200000158,13657838.0,0.005645109340548515,0.001298997551202774,11.2902193069458,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,16971.888671875,11049.413623046867,61448.968046875234,1808509.125,16971.888671875,11049.413623046867,61448.968046875234,1808509.125,0.005655900575220585,0.013015486299991608,11.31180191040039,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,44928,0,0.0,486179.96875,2847013.600000008,10019644.0,45849548.0,486179.96875,2847013.600000008,10019644.0,45849548.0,0.037951838225126266,0.08039484173059464,215.36093139648438,2000.0,0.47866784152269126,0.8390758633613586,7.260875750762756
1,0,0,1,critic_backbone.4.bias,128,0,0.0,2614.8935546875,9108.90668945312,16149.561318359385,22400.431640625,2614.8935546875,9108.90668945312,16149.561318359385,22400.431640625,0.005396205931901932,0.012690366245806217,11.520003318786621,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,11411.4111328125,42558.33437499998,102085.34640625001,1693774.5,11411.4111328125,42558.33437499998,102085.34640625001,1693774.5,0.036665499210357666,0.050431083887815475,126.23385620117188,4000.0,0.738177798330994,0.52886962890625,2.3645812003646545
1,0,0,1,critic_backbone.7.weight,128,0,0.0,46443.1796875,133890.17421874995,408694.5300000007,1535739.0,46443.1796875,133890.17421874995,408694.5300000007,1535739.0,0.0046501862816512585,0.0012873359955847263,12.092022895812988,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,2289.747314453125,8424.839111328121,19228.6971777344,22222.3359375,2289.747314453125,8424.839111328121,19228.6971777344,22222.3359375,0.005573807749897242,0.013320130296051502,11.57740592956543,0.0,1.0,0.0,0.0
