epoch,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0.052416781328738504,3153920,0,0.0,220656.171875,1130358.375,5560283.0,95456088.0,220656.171875,1130358.375,5560283.0,95456088.0,0.6689196250948594,0.5781289786100388,0.8923814445734024,0.4745652097136781,0.5214476451277733,4.1686727059727176,7.280513143539428
1,0.04266531078800127,3153920,0,0.0,195206.34375,1006834.4375,5093791.460000018,21097482.0,195206.34375,1006834.4375,5093791.460000018,21097482.0,0.6931716241890248,0.6912063658237457,0.9037611573934555,0.48332874350908733,0.43684826120734216,3.900167509336741,7.1179564714431764
2,0.04218861176892681,3153920,0,0.0,195246.21875,1003842.1875,5327838.0,18855062.0,195246.21875,1003842.1875,5327838.0,18855062.0,0.7007557605785518,0.6968255639076233,0.9290586799383164,0.48320104122936586,0.37063124515116214,3.8449316614701514,7.122192096710205
3,0.04239375360760748,3153920,0,0.0,186088.171875,998200.5,5040794.0,17901770.0,186088.171875,998200.5,5040794.0,17901770.0,0.7124996843563551,0.7088751047849655,0.9457778334617615,0.4838177606709122,0.26770984195172787,3.744659454647862,7.088307309150696
4,0.035799505156158054,3153920,0,0.0,180787.78125,1001159.375,4933216.5,16433654.0,180787.78125,1001159.375,4933216.5,16433654.0,0.7210017252992416,0.7162160128355026,0.960891330242157,0.48437091608260163,0.1778261512517929,3.685104512903372,7.090792202949524
5,0.029655653290295413,3153920,0,0.0,181572.78125,1029664.6875,4969789.5,15157348.0,181572.78125,1029664.6875,4969789.5,15157348.0,0.7237515050981825,0.7226154059171677,0.9649481177330017,0.48301259269295094,0.1573382467031479,3.682553797033227,7.127759242057801
