telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
0,0,0,0,0.0934702306026305,78848,0,0.0,402159.625,1438735.875,8280977.624999974,95456088.0,402159.625,1438735.875,8280977.624999974,95456088.0,0.5740615031897407,0.5740615129470825,0.6636081874370575,0.4745652097136781,0.7164037823677063,5.306151868220619,7.173767137527466
1,0,0,1,0.0719376464500976,78848,0,0.0,280973.5,1223917.1187499983,6867801.0,45849548.0,280973.5,1223917.1187499983,6867801.0,45849548.0,0.6084228199268427,0.6084228157997131,0.7252022802829743,0.47866784152269126,0.6839727461338043,4.812728475563706,7.016060972213745
2,0,0,2,0.06213307935039124,78848,0,0.0,258726.390625,1193575.5,6655807.6399999745,38624984.0,258726.390625,1193575.5,6655807.6399999745,38624984.0,0.6242041734357129,0.624204158782959,0.7542532622814179,0.47970516244950856,0.6516513228416443,4.618353423307084,6.96951813697815
3,0,0,3,0.0556343865899834,78848,0,0.0,269126.53125,1265996.5812499896,7147090.5,40301540.0,269126.53125,1265996.5812499896,7147090.5,40301540.0,0.6387724535283226,0.6387724727392197,0.7840445205569267,0.4773590730192429,0.5714142620563507,4.481896019229248,7.017344355583191
4,0,1,4,0.05529254421648536,78848,0,0.0,257484.390625,1217488.625,6693922.0,39756644.0,257484.390625,1217488.625,6693922.0,39756644.0,0.6423176707896464,0.6423176527023315,0.7902015686035156,0.4780022029357894,0.5772310197353363,4.439205055171341,6.996164035797118
5,0,1,5,0.05435113180041173,78848,0,0.0,247781.84375,1187590.75,6500840.5,30195106.0,247781.84375,1187590.75,6500840.5,30195106.0,0.6460041574534143,0.6460041552782059,0.7973555102944374,0.47783597938099975,0.5836790204048157,4.403365041854841,6.996946215629578
6,0,1,6,0.05327053692179038,78848,0,0.0,239882.203125,1164616.25,6387465.359999982,25760754.0,239882.203125,1164616.25,6387465.359999982,25760754.0,0.6488869562176323,0.6488869488239288,0.8026398867368698,0.47805033739895547,0.5874543488025665,4.37251119245067,6.988230800628662
7,0,1,7,0.049881300782237264,78848,0,0.0,242385.65625,1198331.625,6330875.5,27062982.0,242385.65625,1198331.625,6330875.5,27062982.0,0.6539264790575395,0.6539264917373657,0.8124931633472442,0.4777412945065018,0.5427014827728271,4.326134337226752,6.991711807250976
8,0,2,8,0.05028597720974707,78848,0,0.0,235626.984375,1187966.375,6034365.0,24277810.0,235626.984375,1187966.375,6034365.0,24277810.0,0.656618825565354,0.6566188335418701,0.8167457461357116,0.47870003610330475,0.5518535375595093,4.290863988802786,6.963031673431396
9,0,2,9,0.05025028533517864,78848,0,0.0,223722.96875,1176085.375,5622616.0,24088874.0,223722.96875,1176085.375,5622616.0,24088874.0,0.6590081827835537,0.6590081751346588,0.8203544467687607,0.47973455217762173,0.5529431998729706,4.258007804548902,6.932717108726501
