epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
0,critic_backbone.0.weight,1797120,0,0.0,383475.78125,2667695.25,7244653.0,71965528.0,383475.78125,2667695.25,7244653.0,71965528.0,0.025494095217436553,0.11257470287382602,217.0668701171875,0.48079432721272247,0.4745652097136781,0.4817035496234894,0.4823892340064049,0.6700910300016403,7.199476954711486,7.288445782661438
0,critic_backbone.4.bias,5120,0,0.0,2324.496826171875,5866.2119140625,9372.966103515655,949983.1875,2324.496826171875,5866.2119140625,9372.966103515655,949983.1875,0.004919872828759253,0.010049055225681513,10.731052529811858,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.6.weight,655360,0,0.0,5665.326171875,12599.511132812475,28413.423945312614,77472128.0,5665.326171875,12599.511132812475,28413.423945312614,77472128.0,0.03255970510654151,0.04826223384588957,123.35146217346191,0.8570449229769961,0.6735577966658033,0.8769306838512421,0.8926878035068512,0.37280426025390623,1.1378684572339488,2.023879945278167
0,critic_backbone.7.bias,5120,0,0.0,2211.104736328125,4920.505078125003,11157.40108398442,1808509.125,2211.104736328125,4920.505078125003,11157.40108398442,1808509.125,0.005109401093795896,0.009097097895573825,10.512400579452514,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.weight,5120,0,0.0,20143.630859375,49262.63417968755,124200.73250000006,13657838.0,20143.630859375,49262.63417968755,124200.73250000006,13657838.0,0.004919441125821322,0.0029665888170711694,15.202154970169067,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.0.weight,1797120,0,0.0,339952.1875,2358838.0,6924988.340000051,21097482.0,339952.1875,2358838.0,6924988.340000051,21097482.0,0.021217648452147842,0.19945206455886363,248.92536582946778,0.48542685425218596,0.48332874350908733,0.4853013753890991,0.4873239293694496,0.4831691786646843,7.06706228068802,7.124010348320008
1,critic_backbone.4.bias,5120,0,0.0,2009.373291015625,4893.313842773438,7499.763027343765,9369.392578125,2009.373291015625,4893.313842773438,7499.763027343765,9369.392578125,0.003212445619283244,0.0057122397411148995,7.451346218585968,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.6.weight,655360,0,0.0,4045.078857421875,8334.974609374984,11960.531640625024,27653.275390625,4045.078857421875,8334.974609374984,11960.531640625024,27653.275390625,0.0260493993293494,0.029592766799032687,101.78489236831665,0.9009163941258634,0.8950258404522121,0.9011823832988739,0.9060756683349609,0.39052734375,0.7332727379854627,0.7748403817415237
1,critic_backbone.7.bias,5120,0,0.0,1646.197509765625,3234.610839843751,5867.923730468759,9632.0439453125,1646.197509765625,3234.610839843751,5867.923730468759,9632.0439453125,0.005145034153247252,0.006821425212547183,10.129587817192078,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.weight,5120,0,0.0,5574.8427734375,18426.327148437507,51291.02902343768,73383.515625,5574.8427734375,18426.327148437507,51291.02902343768,73383.515625,0.007376221439335496,0.005292315079714172,17.140755927562715,1.0,1.0,1.0,1.0,0.0,0.0,0.0
