epoch,advantage_action_alignment,joint_approx_kl,joint_clip_fraction,joint_selected_score_mean,joint_expected_score_mean,joint_residual_credit_mean,joint_residual_credit_std,joint_action_decision_agreement_ratio_under_td_aligned
0,-0.06792596727609634,0.0075487312860786915,0.0,0.10081411898136139,0.11354782432317734,-0.012733709998428822,1.0158036947250366,0.3933333456516266
1,-0.07466858625411987,0.012772854417562485,0.0008333333535119891,-0.020201699808239937,-0.002862989902496338,-0.01733870804309845,1.0078339576721191,0.3608333468437195
2,-0.23075060546398163,0.0021792848128825426,0.0,-0.0124112069606781,-0.001065902877599001,-0.011345301754772663,1.0196155309677124,0.3554166555404663
3,0.01588786393404007,0.002470472827553749,0.0,0.03372027724981308,0.0014792950823903084,0.032240983098745346,1.0063867568969727,0.367083340883255
4,-0.119221530854702,0.0008714844007045031,0.0,0.04956694319844246,0.006117900833487511,0.0434490405023098,1.0045931339263916,0.3779166638851166
