block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_active_rate,epoch
0,0,3,3,dispatch_decision_block,0.0478149875998497,0.016601255163550377,0.08993358910083771,0.020377008244395256,0.6100000143051147,0
1,3,6,3,dispatch_decision_block,0.03368911147117615,0.019778918474912643,0.10503822565078735,0.005093078128993511,0.27000001072883606,0
2,6,9,3,dispatch_decision_block,0.03694237768650055,0.02077401615679264,0.1090344563126564,0.0029595899395644665,0.36000001430511475,0
3,9,12,3,dispatch_decision_block,0.047156259417533875,0.015566286630928516,0.10289005935192108,0.018491923809051514,0.6499999761581421,0
4,12,15,3,dispatch_decision_block,0.04513434320688248,0.017236417159438133,0.09447673708200455,0.0162821002304554,0.4399999976158142,0
5,15,18,3,dispatch_decision_block,0.03292123228311539,0.02261212095618248,0.10770267993211746,5.662378299575721e-08,0.28999999165534973,0
6,18,21,3,dispatch_decision_block,0.031234968453645706,0.020431313663721085,0.10083583742380142,5.662378299575721e-08,0.3199999928474426,0
7,21,24,3,dispatch_decision_block,0.049675650894641876,0.012805523350834846,0.09032361954450607,0.016904111951589584,0.7099999785423279,0
8,24,27,3,dispatch_decision_block,0.047985926270484924,0.01760038360953331,0.09250061959028244,0.02056565321981907,0.6100000143051147,0
9,27,30,3,dispatch_decision_block,0.03364663943648338,0.0212115366011858,0.1059333011507988,0.0005587679333984852,0.28999999165534973,0
10,30,33,3,dispatch_decision_block,0.03410091996192932,0.021786319091916084,0.10069148987531662,0.0011922224657610059,0.2800000011920929,0
11,33,36,3,dispatch_decision_block,0.043627019971609116,0.011121093295514584,0.07920101284980774,0.022261042147874832,0.5600000023841858,0
12,36,39,3,dispatch_decision_block,0.04997120052576065,0.01942629925906658,0.11590497195720673,0.021464984863996506,0.6100000143051147,0
13,39,42,3,dispatch_decision_block,0.032468900084495544,0.017102474346756935,0.07395458221435547,0.0011528697796165943,0.3100000023841858,0
14,42,45,3,dispatch_decision_block,0.036224376410245895,0.018894728273153305,0.0868411436676979,0.0035022636875510216,0.3700000047683716,0
15,45,48,3,dispatch_decision_block,0.053497541695833206,0.01566770300269127,0.09514947980642319,0.01387866958975792,0.75,0
16,48,51,3,dispatch_decision_block,0.04680706560611725,0.020146658644080162,0.09969770163297653,0.01905740797519684,0.5299999713897705,0
17,51,54,3,dispatch_decision_block,0.036692287772893906,0.02182132937014103,0.10313867032527924,0.004414921626448631,0.3499999940395355,0
18,54,57,3,dispatch_decision_block,0.03315865620970726,0.021789340302348137,0.09591859579086304,5.9535132379551214e-08,0.3400000035762787,0
19,57,60,3,dispatch_decision_block,0.04666951298713684,0.01495907548815012,0.09297854453325272,0.019892344251275063,0.6399999856948853,0
20,60,63,3,dispatch_decision_block,0.05139666423201561,0.021479565650224686,0.10046228766441345,0.01598118431866169,0.5600000023841858,0
21,63,66,3,dispatch_decision_block,0.03889362886548042,0.0234930831938982,0.10964588075876236,0.002663800260052085,0.36000001430511475,0
22,66,69,3,dispatch_decision_block,0.03895019367337227,0.02335350215435028,0.09704066812992096,0.0022369944490492344,0.38999998569488525,0
23,69,72,3,dispatch_decision_block,0.051340505480766296,0.014108553528785706,0.08679616451263428,0.02188016101717949,0.7200000286102295,0
0,0,3,3,dispatch_decision_block,0.045538388192653656,0.01954367198050022,0.0955054759979248,0.016079088672995567,0.5299999713897705,1
1,3,6,3,dispatch_decision_block,0.030826108530163765,0.019648045301437378,0.08744488656520844,7.195509965640667e-08,0.2800000011920929,1
2,6,9,3,dispatch_decision_block,0.03437606990337372,0.020509682595729828,0.09460503607988358,7.195509965640667e-08,0.3499999940395355,1
3,9,12,3,dispatch_decision_block,0.048121701925992966,0.016498206183314323,0.10888674855232239,0.01686622016131878,0.6100000143051147,1
4,12,15,3,dispatch_decision_block,0.0502270832657814,0.018395960330963135,0.11469896882772446,0.019491877406835556,0.7099999785423279,1
5,15,18,3,dispatch_decision_block,0.03883853182196617,0.022486867383122444,0.10496502369642258,7.195509965640667e-08,0.4099999964237213,1
6,18,21,3,dispatch_decision_block,0.03604843094944954,0.02375260926783085,0.10050801932811737,7.195509965640667e-08,0.3700000047683716,1
7,21,24,3,dispatch_decision_block,0.04624095931649208,0.014857937581837177,0.08046837151050568,0.014271608553826809,0.5699999928474426,1
8,24,27,3,dispatch_decision_block,0.05523406341671944,0.02206965908408165,0.12118491530418396,0.017988847568631172,0.6499999761581421,1
9,27,30,3,dispatch_decision_block,0.03764382377266884,0.02524140104651451,0.1251409351825714,9.310306631959975e-05,0.41999998688697815,1
10,30,33,3,dispatch_decision_block,0.037176407873630524,0.024831658229231834,0.11935693770647049,0.00028851296519860625,0.4000000059604645,1
11,33,36,3,dispatch_decision_block,0.04981764778494835,0.015849443152546883,0.09253627806901932,0.021681485697627068,0.699999988079071,1
12,36,39,3,dispatch_decision_block,0.04292077198624611,0.015955675393342972,0.09268448501825333,0.016697950661182404,0.4300000071525574,1
13,39,42,3,dispatch_decision_block,0.029758187010884285,0.015816079452633858,0.0879439190030098,0.0008042124100029469,0.1899999976158142,1
14,42,45,3,dispatch_decision_block,0.033949192613363266,0.017436716705560684,0.09588088095188141,0.0043178158812224865,0.30000001192092896,1
15,45,48,3,dispatch_decision_block,0.0459158793091774,0.015039450488984585,0.08808591961860657,0.019448140636086464,0.5600000023841858,1
16,48,51,3,dispatch_decision_block,0.04994957894086838,0.02080022543668747,0.12393705546855927,0.017850251868367195,0.5600000023841858,1
17,51,54,3,dispatch_decision_block,0.039235442876815796,0.026744401082396507,0.13186389207839966,0.001897763810120523,0.41999998688697815,1
18,54,57,3,dispatch_decision_block,0.03683949261903763,0.02722742035984993,0.13186389207839966,0.0016144870314747095,0.3400000035762787,1
19,57,60,3,dispatch_decision_block,0.04528146609663963,0.0136205293238163,0.08648011833429337,0.015050684101879597,0.550000011920929,1
20,60,63,3,dispatch_decision_block,0.05063864216208458,0.022187137976288795,0.10791078954935074,0.017828624695539474,0.5299999713897705,1
21,63,66,3,dispatch_decision_block,0.03335043787956238,0.023061957210302353,0.10272106528282166,0.00016306624456774443,0.3199999928474426,1
22,66,69,3,dispatch_decision_block,0.033671632409095764,0.023049458861351013,0.09608865529298782,0.00033866011654026806,0.3400000035762787,1
23,69,72,3,dispatch_decision_block,0.04840005934238434,0.017878325656056404,0.09740719199180603,0.016256222501397133,0.6000000238418579,1
0,0,3,3,dispatch_decision_block,0.04365699365735054,0.017276857048273087,0.08775071799755096,0.01659407839179039,0.5099999904632568,2
1,3,6,3,dispatch_decision_block,0.034713760018348694,0.018867013975977898,0.08906753361225128,6.467632118756228e-08,0.36000001430511475,2
2,6,9,3,dispatch_decision_block,0.03774058446288109,0.019995028153061867,0.0901200994849205,6.467632118756228e-08,0.38999998569488525,2
3,9,12,3,dispatch_decision_block,0.048505593091249466,0.013520202599465847,0.08143825083971024,0.016471771523356438,0.6899999976158142,2
4,12,15,3,dispatch_decision_block,0.05079254135489464,0.01615406572818756,0.0821673721075058,0.02136813849210739,0.6299999952316284,2
5,15,18,3,dispatch_decision_block,0.03728630021214485,0.019514795392751694,0.10162007063627243,0.00359407183714211,0.33000001311302185,2
6,18,21,3,dispatch_decision_block,0.033266905695199966,0.01967502571642399,0.10162007063627243,0.0033329848665744066,0.33000001311302185,2
7,21,24,3,dispatch_decision_block,0.048140063881874084,0.015218660235404968,0.0924895778298378,0.016931844875216484,0.6299999952316284,2
8,24,27,3,dispatch_decision_block,0.052988868206739426,0.018374282866716385,0.10154658555984497,0.02259243279695511,0.6600000262260437,2
9,27,30,3,dispatch_decision_block,0.03752242028713226,0.022975508123636246,0.12288473546504974,0.0008569533820264041,0.38999998569488525,2
10,30,33,3,dispatch_decision_block,0.037817489355802536,0.023178692907094955,0.11295017600059509,0.0009195675374940038,0.4099999964237213,2
11,33,36,3,dispatch_decision_block,0.04982617869973183,0.017069732770323753,0.09907278418540955,0.017466915771365166,0.5799999833106995,2
12,36,39,3,dispatch_decision_block,0.047106023877859116,0.01797129213809967,0.10060983151197433,0.016890209168195724,0.550000011920929,2
13,39,42,3,dispatch_decision_block,0.03128300979733467,0.020142413675785065,0.10469933599233627,7.416470992893665e-08,0.25999999046325684,2
14,42,45,3,dispatch_decision_block,0.03719205781817436,0.021034840494394302,0.11638915538787842,0.002762417308986187,0.3700000047683716,2
15,45,48,3,dispatch_decision_block,0.047646280378103256,0.017248542979359627,0.09690231829881668,0.01824936643242836,0.5799999833106995,2
16,48,51,3,dispatch_decision_block,0.045395709574222565,0.017809703946113586,0.09573464095592499,0.017736855894327164,0.49000000953674316,2
17,51,54,3,dispatch_decision_block,0.033007919788360596,0.021225327625870705,0.08452130854129791,6.467632118756228e-08,0.3400000035762787,2
18,54,57,3,dispatch_decision_block,0.033014003187417984,0.021281667053699493,0.0841379165649414,6.467632118756228e-08,0.33000001311302185,2
19,57,60,3,dispatch_decision_block,0.05054831504821777,0.015409844927489758,0.08847030252218246,0.010493068024516106,0.7200000286102295,2
20,60,63,3,dispatch_decision_block,0.04827870801091194,0.019018003717064857,0.1046246886253357,0.01960800774395466,0.5400000214576721,2
21,63,66,3,dispatch_decision_block,0.03324936702847481,0.02167610079050064,0.10431937873363495,0.0006313556805253029,0.27000001072883606,2
22,66,69,3,dispatch_decision_block,0.03261765092611313,0.02191384881734848,0.0960867777466774,0.0002332114236196503,0.30000001192092896,2
23,69,72,3,dispatch_decision_block,0.04840324446558952,0.01614786870777607,0.11078670620918274,0.01719316840171814,0.6399999856948853,2
0,0,3,3,dispatch_decision_block,0.04789002984762192,0.016300007700920105,0.0968375876545906,0.01732465997338295,0.6299999952316284,3
1,3,6,3,dispatch_decision_block,0.03204952925443649,0.018632223829627037,0.08703897148370743,0.00019167734717484564,0.28999999165534973,3
2,6,9,3,dispatch_decision_block,0.03734997287392616,0.019186031073331833,0.08591216802597046,0.0031439163722097874,0.3400000035762787,3
3,9,12,3,dispatch_decision_block,0.0434727668762207,0.011151565238833427,0.07000915706157684,0.01738537661731243,0.5799999833106995,3
4,12,15,3,dispatch_decision_block,0.04409485682845116,0.017232073470950127,0.09905197471380234,0.018532350659370422,0.4699999988079071,3
5,15,18,3,dispatch_decision_block,0.03391300514340401,0.0225265733897686,0.0967315286397934,1.037614154597577e-07,0.30000001192092896,3
6,18,21,3,dispatch_decision_block,0.03221430256962776,0.02179190330207348,0.09277922660112381,1.037614154597577e-07,0.3199999928474426,3
7,21,24,3,dispatch_decision_block,0.047976065427064896,0.01567080430686474,0.09861969202756882,0.01248949859291315,0.6399999856948853,3
8,24,27,3,dispatch_decision_block,0.058543041348457336,0.01949976198375225,0.10872916877269745,0.020414162427186966,0.800000011920929,3
9,27,30,3,dispatch_decision_block,0.04275054112076759,0.023987842723727226,0.1112193912267685,6.678700970041973e-08,0.44999998807907104,3
10,30,33,3,dispatch_decision_block,0.042394593358039856,0.024090847000479698,0.11150559037923813,1.6960442735580727e-05,0.44999998807907104,3
11,33,36,3,dispatch_decision_block,0.04907354339957237,0.015694063156843185,0.09057764708995819,0.02097310498356819,0.6499999761581421,3
12,36,39,3,dispatch_decision_block,0.04704304784536362,0.018230317160487175,0.10376150906085968,0.020844221115112305,0.5600000023841858,3
13,39,42,3,dispatch_decision_block,0.034464143216609955,0.01893181912600994,0.0817868560552597,0.0003837591502815485,0.33000001311302185,3
14,42,45,3,dispatch_decision_block,0.040614403784275055,0.01935197412967682,0.08882950991392136,0.00396554172039032,0.4699999988079071,3
