epoch,ratio_mean,ratio_std,ratio_min,ratio_max,clip_fraction,positive_adv_clip_fraction,negative_adv_clip_fraction,approx_kl,entropy_loss,policy_loss,ratio_by_adv_sign
0,0.9925087094306946,0.007583317346870899,0.9765297174453735,1.0133804082870483,0.0,0.0,0.0,0.39908915758132935,-0.03016357496380806,0.0005130302743054926,"{""negative"": {""count"": 100, ""max"": 1.0133804082870483, ""mean"": 0.9925087094306946, ""min"": 0.9765297174453735, ""std"": 0.007583317346870899}, ""positive"": {""count"": 0, ""max"": 0.0, ""mean"": 0.0, ""min"": 0.0, ""std"": 0.0}}"
1,0.9873828291893005,0.012127025052905083,0.9568904042243958,1.0165845155715942,0.0,0.0,0.0,0.4204257130622864,-0.03016357496380806,0.0009089362574741244,"{""negative"": {""count"": 98, ""max"": 1.0165845155715942, ""mean"": 0.9874663352966309, ""min"": 0.9568904042243958, ""std"": 0.012208984233438969}, ""positive"": {""count"": 2, ""max"": 0.9889706373214722, ""mean"": 0.9832915663719177, ""min"": 0.9776124954223633, ""std"": 0.005679070949554443}}"
2,0.9978443384170532,0.00650416873395443,0.9758396744728088,1.0129663944244385,0.0,0.0,0.0,0.3966524004936218,-0.03016357496380806,0.0015045475447550416,"{""negative"": {""count"": 91, ""max"": 1.0129663944244385, ""mean"": 0.9980750679969788, ""min"": 0.9758396744728088, ""std"": 0.006659912411123514}, ""positive"": {""count"": 9, ""max"": 1.001906394958496, ""mean"": 0.9955110549926758, ""min"": 0.9886451959609985, ""std"": 0.003948687110096216}}"
3,0.9975414276123047,0.004213403910398483,0.9857044816017151,1.0063031911849976,0.0,0.0,0.0,0.41631779074668884,-0.03016357496380806,-6.250500882742926e-05,"{""negative"": {""count"": 80, ""max"": 1.0063031911849976, ""mean"": 0.9975827932357788, ""min"": 0.9857044816017151, ""std"": 0.004450648091733456}, ""positive"": {""count"": 20, ""max"": 1.003003716468811, ""mean"": 0.9973760843276978, ""min"": 0.9904354810714722, ""std"": 0.003081653034314513}}"
4,0.9991324543952942,0.002663328079506755,0.9940032362937927,1.0050618648529053,0.0,0.0,0.0,0.39484503865242004,-0.03016357496380806,0.00031828880310058594,"{""negative"": {""count"": 82, ""max"": 1.0050618648529053, ""mean"": 0.9992856383323669, ""min"": 0.9940032362937927, ""std"": 0.0028117913752794266}, ""positive"": {""count"": 18, ""max"": 1.0022448301315308, ""mean"": 0.9984347224235535, ""min"": 0.9947123527526855, ""std"": 0.0016723431181162596}}"
