block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.0478149875998497,0.016601255163550377,0.08993358910083771,-0.002590317977592349,0.054334696382284164,0.9988522529602051,0.052549321204423904,0
1,3,6,3,dispatch_decision_block,0.03368911147117615,0.019778918474912643,0.10503822565078735,-0.0022506832610815763,0.06406944990158081,0.9997953772544861,0.0638798177242279,0
2,6,9,3,dispatch_decision_block,0.03694237768650055,0.02077401615679264,0.1090344563126564,-0.03914475068449974,0.14919579029083252,0.9721267819404602,0.14106959104537964,0
3,9,12,3,dispatch_decision_block,0.047156259417533875,0.015566286630928516,0.10289005935192108,-0.006722594611346722,0.0394117571413517,0.9940452575683594,0.03724054992198944,0
4,12,15,3,dispatch_decision_block,0.04513434320688248,0.017236417159438133,0.09447673708200455,-0.003554413327947259,0.04376161843538284,0.99739670753479,0.04307032749056816,0
5,15,18,3,dispatch_decision_block,0.03292123228311539,0.02261212095618248,0.10770267993211746,-0.01313604786992073,0.12062457203865051,0.9943722486495972,0.12615562975406647,0
6,18,21,3,dispatch_decision_block,0.031234968453645706,0.020431313663721085,0.10083583742380142,-0.031331729143857956,0.15924453735351562,0.9810076951980591,0.1491505205631256,0
7,21,24,3,dispatch_decision_block,0.049675650894641876,0.012805523350834846,0.09032361954450607,-0.007690907921642065,0.03598279878497124,0.9929807782173157,0.035734232515096664,0
8,24,27,3,dispatch_decision_block,0.047985926270484924,0.01760038360953331,0.09250061959028244,-0.008157708682119846,0.045875102281570435,0.9929109215736389,0.045047298073768616,0
9,27,30,3,dispatch_decision_block,0.03364663943648338,0.0212115366011858,0.1059333011507988,-0.0005137816187925637,0.03493903949856758,1.0000972747802734,0.03503101319074631,0
10,30,33,3,dispatch_decision_block,0.03410091996192932,0.021786319091916084,0.10069148987531662,-0.001580605749040842,0.07067711651325226,1.0009253025054932,0.07118391990661621,0
11,33,36,3,dispatch_decision_block,0.043627019971609116,0.011121093295514584,0.07920101284980774,-0.050822991877794266,0.21006081998348236,0.9720020890235901,0.21223366260528564,0
12,36,39,3,dispatch_decision_block,0.04997120052576065,0.01942629925906658,0.11590497195720673,0.003255701856687665,0.10984411090612411,1.0092954635620117,0.11068783700466156,0
13,39,42,3,dispatch_decision_block,0.032468900084495544,0.017102474346756935,0.07395458221435547,-0.0075151692144572735,0.03472531959414482,0.9931125044822693,0.0345882773399353,0
14,42,45,3,dispatch_decision_block,0.036224376410245895,0.018894728273153305,0.0868411436676979,-0.07205209136009216,0.20232532918453217,0.9492721557617188,0.18662038445472717,0
15,45,48,3,dispatch_decision_block,0.053497541695833206,0.01566770300269127,0.09514947980642319,-0.022065382450819016,0.07317286729812622,0.9807862639427185,0.07139353454113007,0
