epoch,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_ratio_mean,theta_approx_kl,theta_clip_fraction,advantage_action_alignment,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative
0,-0.018333623185753822,0.002715607173740864,-0.021049225702881813,0.9866424202919006,0.9932042360305786,0.007492921315133572,0.0,-0.06792596727609634,0.49125000834465027,0.0,0.5092592835426331
1,0.026665963232517242,0.0012743775732815266,0.025391584262251854,0.9820477366447449,0.9890446066856384,0.012741130776703358,0.0008333333535119891,-0.07466858625411987,0.5120833516120911,1.0,0.4871470630168915
2,-0.014166649430990219,0.0020945852156728506,-0.016261234879493713,0.9922605156898499,0.9983276128768921,0.0021543586626648903,0.0,-0.23075060546398163,0.492083340883255,0.0,0.50694739818573
3,-8.026758990808958e-08,0.0003505637578200549,-0.00035064457915723324,0.9922969341278076,0.997793972492218,0.0024375140201300383,0.0,0.01588786393404007,0.5,1.0,0.5002105236053467
4,0.019999302923679352,0.0007130803423933685,0.019286224618554115,0.993851900100708,0.9992478489875793,0.0008691261173225939,0.0,-0.119221530854702,0.5091666579246521,0.5,0.4898904860019684
