epoch,offload_active_fraction,theta_positive_fraction,route_credit_weight_mean,route_credit_weight_std,route_credit_effective_fraction,route_credit_effective_count,theta_ratio_mean,route_ratio_mean,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,advantage_action_alignment
0,0.5087500214576721,0.47458332777023315,1.0,0.0,0.5087500214576721,1221.0,0.9932042360305786,0.9998914003372192,0.007492921315133572,0.00010970266885124147,0.0,0.0,-0.06792596727609634
1,0.4891666769981384,0.49041667580604553,1.0,0.0,0.4891666769981384,1174.0,0.9890446066856384,0.9999386668205261,0.012741130776703358,6.484863843070343e-05,0.0008333333535119891,0.0,-0.07466858625411987
2,0.5074999928474426,0.4870833456516266,1.0,0.0,0.5074999928474426,1218.0,0.9983276128768921,0.9999517798423767,0.0021543586626648903,4.91150094603654e-05,0.0,0.0,-0.23075060546398163
3,0.5004166960716248,0.4866666793823242,1.0,0.0,0.5004166960716248,1201.0,0.997793972492218,0.9999346733093262,0.0024375140201300383,6.58623393974267e-05,0.0,0.0,0.01588786393404007
4,0.4908333420753479,0.5,1.0,0.0,0.4908333420753479,1178.0,0.9992478489875793,0.9999954700469971,0.0008691261173225939,4.803663614438847e-06,0.0,0.0,-0.119221530854702
