epoch,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,theta_head_grad_norm,route_head_grad_norm,theta_route_head_correlation,offload_rate_mean,bs1_vs_bs2_entropy,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std
0,-0.002336948411539197,0.30980807542800903,1.0260859727859497,-1.4938809871673584,-0.0007627781014889479,0.31432124972343445,1.3309566974639893,-1.2416229248046875,0.2378770112991333,0.33336973190307617,-0.004292026162147522,0.0028533225413411856,-0.028353797271847725,-0.05179997533559799,0.13083332777023315,0.21166667342185974,0.05497562488977279,0.0790494140869792,0.10394412279129028,0.49893563985824585,0.6603550314903259,-0.05678589642047882,0.5801244378089905,0.019358081743121147,0.5493747591972351
1,-0.0022666167933493853,0.23877061903476715,1.7584636211395264,-1.2511520385742188,-0.0005075553199276328,0.21720342338085175,1.5931248664855957,-1.704778790473938,0.3235800266265869,0.3567403256893158,-0.010406467132270336,-0.00646107317879796,-0.09803300350904465,-0.1651299148797989,0.3162499964237213,0.5108333230018616,0.04182467000374401,0.05166177846191454,0.04885483160614967,0.5070688128471375,0.6555171608924866,-0.09896588325500488,0.709526002407074,0.021325211971998215,0.5928873419761658
2,2.9007793273194693e-05,0.26391899585723877,2.041930913925171,-1.5445908308029175,-6.50596120976843e-05,0.22153949737548828,1.4447154998779297,-1.5760866403579712,0.3232526183128357,0.3536106050014496,0.00018583759083412588,0.004635418299585581,-0.09740475565195084,-0.1288118064403534,0.30125001072883606,0.4541666805744171,0.04165489364629571,0.048891454705250574,0.031828321516513824,0.4955267906188965,0.6536263823509216,-0.18072377145290375,0.7917155623435974,0.023992890492081642,0.47522127628326416
3,0.0013528963318094611,0.25465095043182373,1.6231915950775146,-1.3998936414718628,-0.0007603609119541943,0.257013738155365,1.5573313236236572,-1.8599056005477905,0.37554264068603516,0.46949097514152527,0.012312686070799828,0.006271276623010635,-0.09935019910335541,-0.15113863348960876,0.3199999928474426,0.4845833480358124,0.050557068859711285,0.05160214594736366,0.06053081899881363,0.49999862909317017,0.6524509191513062,-0.26729390025138855,0.8495671153068542,0.03236265107989311,0.5837151408195496
4,0.001036398229189217,0.2666148543357849,1.6017075777053833,-2.049034595489502,-0.0025292858481407166,0.24861593544483185,2.9247593879699707,-2.3327219486236572,0.3829837739467621,0.4296341836452484,-0.0019663143903017044,0.014891532249748707,-0.10566243529319763,-0.13738708198070526,0.3137499988079071,0.4737499952316284,0.05211729098698351,0.05626544116350731,0.007254504133015871,0.49790385365486145,0.6514062285423279,-0.2748081088066101,1.0360761880874634,0.12361668795347214,0.7421780228614807
