mode,epoch,update_epoch,minibatch_id,trace_stage,critic_loss,actor_loss,critic_grad_norm,actor_grad_norm,critic_param_delta_norm,actor_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,actor_backbone_delta_norm,actor_head_delta_norm,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,popart_mean,popart_std
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_actor_before_critic,2.7945430278778076,0.3373962342739105,0.0,0.33799347998534507,0.0,0.10291391899899159,0.0,0.0,0.0949732386688489,0.03964036655331112,-0.32623720169067383,0.4275130331516266,0.14235959947109222,1.1375473737716675,-21.781986236572266,7.408289909362793,-20.92443084716797,7.524864673614502,-0.6627300977706909,-0.20000000298023224,-0.6627301573753357,-0.20000000298023224,-0.6780929565429688,-0.20000000298023224,-0.6333584785461426,-0.4000000059604645,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_critic,2.7945430278778076,0.3373962342739105,2.0041943174652923,0.33799347998534507,0.08107217781617115,0.10291391899899159,0.07655444238698937,0.0036608277361119134,0.0949732386688489,0.03964036655331112,-0.7983183860778809,0.473094642162323,0.14235959947109222,1.1375473737716675,-21.781986236572266,7.408289909362793,-20.92443084716797,7.524864673614502,-0.7338067293167114,-0.20000000298023224,-0.7338067889213562,-0.20000000298023224,-0.7471063733100891,-0.20000000298023224,-0.7063682675361633,-0.4000000059604645,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,4,before_actor,2.809962511062622,0.12149617820978165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6220203042030334,0.47495701909065247,0.08581121265888214,1.024933099746704,-22.150259017944336,6.6748881340026855,-21.403600692749023,6.693843364715576,-0.28540709614753723,-0.28958946466445923,-0.28540709614753723,-0.28958946466445923,-0.3037533760070801,-0.3196481168270111,-0.26301872730255127,-0.2606305181980133,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_actor_before_critic,2.809962511062622,0.12149617820978165,0.0,0.20369048543108417,0.0,0.09782564970777183,0.0,0.0,0.09076198104334535,0.03649822650260006,-0.6220203042030334,0.47495701909065247,0.08581121265888214,1.024933099746704,-22.150259017944336,6.6748881340026855,-21.403600692749023,6.693843364715576,-0.28540709614753723,-0.28958946466445923,-0.28540709614753723,-0.28958946466445923,-0.3037533760070801,-0.3196481168270111,-0.26301872730255127,-0.2606305181980133,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_critic,2.809962511062622,0.12149617820978165,1.0736808072312742,0.20369048543108417,0.079252832178632,0.09782564970777183,0.07470512480381676,0.0036636143596431316,0.09076198104334535,0.03649822650260006,-0.8049248456954956,0.524189293384552,0.08581121265888214,1.024933099746704,-22.150259017944336,6.6748881340026855,-21.403600692749023,6.693843364715576,-0.28025904297828674,-0.2881231904029846,-0.28025907278060913,-0.2881231904029846,-0.2977169156074524,-0.3104839026927948,-0.3144112527370453,-0.31378301978111267,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,5,before_actor,3.0053577423095703,0.23512883484363556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6861218214035034,0.4652950167655945,-0.12371574342250824,0.8974282145500183,-23.51480484008789,5.84451150894165,-22.75403594970703,5.888596057891846,-0.4238892197608948,-0.1847507506608963,-0.42388924956321716,-0.1847507506608963,-0.44171005487442017,-0.2100440114736557,-0.1487819105386734,-0.09824047982692719,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_actor_before_critic,3.0053577423095703,0.23512883484363556,0.0,0.20944418754003477,0.0,0.09492585378973512,0.0,0.0,0.08838546378305212,0.03462553262500015,-0.6861218214035034,0.4652950167655945,-0.12371574342250824,0.8974282145500183,-23.51480484008789,5.84451150894165,-22.75403594970703,5.888596057891846,-0.4238892197608948,-0.1847507506608963,-0.42388924956321716,-0.1847507506608963,-0.44171005487442017,-0.2100440114736557,-0.1487819105386734,-0.09824047982692719,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_critic,3.0053577423095703,0.23512883484363556,1.1114026366437282,0.20944418754003477,0.07793539741272446,0.09492585378973512,0.07348198636882748,0.003707863145728191,0.08838546378305212,0.03462553262500015,-0.860848605632782,0.5146471858024597,-0.12371574342250824,0.8974282145500183,-23.51480484008789,5.84451150894165,-22.75403594970703,5.888596057891846,-0.43591195344924927,-0.23790325224399567,-0.43591195344924927,-0.23790325224399567,-0.45360440015792847,-0.25953081250190735,-0.1812848299741745,-0.12903226912021637,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,6,before_actor,2.929053544998169,0.05899489298462868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8481065630912781,0.4953969419002533,-0.07073622196912766,0.8844131827354431,-23.169776916503906,5.759750843048096,-22.404048919677734,5.769204139709473,-0.4193616807460785,-0.4706745147705078,-0.4193616509437561,-0.4706745147705078,-0.4334278702735901,-0.501832902431488,-0.20800352096557617,-0.2085777372121811,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_actor_before_critic,2.929053544998169,0.05899489298462868,0.0,0.19374705154698837,0.0,0.08953785830888136,0.0,0.0,0.08356630864041478,0.032151207298579815,-0.8481065630912781,0.4953969419002533,-0.07073622196912766,0.8844131827354431,-23.169776916503906,5.759750843048096,-22.404048919677734,5.769204139709473,-0.4193616807460785,-0.4706745147705078,-0.4193616509437561,-0.4706745147705078,-0.4334278702735901,-0.501832902431488,-0.20800352096557617,-0.2085777372121811,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_critic,2.929053544998169,0.05899489298462868,1.1593627398689963,0.19374705154698837,0.07486891363883265,0.08953785830888136,0.07065769183196988,0.003741019738760106,0.08356630864041478,0.032151207298579815,-1.0066533088684082,0.5350284576416016,-0.07073622196912766,0.8844131827354431,-23.169776916503906,5.759750843048096,-22.404048919677734,5.769204139709473,-0.43569862842559814,-0.46737539768218994,-0.43569859862327576,-0.46737539768218994,-0.44861364364624023,-0.4981671869754791,-0.27138620615005493,-0.25403228402137756,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,7,before_actor,2.0648112297058105,0.06169578805565834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6659135818481445,0.8546198010444641,0.8691298961639404,1.7084534168243408,-17.048885345458984,11.126322746276855,-16.353681564331055,11.117528915405273,0.46501681208610535,0.20000000298023224,0.46501681208610535,0.20000000298023224,0.4523746967315674,0.20000000298023224,-0.6261943578720093,-0.800000011920929,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_actor_before_critic,2.0648112297058105,0.06169578805565834,0.0,0.2589959961155526,0.0,0.08911999327074836,0.0,0.0,0.08265647491006262,0.03332086967683202,-0.6659135818481445,0.8546198010444641,0.8691298961639404,1.7084534168243408,-17.048885345458984,11.126322746276855,-16.353681564331055,11.117528915405273,0.46501681208610535,0.20000000298023224,0.46501681208610535,0.20000000298023224,0.4523746967315674,0.20000000298023224,-0.6261943578720093,-0.800000011920929,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_critic,2.0648112297058105,0.06169578805565834,1.8248562717631518,0.2589959961155526,0.06971442004513086,0.08911999327074836,0.06578957208271918,0.0035371580005401273,0.08265647491006262,0.03332086967683202,-0.9900197982788086,1.0150601863861084,0.8691298961639404,1.7084534168243408,-17.048885345458984,11.126322746276855,-16.353681564331055,11.117528915405273,0.4798811078071594,0.20000000298023224,0.4798811078071594,0.20000000298023224,0.4674280285835266,0.20000000298023224,-0.6218973994255066,-0.800000011920929,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,8,before_actor,2.7233474254608154,0.10927977412939072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1486430168151855,0.6545075178146362,0.09246403723955154,1.0641727447509766,-22.106929779052734,6.930437088012695,-21.332321166992188,7.001134395599365,-0.47863730788230896,-0.4376833140850067,-0.4786372482776642,-0.4376833140850067,-0.4846305251121521,-0.45564520359039307,-0.2989981174468994,-0.31085047125816345,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,8,after_actor_before_critic,2.7233474254608154,0.10927977412939072,0.0,0.15076172368045226,0.0,0.0802945363779616,0.0,0.0,0.07498404756636952,0.02871593952348125,-1.1486430168151855,0.6545075178146362,0.09246403723955154,1.0641727447509766,-22.106929779052734,6.930437088012695,-21.332321166992188,7.001134395599365,-0.47863730788230896,-0.4376833140850067,-0.4786372482776642,-0.4376833140850067,-0.4846305251121521,-0.45564520359039307,-0.2989981174468994,-0.31085047125816345,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,8,after_critic,2.7233474254608154,0.10927977412939072,1.2613766639422737,0.15076172368045226,0.06965170275789073,0.0802945363779616,0.0659043248014968,0.0036475502385826812,0.07498404756636952,0.02871593952348125,-1.3273992538452148,0.7071528434753418,0.09246403723955154,1.0641727447509766,-22.106929779052734,6.930437088012695,-21.332321166992188,7.001134395599365,-0.4606546461582184,-0.45124638080596924,-0.4606546461582184,-0.45124638080596924,-0.466033011674881,-0.4677419662475586,-0.3140573501586914,-0.3104839026927948,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,9,before_actor,2.806567907333374,0.10309447348117828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3489649295806885,0.7858625054359436,-0.019998129457235336,1.101876139640808,-22.83934211730957,7.175981044769287,-22.087736129760742,7.155913829803467,-0.1175588071346283,-0.2661290466785431,-0.1175587847828865,-0.2661290466785431,-0.1340082734823227,-0.3057185113430023,-0.3179536759853363,-0.41129034757614136,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,9,after_actor_before_critic,2.806567907333374,0.10309447348117828,0.0,0.16766474022649056,0.0,0.07569471945279191,0.0,0.0,0.07076843753706405,0.026861102017592967,-1.3489649295806885,0.7858625054359436,-0.019998129457235336,1.101876139640808,-22.83934211730957,7.175981044769287,-22.087736129760742,7.155913829803467,-0.1175588071346283,-0.2661290466785431,-0.1175587847828865,-0.2661290466785431,-0.1340082734823227,-0.3057185113430023,-0.3179536759853363,-0.41129034757614136,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,9,after_critic,2.806567907333374,0.10309447348117828,1.4235020141645,0.16766474022649056,0.06894670060796916,0.07569471945279191,0.06531263234429328,0.00377150845944031,0.07076843753706405,0.026861102017592967,-1.543309211730957,0.8430972099304199,-0.019998129457235336,1.101876139640808,-22.83934211730957,7.175981044769287,-22.087736129760742,7.155913829803467,-0.12393689900636673,-0.26246336102485657,-0.12393686920404434,-0.26246336102485657,-0.14005284011363983,-0.30241939425468445,-0.32771629095077515,-0.4138563275337219,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,10,before_actor,2.9367198944091797,0.10287172347307205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3549094200134277,0.6388355493545532,-0.1577702760696411,0.6837334632873535,-23.736587524414062,4.452821731567383,-23.004825592041016,4.472094535827637,-0.3286086320877075,-0.3687683641910553,-0.3286086320877075,-0.3687683641910553,-0.35031184554100037,-0.3771994411945343,-0.41271138191223145,-0.3295454978942871,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,10,after_actor_before_critic,2.9367198944091797,0.10287172347307205,0.0,0.14883792642642135,0.0,0.07113344148646981,0.0,0.0,0.0664130085171804,0.025480949695918863,-1.3549094200134277,0.6388355493545532,-0.1577702760696411,0.6837334632873535,-23.736587524414062,4.452821731567383,-23.004825592041016,4.472094535827637,-0.3286086320877075,-0.3687683641910553,-0.3286086320877075,-0.3687683641910553,-0.35031184554100037,-0.3771994411945343,-0.41271138191223145,-0.3295454978942871,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,10,after_critic,2.9367198944091797,0.10287172347307205,1.381769917928922,0.14883792642642135,0.06789192054769577,0.07113344148646981,0.06433321346695685,0.003851292202818343,0.0664130085171804,0.025480949695918863,-1.5401599407196045,0.6944841742515564,-0.1577702760696411,0.6837334632873535,-23.736587524414062,4.452821731567383,-23.004825592041016,4.472094535827637,-0.331961452960968,-0.3724340498447418,-0.3319615125656128,-0.3724340498447418,-0.3527960181236267,-0.3804985582828522,-0.4347732365131378,-0.35447216033935547,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,11,before_actor,2.018463611602783,0.19774247705936432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9797663688659668,0.4737522006034851,0.6824387907981873,1.3231996297836304,-18.264713287353516,8.617352485656738,-17.44809913635254,8.49170207977295,0.6787776947021484,0.20000000298023224,0.6787777543067932,0.20000000298023224,0.6830685138702393,0.20000000298023224,0.3072752356529236,-0.20000000298023224,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,11,after_actor_before_critic,2.018463611602783,0.19774247705936432,0.0,0.21240655982900244,0.0,0.06898964078188694,0.0,0.0,0.06352518339671129,0.026909507792376913,-1.9797663688659668,0.4737522006034851,0.6824387907981873,1.3231996297836304,-18.264713287353516,8.617352485656738,-17.44809913635254,8.49170207977295,0.6787776947021484,0.20000000298023224,0.6787777543067932,0.20000000298023224,0.6830685138702393,0.20000000298023224,0.3072752356529236,-0.20000000298023224,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,2,11,after_critic,2.018463611602783,0.19774247705936432,2.3880827001109743,0.21240655982900244,0.06646850302750842,0.06898964078188694,0.06314053520615377,0.0038178374913756625,0.06352518339671129,0.026909507792376913,-2.4353952407836914,0.5965563654899597,0.6824387907981873,1.3231996297836304,-18.264713287353516,8.617352485656738,-17.44809913635254,8.49170207977295,0.6470028162002563,0.20000000298023224,0.6470028758049011,0.20000000298023224,0.6562443375587463,0.20000000298023224,0.1231834664940834,-0.20000000298023224,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,12,before_actor,2.654043674468994,0.08720891177654266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8170580863952637,0.9191492795944214,0.06050708517432213,1.0039448738098145,-22.315052032470703,6.538201808929443,-21.559505462646484,6.513268947601318,-0.1611945778131485,-0.37683287262916565,-0.1611946076154709,-0.37683287262916565,-0.17503635585308075,-0.4094575047492981,-0.3376368582248688,-0.4461144208908081,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,12,after_actor_before_critic,2.654043674468994,0.08720891177654266,0.0,0.1306872720548633,0.0,0.06620029499040485,0.0,0.0,0.06058729344412583,0.02667693629208588,-1.8170580863952637,0.9191492795944214,0.06050708517432213,1.0039448738098145,-22.315052032470703,6.538201808929443,-21.559505462646484,6.513268947601318,-0.1611945778131485,-0.37683287262916565,-0.1611946076154709,-0.37683287262916565,-0.17503635585308075,-0.4094575047492981,-0.3376368582248688,-0.4461144208908081,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,12,after_critic,2.654043674468994,0.08720891177654266,1.5900557297879647,0.1306872720548633,0.0676084926187561,0.06620029499040485,0.06437447996082454,0.0039566082852325836,0.06058729344412583,0.02667693629208588,-2.0622143745422363,1.0020203590393066,0.06050708517432213,1.0039448738098145,-22.315052032470703,6.538201808929443,-21.559505462646484,6.513268947601318,-0.1619286835193634,-0.3925953507423401,-0.1619287133216858,-0.3925953507423401,-0.17530521750450134,-0.42668625712394714,-0.3330856263637543,-0.43291792273521423,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,13,before_actor,2.855295181274414,0.05405779555439949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9613159894943237,0.7901932001113892,-0.16940975189208984,0.7974110245704651,-23.81238555908203,5.193148136138916,-23.09664535522461,5.2695698738098145,-0.4308154881000519,-0.38379767537117004,-0.4308154881000519,-0.38379767537117004,-0.43768489360809326,-0.39662760496139526,-0.45662635564804077,-0.3841642439365387,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,13,after_actor_before_critic,2.855295181274414,0.05405779555439949,0.0,0.09275238711379945,0.0,0.05846111740570787,0.0,0.0,0.05372183471361064,0.023057899369358398,-1.9613159894943237,0.7901932001113892,-0.16940975189208984,0.7974110245704651,-23.81238555908203,5.193148136138916,-23.09664535522461,5.2695698738098145,-0.4308154881000519,-0.38379767537117004,-0.4308154881000519,-0.38379767537117004,-0.43768489360809326,-0.39662760496139526,-0.45662635564804077,-0.3841642439365387,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,13,after_critic,2.855295181274414,0.05405779555439949,1.611320090492855,0.09275238711379945,0.06717869325975719,0.05846111740570787,0.06407586986839373,0.004074360571639039,0.05372183471361064,0.023057899369358398,-2.1795854568481445,0.857878565788269,-0.16940975189208984,0.7974110245704651,-23.81238555908203,5.193148136138916,-23.09664535522461,5.2695698738098145,-0.435016006231308,-0.37903228402137756,-0.43501606583595276,-0.37903228402137756,-0.441120445728302,-0.3907625079154968,-0.4911362826824188,-0.42192086577415466,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,14,before_actor,2.6828606128692627,0.131078839302063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125260829925537,1.0917820930480957,-0.01763352006673813,1.0177371501922607,-22.823944091796875,6.628025054931641,-22.044700622558594,6.613007068634033,-0.305646151304245,-0.31781527400016785,-0.3056461215019226,-0.31781527400016785,-0.31926506757736206,-0.3357771635055542,-0.3287845253944397,-0.2774927020072937,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,14,after_actor_before_critic,2.6828606128692627,0.131078839302063,0.0,0.10583540900260957,0.0,0.055461051500857034,0.0,0.0,0.050881385421367845,0.02206836766013588,-2.125260829925537,1.0917820930480957,-0.01763352006673813,1.0177371501922607,-22.823944091796875,6.628025054931641,-22.044700622558594,6.613007068634033,-0.305646151304245,-0.31781527400016785,-0.3056461215019226,-0.31781527400016785,-0.31926506757736206,-0.3357771635055542,-0.3287845253944397,-0.2774927020072937,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,14,after_critic,2.6828606128692627,0.131078839302063,1.6837825882938764,0.10583540900260957,0.06633768431278643,0.055461051500857034,0.063419884566973,0.00415534754398653,0.050881385421367845,0.02206836766013588,-2.3545029163360596,1.161595344543457,-0.01763352006673813,1.0177371501922607,-22.823944091796875,6.628025054931641,-22.044700622558594,6.613007068634033,-0.31015270948410034,-0.33614373207092285,-0.31015270948410034,-0.33614373207092285,-0.3235282897949219,-0.3533724546432495,-0.3369789123535156,-0.30168625712394714,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,15,before_actor,1.5796196460723877,0.2957211434841156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0687789916992188,1.1287293434143066,1.0122933387756348,1.5091114044189453,-16.116533279418945,9.828104972839355,-15.240309715270996,9.901970863342285,0.031993795186281204,0.0,0.0319937989115715,0.0,0.022107012569904327,0.0,-0.9509040117263794,-0.6000000238418579,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,15,after_actor_before_critic,1.5796196460723877,0.2957211434841156,0.0,0.23002943710465792,0.0,0.055243247967930925,0.0,0.0,0.05048222528899395,0.022435716523382183,-3.0687789916992188,1.1287293434143066,1.0122933387756348,1.5091114044189453,-16.116533279418945,9.828104972839355,-15.240309715270996,9.901970863342285,0.031993795186281204,0.0,0.0319937989115715,0.0,0.022107012569904327,0.0,-0.9509040117263794,-0.6000000238418579,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,3,15,after_critic,1.5796196460723877,0.2957211434841156,2.112921612732808,0.23002943710465792,0.06439424617503008,0.055243247967930925,0.06142781117738393,0.004176374228261173,0.05048222528899395,0.022435716523382183,-3.461139678955078,1.1007368564605713,1.0122933387756348,1.5091114044189453,-16.116533279418945,9.828104972839355,-15.240309715270996,9.901970863342285,0.1408894956111908,0.4000000059604645,0.140889510512352,0.4000000059604645,0.13064967095851898,0.4000000059604645,-0.9649659395217896,-0.800000011920929,-22.709104537963867,6.512511023806799
hierarchical_actor_joint_reward_aligned_credit,0,4,16,before_actor,2.537414789199829,0.06597957015037537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8858091831207275,1.1110457181930542,0.006941852159798145,0.885465681552887,-22.663896560668945,5.766605377197266,-21.91345977783203,5.7913594245910645,-0.6633144617080688,-0.6378299593925476,-0.6633144617080688,-0.6378299593925476,-0.6720597743988037,-0.6550586819648743,-0.4684852957725525,-0.3933284878730774,-22.709104537963867,6.512511023806799
