topology,epoch,step,state_mean,state_max,state_var,raw_total_backlog,normalized_total_backlog,total_backlog,total_delay,total_energy,queue_penalty,reward_delay_term,reward_energy_term,reward_backlog_term,avg_theta,reward
dense,0,10,0.389260018451605,1.7905014753341675,0.14071677806105484,10493436323.746647,4.096203636470793,0.0660678005882386,11.734349614916868,2.5387689208951287,0.1321356011764772,11.734349614916868,0.12693844604475643,0.1321356011764772,0.4981198490852208,-11.9934236621381
dense,0,11,0.4054354628915462,1.2453346252441406,0.12601053418863953,11758412895.57941,4.503249479558394,0.07263305612190958,12.77847231355755,2.120176847763966,0.14526611224381916,12.77847231355755,0.1060088423881983,0.14526611224381916,0.5175515897244897,-13.029747268189567
dense,0,12,0.4050121924642008,1.0068894624710083,0.1114802744253213,10310936494.95977,4.33767676293115,0.0699625284343734,14.573329728487659,2.454009784561296,0.1399250568687468,14.573329728487659,0.12270048922806481,0.1399250568687468,0.48321297329880625,-14.83595527458447
dense,0,13,0.40418991396669296,2.0279088020324707,0.14312431295012348,10429925884.579897,4.590750553788201,0.07404436377077743,11.997047702848512,2.0680883550177818,0.14808872754155486,11.997047702848512,0.1034044177508891,0.14808872754155486,0.49070974756434804,-12.248540848140957
dense,0,14,0.41228171858529095,1.6084136962890625,0.14157946313852268,11815604114.820969,4.948230716515672,0.07981017284702698,13.324573005792928,2.179510848044056,0.15962034569405395,13.324573005792928,0.10897554240220281,0.15962034569405395,0.4758453154576962,-13.593168893889183
dense,0,15,0.3724072406269261,1.3200633525848389,0.11643256508440093,7692903143.26388,3.57230115316299,0.05761776053488693,12.219991130883477,2.250190353389442,0.11523552106977386,12.219991130883477,0.1125095176694721,0.11523552106977386,0.4908076903568055,-12.447736169622724
dense,0,16,0.38928542742040007,1.1909797191619873,0.12508236815836318,9559072700.819824,4.386954102525191,0.07075732423427727,9.668438694091716,1.5262034672076,0.14151464846855455,9.668438694091716,0.07631017336038,0.14151464846855455,0.4841895451825701,-9.88626351592065
dense,0,17,0.3984683328438405,1.2614376544952393,0.12195959899820659,11163877283.792412,4.707311497553044,0.07592437899279103,12.040372012565012,1.9037006666714662,0.15184875798558206,12.040372012565012,0.09518503333357331,0.15184875798558206,0.5023128836715985,-12.287405803884166
dense,0,18,0.355763830213491,1.0,0.1000242728238413,7135693801.432526,3.2673203333128598,0.05269871505343322,9.177868209586457,2.2516513404193867,0.10539743010686645,9.177868209586457,0.11258256702096935,0.10539743010686645,0.4899943363249026,-9.395848206714291
dense,0,19,0.3739052690907374,1.221325397491455,0.11497698407376251,8461171282.974203,3.8873445662527066,0.06269910590730172,9.32752684471937,1.431164313550199,0.12539821181460345,9.32752684471937,0.07155821567750996,0.12539821181460345,0.5016597516970249,-9.524483272211484
dense,1,0,0.4138886186480522,1.8325847387313843,0.16389402145506807,12935177961.425072,4.82831088832188,0.07787598206970775,9.627037110301139,0.0,0.1557519641394155,9.627037110301139,0.0,0.1557519641394155,0.478741188203381,-9.782789074440554
dense,1,1,0.3962156973173842,1.2203192710876465,0.12300763321964886,10488931021.668076,3.880815453115522,0.06259379763089552,14.844424579925299,2.438920952639699,0.12518759526179105,14.844424579925299,0.12194604763198497,0.12518759526179105,0.48670369322802015,-15.091558222819074
dense,1,2,0.3465022407262586,1.1939747333526611,0.11033106916056196,5601680681.489681,2.450094206319129,0.03951764848901821,8.525459338682206,2.0125760662522283,0.07903529697803642,8.525459338682206,0.10062880331261143,0.07903529697803642,0.5003831049556696,-8.705123438972853
dense,1,3,0.3878709601427909,1.227530598640442,0.1231895935859997,10742927461.744995,4.301305117667535,0.06937588899463767,8.539153648092363,1.1001238463840424,0.13875177798927535,8.539153648092363,0.05500619231920212,0.13875177798927535,0.4734835118698659,-8.732911618400841
dense,1,4,0.36695897761310337,1.0,0.10146143362372766,7755186448.699038,3.0578323181399107,0.04931987609903082,10.254312440967468,2.138164389310673,0.09863975219806163,10.254312440967468,0.10690821946553367,0.09863975219806163,0.49831409859729225,-10.459860412631064
dense,1,5,0.35574183056422043,1.3397806882858276,0.11622676217923301,8255544189.400331,3.111055438371522,0.05017831352212133,7.7363345954389295,1.5252847239847585,0.10035662704424266,7.7363345954389295,0.07626423619923793,0.10035662704424266,0.462934098297288,-7.9129554586824105
dense,1,6,0.33502556490479035,1.03264319896698,0.1046970064429854,5917713179.774015,2.7155721788549023,0.04379955127185326,7.649953616736397,1.6418529255862522,0.08759910254370652,7.649953616736397,0.08209264627931262,0.08759910254370652,0.495878897210331,-7.819645365559417
dense,1,7,0.33112715154661143,1.0,0.10460689856543276,5462530318.014281,2.607460903215092,0.04205582101959826,5.232049815927394,1.1681362714809786,0.08411164203919652,5.232049815927394,0.058406813574048935,0.08411164203919652,0.5084305014782444,-5.374568271540639
dense,1,8,0.3357489704986119,1.0,0.10166466783699665,6242065472.817987,2.667379540986527,0.04302225066107302,5.532368206328329,1.0864701481718393,0.08604450132214604,5.532368206328329,0.054323507408591966,0.08604450132214604,0.4958765504127667,-5.672736215059066
dense,1,9,0.3603242829059309,1.7489920854568481,0.1467977475028157,7446669674.101442,3.4976448197089787,0.05641362612433837,8.107462442195123,1.224582316948101,0.11282725224867673,8.107462442195123,0.06122911584740505,0.11282725224867673,0.49804970847251556,-8.281518810291205
dense,1,10,0.36733711294960814,1.3711113929748535,0.12520395842455886,8836070733.52574,3.695842831048353,0.05961036824271537,9.28798610636034,1.4880222704202961,0.11922073648543074,9.28798610636034,0.0744011135210148,0.11922073648543074,0.48815679465669604,-9.481607956366785
dense,1,11,0.37913891381962456,1.2691147327423096,0.12083314155863106,9410605038.962624,3.716456715998579,0.0599428502580416,10.450381737596274,1.741814460476012,0.1198857005160832,10.450381737596274,0.08709072302380061,0.1198857005160832,0.5063194937918498,-10.657358161136157
dense,1,12,0.39668476744904185,1.375076174736023,0.12324690646528304,11395519200.41296,4.338629566914044,0.06997789624054909,12.217476541821078,1.8537075834884593,0.13995579248109818,12.217476541821078,0.09268537917442297,0.13995579248109818,0.4862587494284734,-12.4501177134766
dense,1,13,0.36984372762963175,1.0822488069534302,0.10818158488492356,9141250057.918633,3.4529066637822305,0.05569204296422953,11.671983788190424,2.2353315017260162,0.11138408592845905,11.671983788190424,0.11176657508630082,0.11138408592845905,0.44394511892655536,-11.895134449205184
dense,1,14,0.34243559463182466,1.0,0.10123821309899067,6871631249.242083,2.9466124808992067,0.047526007756438816,8.687735428714227,1.7803571287681197,0.09505201551287763,8.687735428714227,0.08901785643840598,0.09505201551287763,0.49287360885061027,-8.87180530066551
dense,1,15,0.33520092349383046,1.1391273736953735,0.12311927456874194,6794283682.577147,2.7686756507318826,0.0446560588827723,6.895745457862708,1.3487089216573622,0.0893121177655446,6.895745457862708,0.06743544608286811,0.0893121177655446,0.47842801299651666,-7.052493021711121
dense,1,16,0.31017682332603724,1.0,0.10319468413783556,3782595416.7286386,2.094380412247262,0.03378032922979454,4.97367945385479,1.338939597187375,0.06756065845958908,4.97367945385479,0.06694697985936875,0.06756065845958908,0.5253323474599342,-5.108187092173748
dense,1,17,0.34730122079199643,1.108627438545227,0.11412553970050285,7347504196.099943,3.256056038457921,0.05251703287835356,5.275927090300942,0.773111579952702,0.10503406575670712,5.275927090300942,0.0386555789976351,0.10503406575670712,0.5142107008219399,-5.419616735055285
dense,1,18,0.3908814380776857,1.1247973442077637,0.11707583113859446,8964744633.291824,4.003646519422254,0.06457494386164926,10.629653366238184,1.5683091830233082,0.12914988772329852,10.629653366238184,0.07841545915116542,0.12914988772329852,0.502751734661033,-10.837218713112648
dense,1,19,0.4059108036849648,1.5453238487243652,0.1334069143299104,8705996723.281542,4.365494564602644,0.07041120265488135,11.563875530582326,1.8058830732610622,0.1408224053097627,11.563875530582326,0.09029415366305311,0.1408224053097627,0.4873126189281172,-11.794992089555143
dense,2,0,0.39041253566741946,1.849520206451416,0.17676837813796353,11529948995.04274,4.328135973654837,0.06980864473636834,7.085657509566651,0.0,0.1396172894727367,7.085657509566651,0.0,0.1396172894727367,0.47063303153510416,-7.225274799039388
dense,2,1,0.40600007344502953,1.1422890424728394,0.11644325842088421,9808374292.089405,4.047954261118865,0.06528958485675589,14.120243628728925,2.176468953198258,0.13057916971351177,14.120243628728925,0.1088234476599129,0.13057916971351177,0.45936829046300504,-14.35964624610235
dense,2,2,0.3857057384763902,1.1965463161468506,0.12233201719057661,8900673396.336325,3.367706475316613,0.054317846376074404,11.02352495093027,1.8721160738117426,0.10863569275214881,11.02352495093027,0.09360580369058713,0.10863569275214881,0.48801502016712295,-11.225766447373005
dense,2,3,0.36774797359248623,1.178896427154541,0.1268822595635588,7245375273.332561,3.1981402596510358,0.051582907413726384,10.055235715885875,1.745190465331122,0.10316581482745277,10.055235715885875,0.08725952326655612,0.10316581482745277,0.5242299493432503,-10.245661053979884
dense,2,4,0.39834912290389185,1.5243998765945435,0.14189778922426344,9796561496.236036,4.031053585706542,0.06501699331784745,10.664229101093937,1.449588715926917,0.1300339866356949,10.664229101093937,0.07247943579634585,0.1300339866356949,0.5048361745415778,-10.866742523525978
dense,2,5,0.44149235790027885,1.6722502708435059,0.14589144426335587,13102269030.199768,5.447658090976075,0.08786545308025928,17.620308372448434,1.9994336446704455,0.17573090616051856,17.620308372448434,0.09997168223352228,0.17573090616051856,0.48428635511378165,-17.896010960842474
dense,2,6,0.4351421463023871,1.7257142066955566,0.13845435618915133,11384133565.51228,4.609487299426142,0.07434656934558294,17.088115923718156,2.570311007983671,0.14869313869116588,17.088115923718156,0.12851555039918355,0.14869313869116588,0.4823527297425034,-17.365324612808504
dense,2,7,0.4280674105207436,1.4175909757614136,0.13334875833442383,11025934329.622543,5.04611678041965,0.0813889803293492,15.582587874883348,2.2341580549995648,0.1627779606586984,15.582587874883348,0.11170790274997824,0.1627779606586984,0.48694654024479683,-15.857073738292025
dense,2,8,0.41026871985872276,1.049502968788147,0.12253849475175475,10130970713.17295,4.2213131627495075,0.06808569617337916,14.350077757938365,2.194398223686871,0.13617139234675832,14.350077757938365,0.10971991118434354,0.13617139234675832,0.45211273187479667,-14.595969061469468
dense,2,9,0.41441194084720334,1.3720817565917969,0.13598152683041045,11509823008.396368,4.9769397478016515,0.08027322173873631,14.080657290537761,1.943391638227416,0.16054644347747263,14.080657290537761,0.0971695819113708,0.16054644347747263,0.49633991063449884,-14.338373315926606
dense,2,10,0.4115474032513157,1.5018503665924072,0.13019704945804783,10547523090.469093,4.355102582803772,0.07024359004522213,14.603791215985133,2.3183595798182264,0.14048718009044425,14.603791215985133,0.11591797899091133,0.14048718009044425,0.5016537229479955,-14.860196375066488
dense,2,11,0.39566152373794466,1.3491601943969727,0.11941488162731591,9156442292.564934,4.451715587177316,0.07180186430931154,13.627212470546567,2.212291160038875,0.14360372861862308,13.627212470546567,0.11061455800194375,0.14360372861862308,0.5137716373692508,-13.881430757167134
dense,2,12,0.39089670594519704,1.3457388877868652,0.11898850579499932,10218909963.880522,4.020244904539572,0.06484265975063826,11.148622112731578,1.8798970208574382,0.1296853195012765,11.148622112731578,0.09399485104287192,0.1296853195012765,0.47293267108992715,-11.372302283275728
dense,2,13,0.3607004459343443,1.0184967517852783,0.11445129392737102,7361752940.619011,3.33055985551478,0.05371870734701258,9.589998190456448,1.9564246507096485,0.10743741469402517,9.589998190456448,0.09782123253548243,0.10743741469402517,0.5124200009887601,-9.795256837685956
dense,2,14,0.38574336589794256,1.2379716634750366,0.1388244435180988,8715614025.4791,4.0270743069912385,0.0649528114030845,10.023220414098407,1.4718870426268178,0.129905622806169,10.023220414098407,0.0735943521313409,0.129905622806169,0.5188326940022658,-10.226720389035917
dense,2,15,0.3986988543015104,1.132047414779663,0.12951028180114585,10373523770.436369,4.068480831142367,0.06562065856681236,11.098217813289128,1.8144043851116072,0.13124131713362472,11.098217813289128,0.09072021925558037,0.13124131713362472,0.4660896363883307,-11.320179349678334
dense,2,16,0.40038315541031894,1.3489186763763428,0.14058368389319817,9021994455.475512,4.409685614163572,0.07112396151876729,13.652682521242486,2.0096305966982047,0.14224792303753458,13.652682521242486,0.10048152983491024,0.14224792303753458,0.49499939987385816,-13.89541197411493
dense,2,17,0.39461299606967176,1.0,0.11651829807408035,9025015220.154922,3.808384626854143,0.06142555849764747,11.320389224053333,1.7365690306459944,0.12285111699529494,11.320389224053333,0.08682845153229973,0.12285111699529494,0.4858748729717853,-11.530068792580927
dense,2,18,0.3828150968113914,1.029982566833496,0.12142592009928244,7622194634.89082,3.7043967048874964,0.05974833394979833,10.26498480910113,1.7710584239473115,0.11949666789959666,10.26498480910113,0.08855292119736557,0.11949666789959666,0.4954707131925096,-10.473034398198092
dense,2,19,0.3966972144757165,1.0586750507354736,0.12222050070210731,9745019693.38786,4.4505847979936535,0.07178362577409118,10.547052590887557,1.4926791136368749,0.14356725154818237,10.547052590887557,0.07463395568184375,0.14356725154818237,0.4934864451373275,-10.765253798117582
