epoch,policy_surrogate_mode,actor_structure_mode,theta_only_step_kl,route_only_step_kl,theta_only_step_prob_gain,route_only_step_prob_gain,theta_after_route_shift,route_after_theta_shift,theta_head_grad_norm,route_head_grad_norm,theta_backbone_grad_norm,route_backbone_grad_norm,theta_kl_target,route_kl_target,theta_early_stop_count,route_early_stop_count,coupled_stop_trigger_count,coupled_stop_blocked_by_theta_floor_count,coupled_stop_blocked_by_severity_gate_count,coupled_stop_min_theta_updates_per_epoch,coupled_stop_severity_factor,coupled_stop_severity_freeze_kl_threshold,route_update_cap_trigger_count,route_update_cap_per_epoch,route_alignment_gate_threshold,route_alignment_gate_accept_count,route_alignment_gate_reject_count,route_alignment_gate_reject_rate,route_alignment_gate_score_mean,route_step_alignment_mean,route_step_alignment_min,route_step_alignment_max,route_step_accept_count,route_step_reject_count,route_step_accept_rate,route_step_reject_rate,theta_update_count,route_update_count,route_mask_mean,route_mask_active_fraction,route_mask_threshold,route_confident_mask_margin
0,hierarchical_actor_factorized_ratio_pg,hierarchical_actor_separate_theta_route_backbones,4.9856641453516204e-05,0.0010469979792105733,0.0006253964553252445,-0.00016496066436957335,0.0,0.0009189165371935815,0.20755896407758995,0.524353998517016,0.35721249197361093,0.3606792276143509,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.010691293427953497,0.010691293427953497,0.0021222950890660286,0.04349616542458534,40,0,1.0,0.0,40,40,0.4970833361148834,0.4970833361148834,0.5,0.0
1,hierarchical_actor_factorized_ratio_pg,hierarchical_actor_separate_theta_route_backbones,0.0019043959611735773,0.0016223122125666122,-0.000980050440443847,-0.0005034313813666813,0.0,0.000891888041223865,0.26298808793199946,0.4389613803760571,0.4609617143724332,0.4041066412870702,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.01677415468147956,0.01677415468147956,0.0012296742061153054,0.06529738754034042,40,0,1.0,0.0,40,40,0.4950000047683716,0.4950000047683716,0.5,0.0
2,hierarchical_actor_factorized_ratio_pg,hierarchical_actor_separate_theta_route_backbones,0.0015213280511488848,0.0006782100550481118,-0.0006983571414821199,0.000325179640094575,0.0,0.0008261082068202086,0.27258896993211146,0.5110479711335841,0.4720098246690103,0.44883326821535297,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.017571195255732162,0.017571195255732162,0.002806431381031871,0.0582100935280323,40,0,1.0,0.0,40,40,0.49416667222976685,0.49416667222976685,0.5,0.0
3,hierarchical_actor_factorized_ratio_pg,hierarchical_actor_separate_theta_route_backbones,0.001994830634794198,0.00200977025742759,-0.0013405995843640995,-0.0009632523565869632,0.0,0.0007493406061257702,0.2722404107524005,0.5139529254309049,0.46296751855725915,0.4449069386490188,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.018234632012899966,0.018234632012899966,0.0042630876414477825,0.057565122842788696,40,0,1.0,0.0,40,40,0.4854166805744171,0.4854166805744171,0.5,0.0
4,hierarchical_actor_factorized_ratio_pg,hierarchical_actor_separate_theta_route_backbones,0.0017606559200430637,0.0038271758869086623,-0.0011561430887013558,-0.002612963087631215,0.0,0.0007704507988819387,0.27540315540619614,0.5501862221077579,0.45295382535567486,0.4741326366941666,0.03,0.015,0,0,0,0,0,0,1.0,0.015,0,0,0.0,40,0,0.0,0.018217101902700962,0.018217101902700962,0.0031902913469821215,0.07349821925163269,40,0,1.0,0.0,40,40,0.4762499928474426,0.4762499928474426,0.5,0.0
