critic_arch_mode,actor_input_mode,actor_raw_input_mode,critic_input_mode,policy_surrogate_mode,policy_ratio_mode,run_dir,action_dim,action_block_count,action_block_slices,epochs_completed,best_reward,final_reward,best_epoch,reward_gap,reward_gap_abs,final_actor_loss,final_critic_loss,final_policy_entropy,final_advantage_mean,final_advantage_std,final_normalized_advantage_mean,final_normalized_advantage_std,final_positive_advantage_ratio,final_negative_advantage_ratio,final_delta_log_prob_selected_action_mean,final_delta_log_prob_selected_action_std,final_selected_action_prob_gain_mean,final_advantage_action_alignment,final_high_advantage_action_prob_gain,final_mid_advantage_action_prob_gain,final_low_advantage_action_prob_gain,final_negative_advantage_action_prob_gain,final_advantage_bucket_high_positive_threshold,final_advantage_bucket_near_zero_threshold,final_ratio_mean,final_ratio_std,final_ratio_min,final_ratio_max,final_clip_fraction,final_positive_adv_clip_fraction,final_negative_adv_clip_fraction,final_approx_kl,final_entropy_loss,final_policy_loss,final_ratio_by_adv_sign,final_logprob_delta_sum_mean,final_logprob_delta_sum_std,final_logprob_delta_mean_mean,final_logprob_delta_mean_std,final_block_logprob_delta_mean,final_block_logprob_delta_std,final_block_weight_entropy,final_block_weight_max_mean,final_top_k_block_weight_share,final_block_adv_scale_mean,final_block_adv_scale_std,final_block_adv_scale_max,final_block_adv_scale_min,final_block_adv_scale_entropy,final_top_k_block_adv_scale_share,final_block_value_score_mean,final_block_value_score_std,final_block_value_score_max,final_block_value_score_min,final_block_value_scale_mean,final_block_value_scale_std,final_block_value_scale_max,final_block_value_scale_min,final_block_value_scale_entropy,final_top_k_block_value_scale_share,final_block_advantage_mean,final_block_advantage_std,final_block_advantage_max,final_block_advantage_min,final_block_advantage_entropy,final_top_k_block_advantage_share,final_active_block_count_mean,final_block_ratio_proxy_mean,final_block_ratio_proxy_std,final_block_clip_fraction_mean,final_block_clip_fraction_std,final_block_positive_adv_clip_fraction_mean,final_block_negative_adv_clip_fraction_mean,final_block_ratio_mean,final_block_ratio_std,final_block_ratio_max,final_block_surrogate_mean,final_block_surrogate_std,final_per_block_selected_action_prob_gain_mean,final_per_block_selected_action_prob_gain_std,final_sum_to_mean_scale_ratio,final_sum_to_blockmean_scale_ratio,final_mean_to_blockmean_scale_ratio,final_actor_grad_norm,final_action_distribution_std,final_action_prob_std,final_policy_std_mean,final_policy_logit_std,final_policy_confidence_mean,final_selected_action_histogram,final_probe_policy_pairwise_kl_mean,final_probe_policy_pairwise_l1_mean,final_policy_logit_delta_mean,final_policy_logit_delta_std,final_selected_action_change_rate,final_top1_action_change_rate,final_top1_prob_delta_mean,final_popart_mean,final_popart_std,final_value_target_mean,final_value_target_std,final_critic_raw_prediction_mean,final_critic_raw_prediction_std,final_critic_normalized_prediction_mean,final_critic_normalized_prediction_std,final_value_explained_variance,final_prediction_target_corr,final_prediction_std_over_target_std,final_probe_prediction_std,final_probe_prediction_range,final_pairwise_prediction_distance_mean,final_critic_vs_constant_mse_gain,final_critic_vs_constant_huber_gain,final_critic_hidden_feature_std,final_critic_hidden_feature_dim_std_mean,final_critic_hidden_feature_dim_std_min,final_critic_head_weight_norm,final_critic_head_bias_mean,final_critic_backbone_grad_norm,final_critic_head_grad_norm,final_actor_input_mean,final_actor_input_std,final_actor_input_dim_std_mean,final_actor_input_dim_std_min,final_actor_input_clip_fraction,final_actor_input_derived_dim,final_actor_input_total_dim,final_actor_derived_feature_mean,final_actor_derived_feature_std,final_actor_raw_dim,final_actor_raw_pruned_dim_count,final_actor_raw_dim_std_mean,final_actor_raw_dim_std_min,final_actor_raw_zero_var_dim_count,final_actor_raw_static_zero_var_dim_count,final_critic_input_mean,final_critic_input_std,final_critic_input_dim_std_mean,final_critic_input_dim_std_min,final_critic_input_clip_fraction,final_critic_input_derived_dim,final_critic_input_total_dim,final_critic_derived_feature_mean,final_critic_derived_feature_std,best_epoch_is_one,final_critic_backbone_to_head_grad_ratio,final_target_bucket_prediction_slope
stronger_critic_backbone,normalized_augmented_actor_input,baseline_actor_raw,normalized_augmented_critic_input,blockwise_surrogate_mean,blockwise_surrogate_mean,checkpoints\dense_policy_block_value_scale_experiment_20260318_004749\policy_ratio_blockwise_surrogate_mean_20260318_004757_189038,72,24,"[{""block_index"": 0, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 0, ""stop_exclusive"": 3}, {""block_index"": 1, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 3, ""stop_exclusive"": 6}, {""block_index"": 2, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 6, ""stop_exclusive"": 9}, {""block_index"": 3, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 9, ""stop_exclusive"": 12}, {""block_index"": 4, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 12, ""stop_exclusive"": 15}, {""block_index"": 5, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 15, ""stop_exclusive"": 18}, {""block_index"": 6, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 18, ""stop_exclusive"": 21}, {""block_index"": 7, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 21, ""stop_exclusive"": 24}, {""block_index"": 8, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 24, ""stop_exclusive"": 27}, {""block_index"": 9, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 27, ""stop_exclusive"": 30}, {""block_index"": 10, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 30, ""stop_exclusive"": 33}, {""block_index"": 11, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 33, ""stop_exclusive"": 36}, {""block_index"": 12, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 36, ""stop_exclusive"": 39}, {""block_index"": 13, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 39, ""stop_exclusive"": 42}, {""block_index"": 14, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 42, ""stop_exclusive"": 45}, {""block_index"": 15, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 45, ""stop_exclusive"": 48}, {""block_index"": 16, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 48, ""stop_exclusive"": 51}, {""block_index"": 17, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 51, ""stop_exclusive"": 54}, {""block_index"": 18, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 54, ""stop_exclusive"": 57}, {""block_index"": 19, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 57, ""stop_exclusive"": 60}, {""block_index"": 20, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 60, ""stop_exclusive"": 63}, {""block_index"": 21, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 63, ""stop_exclusive"": 66}, {""block_index"": 22, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 66, ""stop_exclusive"": 69}, {""block_index"": 23, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 69, ""stop_exclusive"": 72}]",5,-149.37878848072646,-160.23345470445943,1,-10.854666223732977,10.854666223732977,-0.0584008693695068,0.1687900890829041,30.24315991401672,-10.202176094055176,17.827489852905273,-8.82148754044465e-08,0.9999999403953552,0.2000000029802322,0.800000011920929,-0.1525029093027115,0.43231201171875,-0.0015607035020366,0.8845615386962891,0.776401162147522,0.6412206292152405,0.5809642672538757,-0.1794568747282028,26.69556427001953,1.7827489852905274,0.9984393119812012,0.6053569316864014,0.0369778759777545,6.902863025665283,0.7404166460037231,0.7053571343421936,0.7658045887947083,0.1525029093027115,-0.0302304327487945,-0.124030128121376,"{""negative"": {""count"": 1920, ""max"": 5.705543041229248, ""mean"": 0.8335915207862854, ""min"": 0.03697787597775459, ""std"": 0.4207305610179901}, ""positive"": {""count"": 480, ""max"": 6.902863025665283, ""mean"": 1.6578303575515747, ""min"": 0.7126555442810059, ""std"": 0.7620580792427063}}",-3.660069942474365,10.37548828125,-0.0508343018591403,0.14410400390625,-0.1525029093027115,0.43231201171875,3.0446081161499023,0.0867308601737022,0.2988425493240356,1.0,0.0,1.0,1.0,3.178053617477417,0.1666666865348816,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.178053617477417,0.1666666865348816,-6.039937261448358e-08,0.9999999403953552,2.82767915725708,-2.9852468967437744,3.178053379058838,0.1666666567325592,0.0,0.9416967630386353,0.4045568108558655,0.7404167056083679,0.0526370517909526,0.856249988079071,0.7114583253860474,0.9984393119812012,0.6053569316864014,6.902863025665283,0.124030128121376,1.0220485925674438,-0.0015606995439156,0.6053569316864014,71.9999963472242,23.999998187606323,0.3333332997889983,0.6536433496065225,0.2702963948249817,0.2702963948249817,0.3682443797588348,0.2702963948249817,0.5779195427894592,"{""0p5_to_1"": 875, ""1_to_2"": 104, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2572, ""neg_1_to_neg_0p5"": 801, ""neg_2_to_neg_1"": 81, ""zero_to_0p5"": 2767}",0.0018182378262281,0.0458847172558307,0.0024989792145788,0.0880972892045974,0.0514322916666666,0.0143229166666666,9.193120058625937e-05,-36.1621395111084,15.072774346587869,-0.9991958141326904,0.9305222630500792,-50.49864196777344,13.210687637329102,-0.951152503490448,0.8764603137969971,0.9597294926643372,0.9804145693778992,0.9419015049934388,7.044506072998047,32.1030158996582,6.962156295776367,0.8286944031715393,0.3103342056274414,0.7568156719207764,0.3189803957939148,0.1292148977518081,0.434738427400589,2.373546838760376,0.9822857029555524,0.6422021090967467,0.0079057198017835,0.9433968663215636,0.8387360572814941,0.0,0.0006999999750405,200,400,0.0455515906214714,0.2867272794246673,200,0,0.1591117084026336,0.0,42,42,0.0054525495506823,0.9232782125473022,0.8210352659225464,0.0,0.0005080213886685,174,374,0.0213548019528388,0.2539356052875519,1,1.529558489058135,0.9209999505828176
stronger_critic_backbone,normalized_augmented_actor_input,baseline_actor_raw,normalized_augmented_critic_input,blockwise_value_scaled_advantage_surrogate_mean,blockwise_value_scaled_advantage_surrogate_mean,checkpoints\dense_policy_block_value_scale_experiment_20260318_004749\policy_ratio_blockwise_value_scaled_advantage_surrogate_mean_20260318_004827_427536,72,24,"[{""block_index"": 0, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 0, ""stop_exclusive"": 3}, {""block_index"": 1, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 3, ""stop_exclusive"": 6}, {""block_index"": 2, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 6, ""stop_exclusive"": 9}, {""block_index"": 3, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 9, ""stop_exclusive"": 12}, {""block_index"": 4, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 12, ""stop_exclusive"": 15}, {""block_index"": 5, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 15, ""stop_exclusive"": 18}, {""block_index"": 6, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 18, ""stop_exclusive"": 21}, {""block_index"": 7, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 21, ""stop_exclusive"": 24}, {""block_index"": 8, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 24, ""stop_exclusive"": 27}, {""block_index"": 9, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 27, ""stop_exclusive"": 30}, {""block_index"": 10, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 30, ""stop_exclusive"": 33}, {""block_index"": 11, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 33, ""stop_exclusive"": 36}, {""block_index"": 12, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 36, ""stop_exclusive"": 39}, {""block_index"": 13, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 39, ""stop_exclusive"": 42}, {""block_index"": 14, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 42, ""stop_exclusive"": 45}, {""block_index"": 15, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 45, ""stop_exclusive"": 48}, {""block_index"": 16, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 48, ""stop_exclusive"": 51}, {""block_index"": 17, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 51, ""stop_exclusive"": 54}, {""block_index"": 18, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 54, ""stop_exclusive"": 57}, {""block_index"": 19, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 57, ""stop_exclusive"": 60}, {""block_index"": 20, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 60, ""stop_exclusive"": 63}, {""block_index"": 21, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 63, ""stop_exclusive"": 66}, {""block_index"": 22, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 66, ""stop_exclusive"": 69}, {""block_index"": 23, ""semantic"": ""dispatch_decision_block"", ""size"": 3, ""start"": 69, ""stop_exclusive"": 72}]",5,-149.41466478769362,-160.44834124393896,1,-11.033676456245331,11.033676456245331,-0.0559703283943235,0.1865755545906722,30.279829454422,-10.322949409484863,18.102375030517575,-2.980232283178452e-09,1.0,0.2199999988079071,0.7799999713897705,-0.1364784389734268,0.44191375374794,0.0185320898890495,0.8957789540290833,0.7596196532249451,0.7303045988082886,0.4111552238464355,-0.1829708069562912,25.95860481262207,1.810237503051758,1.018532156944275,0.6228903532028198,0.000294014433166,8.479310035705566,0.7516666650772095,0.7092198729515076,0.7893081903457642,0.1364784389734268,-0.030263727530837,-0.1284844279289245,"{""negative"": {""count"": 1872, ""max"": 3.994203567504883, ""mean"": 0.8310389518737793, ""min"": 0.00029401443316601217, ""std"": 0.39387911558151245}, ""positive"": {""count"": 528, ""max"": 8.479310035705566, ""mean"": 1.683280348777771, ""min"": 0.78538578748703, ""std"": 0.8043825030326843}}",-3.275482177734375,10.605929374694824,-0.0454928055405616,0.1473045796155929,-0.1364784389734268,0.44191375374794,3.0446133613586426,0.0867318511009216,0.2988539934158325,1.0,0.0947019830346107,1.6532191038131714,0.458965390920639,3.17355751991272,0.1862355768680572,-1.160531997680664,0.4109391570091247,0.8458256721496582,-1.5454659461975098,1.0,0.0947019830346107,1.6532191038131714,0.458965390920639,3.17355751991272,0.1862355768680572,-3.178914464996296e-09,1.010069727897644,3.676917791366577,-2.7840688228607178,3.17355751991272,0.186235561966896,11.770000457763672,0.9593445062637328,0.411249428987503,0.7516666054725647,0.0531245917081832,0.8598484992980957,0.7211538553237915,1.018532156944275,0.6228903532028198,8.479310035705566,0.1284844279289245,1.0324920415878296,0.0185320880264043,0.6228903532028198,72.00000358039782,24.00000240692141,0.3333333249065596,0.7120726188437915,0.2683087885379791,0.2683087885379791,0.3684170842170715,0.2683087885379791,0.5771085619926453,"{""0p5_to_1"": 886, ""1_to_2"": 97, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2597, ""neg_1_to_neg_0p5"": 777, ""neg_2_to_neg_1"": 86, ""zero_to_0p5"": 2757}",0.0019427106017246,0.0477924458682537,0.0011428600409999,0.0892575457692146,0.048828125,0.0182291666666666,5.788014732388547e-06,-36.20442695617676,15.161261926107354,-0.994391918182373,0.9300899505615234,-50.45550155639648,13.793807983398438,-0.9399662017822266,0.9098060727119446,0.9535129070281982,0.9764814376831056,0.9781914949417114,11.190733909606934,48.48445510864258,9.68035125732422,0.821890652179718,0.3077312111854553,0.7570269703865051,0.313726544380188,0.1072763502597808,0.4320529997348785,2.362584590911865,1.027933687369458,0.6879656902810244,0.0079443668946623,0.944099485874176,0.839417040348053,0.0,0.0006750000175088,200,400,0.0455509461462497,0.2867443561553955,200,0,0.1591509580612182,0.0,42,42,0.0055083623155951,0.9238147139549256,0.8215326070785522,0.0,0.0005080213886685,174,374,0.0213557481765747,0.2539522349834442,1,1.49416415229649,0.9611911753607771
