block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.4099999964237213,-0.02277323789894581,0.11621052771806717,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.41999998688697815,-0.0032094954513013363,0.12929891049861908,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.28999999165534973,0.0007842856575734913,0.13038572669029236,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.4000000059604645,-0.010610389523208141,0.13191790878772736,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.4300000071525574,-0.020459657534956932,0.13683895766735077,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.3799999952316284,0.018079129979014397,0.1551552414894104,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.3199999928474426,0.009145271964371204,0.13016870617866516,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.550000011920929,-0.04365263506770134,0.18133407831192017,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.36000001430511475,-0.03142765536904335,0.12392584979534149,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.3400000035762787,-0.007297508884221315,0.12023387849330902,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.47999998927116394,-0.007622648496180773,0.1386122703552246,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.5400000214576721,-0.004412075504660606,0.19486169517040253,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.3499999940395355,-0.012209108099341393,0.12674523890018463,0
13,39,42,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.4000000059604645,-0.012915994971990585,0.13551872968673706,0
14,42,45,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.4399999976158142,-0.011086015962064266,0.12181565910577774,0
15,45,48,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.41999998688697815,0.004762979689985514,0.15530119836330414,0
16,48,51,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.4300000071525574,-0.008234729990363121,0.1311933845281601,0
17,51,54,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.28999999165534973,-0.011961715295910835,0.12164078652858734,0
18,54,57,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.25,0.006174793466925621,0.10572835803031921,0
19,57,60,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.47999998927116394,-0.023905310779809952,0.12888909876346588,0
20,60,63,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.4000000059604645,0.001356337103061378,0.14950230717658997,0
21,63,66,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.3199999928474426,-0.01014538761228323,0.10001302510499954,0
22,66,69,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.4399999976158142,-0.011060051620006561,0.1542728692293167,0
23,69,72,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.3799999952316284,-0.02370571903884411,0.10475662350654602,0
0,0,3,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.8199999928474426,-0.028648924082517624,0.3283938765525818,1
1,3,6,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.7799999713897705,-0.03899162635207176,0.2630433440208435,1
2,6,9,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.7099999785423279,-0.0532350055873394,0.30087947845458984,1
3,9,12,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.7599999904632568,-0.054251376539468765,0.32080337405204773,1
4,12,15,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,1.0,0.0,1.0,1.0,0.75,-0.011123696342110634,0.25188204646110535,1
