block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.22228431701660156,0.10693921893835068,0.5526518225669861,-0.09927567839622498,1.0,0.0,1.0,1.0,0.4099999964237213,-0.02277323789894581,0.11621052771806717,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.20673410594463348,0.12395785003900528,0.1538955420255661,-0.5476172566413879,1.0,0.0,1.0,1.0,0.41999998688697815,-0.0032094954513013363,0.12929891049861908,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.2861585021018982,0.1105942502617836,0.24182842671871185,-0.5156113505363464,1.0,0.0,1.0,1.0,0.28999999165534973,0.0007842856575734913,0.13038572669029236,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.0575064979493618,0.11559910327196121,0.28824377059936523,-0.32457390427589417,1.0,0.0,1.0,1.0,0.4000000059604645,-0.010610389523208141,0.13191790878772736,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.1532355397939682,0.10334572941064835,0.3565097451210022,-0.10900318622589111,1.0,0.0,1.0,1.0,0.4300000071525574,-0.020459657534956932,0.13683895766735077,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.08778198063373566,0.10993333160877228,0.3390108644962311,-0.20126433670520782,1.0,0.0,1.0,1.0,0.3799999952316284,0.018079129979014397,0.1551552414894104,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,-0.02985754981637001,0.14174485206604004,0.4489589035511017,-0.3346315026283264,1.0,0.0,1.0,1.0,0.3199999928474426,0.009145271964371204,0.13016870617866516,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.10900858789682388,0.11202286183834076,0.3916052579879761,-0.20463109016418457,1.0,0.0,1.0,1.0,0.550000011920929,-0.04365263506770134,0.18133407831192017,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.2847619354724884,0.16813525557518005,0.7391002774238586,-0.09994786977767944,1.0,0.0,1.0,1.0,0.36000001430511475,-0.03142765536904335,0.12392584979534149,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_branchwise_balanced_pg,0.022578062489628792,0.10913289338350296,0.319032222032547,-0.2944694757461548,1.0,0.0,1.0,1.0,0.3400000035762787,-0.007297508884221315,0.12023387849330902,0
