telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,42880,0,0.0,764276.9375,3696331.0,18659680.0,94286944.0,764276.9375,3696331.0,18659680.0,94286944.0,0.04831796512007713,0.07395639270544052,205.66952514648438,2000.0,0.4698602679189511,0.8671875,7.521948804468762
0,0,0,0,critic_backbone.4.bias,128,0,0.0,65541.984375,27749.083203124985,108952.91437500021,7727440.0,65541.984375,27749.083203124985,108952.91437500021,7727440.0,0.005653277039527893,0.011262500658631325,11.306553840637207,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,37561.59375,83373.146484375,406638.6378125,33159120.0,37561.59375,83373.146484375,406638.6378125,33159120.0,0.04395345598459244,0.05375180020928383,127.95331573486328,4000.0,0.6870232619723302,0.5635986328125,3.0370319352231268
0,0,0,0,critic_backbone.7.weight,128,0,0.0,254863.546875,310463.15781249845,1508732.7812500047,25129438.0,254863.546875,310463.15781249845,1508732.7812500047,25129438.0,0.005643827375024557,0.0015326282009482384,11.287654876708984,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,2489.666015625,8871.721777343748,20012.323925781253,37496.6640625,2489.666015625,8871.721777343748,20012.323925781253,37496.6640625,0.005656713154166937,0.012715447694063187,11.31342601776123,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,42880,0,0.0,641732.5,3476100.0,15661932.39999998,79584080.0,641732.5,3476100.0,15661932.39999998,79584080.0,0.03586721420288086,0.08048221468925476,210.3236083984375,2000.0,0.47190337757246736,0.8532183170318604,7.460519074111181
1,0,0,1,critic_backbone.4.bias,128,0,0.0,3384.549072265625,11227.47758789062,32456.835410156284,38350.26953125,3384.549072265625,11227.47758789062,32456.835410156284,38350.26953125,0.005437757819890976,0.012425553053617477,11.851668357849121,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,9722.0546875,35129.17246093749,89136.50085937505,1794127.875,9722.0546875,35129.17246093749,89136.50085937505,1794127.875,0.03915727138519287,0.05422191694378853,127.36923217773438,4000.0,0.7541986542198756,0.50634765625,2.172737420526384
1,0,0,1,critic_backbone.7.weight,128,0,0.0,30689.78515625,93443.83789062491,267218.44921875006,393766.09375,30689.78515625,93443.83789062491,267218.44921875006,393766.09375,0.00465648528188467,0.00133360899053514,10.716010093688965,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,2287.6513671875,6907.845410156249,22795.545136718752,28413.1640625,2287.6513671875,6907.845410156249,22795.545136718752,28413.1640625,0.005576138384640217,0.013743407092988491,11.609492301940918,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,42880,0,0.0,625322.1875,3211861.75,14602713.0,82364304.0,625322.1875,3211861.75,14602713.0,82364304.0,0.03017486073076725,0.08093927055597305,210.14381408691406,2000.0,0.47455916149622945,0.8477612137794495,7.38145885186183
2,0,0,2,critic_backbone.4.bias,128,0,0.0,2798.045654296875,8543.298828125,18322.14718750003,29875.341796875,2798.045654296875,8543.298828125,18322.14718750003,29875.341796875,0.00525680324062705,0.011820152401924133,11.446653366088867,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.6.weight,16384,0,0.0,7365.9345703125,27331.339941406248,59238.64832031253,269363.375,7365.9345703125,27331.339941406248,59238.64832031253,269363.375,0.036309123039245605,0.056221574544906616,132.36570739746094,4000.0,0.7762402489277003,0.45697021484375,1.9217396622708136
2,0,0,2,critic_backbone.7.weight,128,0,0.0,24896.634765625,85801.1218749998,153701.23859375008,327897.53125,24896.634765625,85801.1218749998,153701.23859375008,327897.53125,0.0042566400952637196,0.001479754108004272,11.454565048217773,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.7.bias,128,0,0.0,2113.9306640625,7167.0654296874945,16645.132304687508,17969.15625,2113.9306640625,7167.0654296874945,16645.132304687508,17969.15625,0.005539244972169399,0.012803034856915474,11.126808166503906,0.0,1.0,0.0,0.0
3,0,0,3,critic_backbone.0.weight,42880,0,0.0,584814.8125,3138446.0,14150945.759999977,74883552.0,584814.8125,3138446.0,14150945.759999977,74883552.0,0.027249295264482498,0.08721908181905746,215.25880432128906,2000.0,0.4753415657916922,0.8373833894729614,7.358335871378123
3,0,0,3,critic_backbone.4.bias,128,0,0.0,2535.828125,7541.553344726558,13353.580986328148,23228.654296875,2535.828125,7541.553344726558,13353.580986328148,23228.654296875,0.005195409059524536,0.01175281498581171,11.783576011657715,0.0,1.0,0.0,0.0
