epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
2,critic_backbone.0.weight,3001600,0,0.0,384810.875,2500654.25,8515873.0,34534036.0,384810.875,2500654.25,8515873.0,34534036.0,0.015182529715821147,0.3312280315373625,235.1367871965681,0.48326028843975494,0.48184214895060473,0.48330312967300415,0.4840250268578529,0.13371701868517058,7.128542763358863,7.158114981651306
2,critic_backbone.4.bias,8960,0,0.0,2223.158203125,4695.368457031249,6747.830483398436,7694.76171875,2223.158203125,4695.368457031249,6747.830483398436,7694.76171875,0.0017674444617503987,0.00715107692438843,12.177447806085858,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.6.weight,1146880,0,0.0,3271.739013671875,4780.633935546878,8324.584277343749,16141.3583984375,3271.739013671875,4780.633935546878,8324.584277343749,16141.3583984375,0.021182959101029804,0.05045314761144774,155.0762253352574,0.9737339189132421,0.9565621516346455,0.9776793122291565,0.9821158081293107,0.1406284877232143,0.18039049466223409,0.2942274406552315
2,critic_backbone.7.bias,8960,0,0.0,1846.700439453125,2506.376110839843,4503.653173828125,6422.23095703125,1846.700439453125,2506.376110839843,4503.653173828125,6422.23095703125,0.001859768366141777,0.0050825612694357656,9.292797192505427,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.7.weight,8960,0,0.0,3224.721923828125,4829.102343749983,21445.869921874997,29432.666015625,3224.721923828125,4829.102343749983,21445.869921874997,29432.666015625,0.0027086325704918377,0.0030095670405509214,8.962427578653609,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.0.weight,3001600,0,0.0,361269.78125,2494581.25,7586869.5,32855872.0,361269.78125,2494581.25,7586869.5,32855872.0,0.013653893229950751,0.3180733971297741,220.7000197819301,0.4834164921287599,0.48263267166712953,0.4833788573741913,0.48421282768249513,0.10344549683587892,7.1240807912640465,7.143836307525635
3,critic_backbone.4.bias,8960,0,0.0,2003.198486328125,4086.490869140625,5109.139018554687,6356.7119140625,2003.198486328125,4086.490869140625,5109.139018554687,6356.7119140625,0.0016256850998615847,0.007712461255557303,11.730789572851998,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.6.weight,1146880,0,0.0,2912.516845703125,3995.9174072265637,6133.751879882808,11915.509765625,2912.516845703125,3995.9174072265637,6133.751879882808,11915.509765625,0.01832922009884247,0.050681653379329616,140.6132649557931,0.9877944170311544,0.981611696089671,0.9893123507499695,0.990196481347084,0.04964338030133929,0.0824252710304459,0.12048783637583256
3,critic_backbone.7.bias,8960,0,0.0,1851.5635986328125,2371.9286865234376,3907.6602514648434,4441.0869140625,1851.5635986328125,2371.9286865234376,3907.6602514648434,4441.0869140625,0.0014801272831391544,0.005036144429219088,9.237759900093078,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.7.weight,8960,0,0.0,3211.093017578125,4569.236743164062,12223.935585937421,21266.83984375,3211.093017578125,4569.236743164062,12223.935585937421,21266.83984375,0.0017868420404348788,0.002558422914756063,8.016069906098503,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.0.weight,3001598,0,0.0,357922.96875,2495610.25,7451063.5,33067910.0,357922.96875,2495610.25,7451063.5,33067910.0,0.012548811261409096,0.295249777925866,198.05266859872,0.48322162982764516,0.4826867215750454,0.4831332862377167,0.4836950361728668,0.09654990509152413,7.129629890207024,7.140938186645508
4,critic_backbone.4.bias,8960,0,0.0,1963.4464111328125,4037.182763671874,4556.3298388671865,5371.404296875,1963.4464111328125,4037.182763671874,4556.3298388671865,5371.404296875,0.0012497475524599264,0.006230870675894298,9.31281875542232,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.6.weight,1146880,0,0.0,2814.146484375,3781.303344726563,4973.406352539059,11509.9296875,2814.146484375,3781.303344726563,4973.406352539059,11509.9296875,0.015151625445910862,0.04543235034548811,121.20407139914376,0.9910516832537368,0.9894638030452315,0.99120032787323,0.991808933019638,0.0324462890625,0.060197210989000306,0.06925727128982544
4,critic_backbone.7.bias,8960,0,0.0,1903.7216796875,2456.0409301757813,3678.8083862304684,4431.0400390625,1903.7216796875,2456.0409301757813,3678.8083862304684,4431.0400390625,0.0010822587590415163,0.004209081129270739,7.888004383019038,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,critic_backbone.7.weight,8960,0,0.0,3352.2685546875,4609.314916992187,10143.352578125,16848.888671875,3352.2685546875,4609.314916992187,10143.352578125,16848.888671875,0.0012268341121463371,0.0022719169617630543,7.536265082018716,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.0.weight,3001600,0,0.0,363043.75,2552893.0,7389246.0,33180812.0,363043.75,2552893.0,7389246.0,33180812.0,0.012543139806283372,0.2921491299356733,198.2546773638044,0.4823745567694835,0.4815730399841895,0.4824962317943573,0.4827076390385628,0.09445729021515165,7.153858061284978,7.173185229301453
5,critic_backbone.4.bias,8960,0,0.0,1963.9224853515625,3757.511035156249,4269.672841796874,5377.43701171875,1963.9224853515625,3757.511035156249,4269.672841796874,5377.43701171875,0.0012762084694778813,0.00664870807335579,10.495358409200396,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.6.weight,1146880,0,0.0,2781.0498046875,3659.416064453125,4672.20215820312,11175.5048828125,2781.0498046875,3659.416064453125,4672.20215820312,11175.5048828125,0.016084226965904235,0.04821219234062093,128.97389335632323,0.9925888021988949,0.9905684306166671,0.992866039276123,0.9932901978492736,0.025032261439732143,0.049781159666013694,0.062184591218829154
5,critic_backbone.7.bias,8960,0,0.0,1987.1376953125,2531.862805175781,3617.863083496091,4526.60009765625,1987.1376953125,2531.862805175781,3617.863083496091,4526.60009765625,0.0011548582335568166,0.0045839821354353005,9.01068766457694,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,critic_backbone.7.weight,8960,0,0.0,3466.362548828125,4558.3309326171875,8761.432050781235,14514.8974609375,3466.362548828125,4558.3309326171875,8761.432050781235,14514.8974609375,0.0015595225147470566,0.0024008120884120997,8.334124439103263,1.0,1.0,1.0,1.0,0.0,0.0,0.0
