telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_p50,backbone_soft_geometry_scale_factor_p95,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean,backbone_soft_geometry_overflow_stat_p95
21,0,3,21,0.05149114974334509,76800,0,0.0,236291.46875,463401.65625,7003620.564999882,48772524.0,236291.46875,463401.65625,7003620.564999882,48772524.0,0.6717776052128883,0.6717775911092758,0.8408463045954704,0.4839234723079128,0.5148375630378723,4.099104231605399,6.808565068244934
22,0,3,22,0.05118510390238373,76800,0,0.0,236363.0625,463456.75,7025057.5,49280100.0,236363.0625,463456.75,7025057.5,49280100.0,0.6720740424858265,0.6720740348100662,0.841559536755085,0.4837568085674865,0.5159227848052979,4.098054228822511,6.812731432914734
23,0,3,23,0.051851156710659575,76800,0,0.0,233681.46875,458214.1875,6944552.0,49789860.0,233681.46875,458214.1875,6944552.0,49789860.0,0.6720136763556286,0.6720136851072311,0.841542612016201,0.4836482157809748,0.5146915316581726,4.099656008318178,6.815676832199096
24,0,3,24,0.051807116832884866,76800,0,0.0,232031.015625,456201.25,6893898.5,50189784.0,232031.015625,456201.25,6893898.5,50189784.0,0.672666682206488,0.6726666688919067,0.8420453786849975,0.4844681087519666,0.5149124264717102,4.0858044381131595,6.79329662322998
25,0,3,25,0.05137380785830519,76800,0,0.0,231681.28125,455355.53125,6961174.8899999,50439000.0,231681.28125,455355.53125,6961174.8899999,50439000.0,0.6729543336438689,0.6729543209075928,0.8426015734672546,0.4844573759199811,0.5176901817321777,4.083322740510846,6.793322682380676
26,0,3,26,0.05100591708923592,76800,0,0.0,231783.171875,452730.59375,6945989.964999874,50728880.0,231783.171875,452730.59375,6945989.964999874,50728880.0,0.6736191378405132,0.6736191511154175,0.8439276218414307,0.4843875051788388,0.5177073180675507,4.078039289654883,6.794580888748168
27,0,3,27,0.05098400368065073,76800,0,0.0,229687.0625,452504.03125,6964259.954999989,47940132.0,229687.0625,452504.03125,6964259.954999989,47940132.0,0.6753579441436687,0.6753579378128052,0.8468129456043243,0.48485236855207636,0.5033809840679169,4.057999677848378,6.780700969696045
28,0,4,28,0.05130589306572638,76800,0,0.0,229226.53125,453967.75,7000634.0,48020704.0,229226.53125,453967.75,7000634.0,48020704.0,0.675790810665112,0.6757908165454865,0.8472782522439957,0.4852492244662469,0.5061651766300201,4.050293527926823,6.7698096275329585
29,0,4,29,0.05134899151251517,76800,0,0.0,228105.78125,455182.96875,6920077.5,48285236.0,228105.78125,455182.96875,6920077.5,48285236.0,0.6759778703619129,0.6759778559207916,0.8474983364343643,0.4853995497209092,0.50364089012146,4.047172461926131,6.765668201446533
30,0,4,30,0.05118300211959239,76800,0,0.0,227552.375,454102.0625,6848561.5,48525772.0,227552.375,454102.0625,6848561.5,48525772.0,0.6765412772884839,0.676541268825531,0.8483096659183502,0.4856875045192206,0.5025483667850494,4.03938093849973,6.7575603961944575
31,0,4,31,0.05093239855561089,76800,0,0.0,228136.484375,453706.90625,6856867.5,48500952.0,228136.484375,453706.90625,6856867.5,48500952.0,0.6767233317856773,0.6767233312129974,0.8486576229333878,0.48568523223033955,0.504518061876297,4.03779051027621,6.757459282875061
32,0,4,32,0.05071627106494122,76800,0,0.0,227969.359375,450677.5625,6754243.0,48891000.0,227969.359375,450677.5625,6754243.0,48891000.0,0.6769116643949984,0.6769116818904877,0.8490359276533127,0.48566250714160863,0.50772824883461,4.036344491153037,6.757892751693725
33,0,4,33,0.050441639781895475,76800,0,0.0,227518.5,449032.34375,6731142.5,49268760.0,227518.5,449032.34375,6731142.5,49268760.0,0.6773478554091619,0.6773478537797928,0.8493344083428382,0.48625167949660086,0.5082435607910156,4.026776165084163,6.741966605186462
34,0,4,34,0.04971283024679415,76800,0,0.0,228807.140625,454444.125,6807089.5,49561764.0,228807.140625,454444.125,6807089.5,49561764.0,0.6786429943465564,0.678642988204956,0.8518134295940399,0.4862313767582486,0.49940168857574463,4.015558940471685,6.741360306739807
35,0,5,35,0.04931553409097038,76800,0,0.0,229155.546875,454250.78125,6833701.0,49534160.0,229155.546875,454250.78125,6833701.0,49534160.0,0.6787910205892678,0.6787910312414169,0.8520786449313164,0.48624924540559655,0.5007568299770355,4.014085270318749,6.740759325027465
36,0,5,36,0.04970389904799281,76800,0,0.0,228898.34375,454897.84375,6914919.0,49512948.0,228898.34375,454897.84375,6914919.0,49512948.0,0.6789097199120642,0.6789097338914871,0.8523521915078163,0.48619588670968833,0.5014503598213196,4.013561475186369,6.742060899734497
37,0,5,37,0.049147519050211266,76800,0,0.0,229464.71875,457473.03125,6924756.5,49843792.0,229464.71875,457473.03125,6924756.5,49843792.0,0.6788102754723659,0.6788102835416794,0.8524263605475425,0.48590352543661136,0.5046300292015076,4.017276531927307,6.749858093261718
38,0,5,38,0.04851982621910741,76800,0,0.0,230298.828125,460385.3125,6958578.5,50141000.0,230298.828125,460385.3125,6958578.5,50141000.0,0.6786380180024266,0.6786380112171173,0.852395024895668,0.48557465853275233,0.5090129673480988,4.021991320763829,6.758692455291747
39,0,5,39,0.04793023930994241,76800,0,0.0,231651.234375,464406.1875,6944951.5,50381352.0,231651.234375,464406.1875,6944951.5,50381352.0,0.6786162431275987,0.6786162257194519,0.8526845633983612,0.4852069757118766,0.5115721821784973,4.025771941508458,6.768434238433837
40,0,5,40,0.04739803319779775,76800,0,0.0,232365.015625,466503.84375,6827061.5,50691720.0,232365.015625,466503.84375,6827061.5,50691720.0,0.6786397646212815,0.678639754652977,0.8528405532240867,0.48508330329179294,0.5153423249721527,4.026775250443758,6.771687126159668
41,0,5,41,0.046673973088374794,76800,0,0.0,233127.4375,469576.0625,6864007.554999844,50760644.0,233127.4375,469576.0625,6864007.554999844,50760644.0,0.6798966888356572,0.6798966974020004,0.8553831323981285,0.4849117631680111,0.5109542608261108,4.017475482743246,6.775132799148559
42,0,6,42,0.04650363613345396,76800,0,0.0,234301.28125,473159.3125,6871593.464999681,50716056.0,234301.28125,473159.3125,6871593.464999681,50716056.0,0.679622007736725,0.6796219944953918,0.8550349771976471,0.48471868423026354,0.5134291052818298,4.021765874678898,6.780490207672119
43,0,6,43,0.045920005142962475,76800,0,0.0,235370.796875,476562.03125,6932331.779999961,51007224.0,235370.796875,476562.03125,6932331.779999961,51007224.0,0.6798587664327844,0.6798587590456009,0.8555808797478676,0.4846119442220349,0.5161426067352295,4.020753201962838,6.783115816116332
44,0,6,44,0.04493543668425979,76800,0,0.0,236810.34375,480252.9375,6998783.5,51242796.0,236810.34375,480252.9375,6998783.5,51242796.0,0.6795333093898384,0.6795333176851273,0.8551980927586555,0.4843502350516221,0.520681619644165,4.026164629346174,6.7903465747833245
45,0,6,45,0.04423867234372031,76800,0,0.0,238609.65625,485050.65625,7044944.239999969,51134196.0,238609.65625,485050.65625,7044944.239999969,51134196.0,0.6792950455663435,0.6792950332164764,0.8550787776708603,0.4839797703826149,0.5234088003635406,4.031894671372777,6.800401735305786
46,0,6,46,0.04384655825298453,76800,0,0.0,239517.4375,489363.78125,7070421.119999908,51373428.0,239517.4375,489363.78125,7070421.119999908,51373428.0,0.6791904358702285,0.6791904419660568,0.8550964817404747,0.4837392763016949,0.526150107383728,4.035182478294159,6.806894016265868
47,0,6,47,0.042970749174981095,76800,0,0.0,241246.671875,493619.09375,7108830.5,51572252.0,241246.671875,493619.09375,7108830.5,51572252.0,0.6789678895749264,0.6789678782224655,0.8549529895186424,0.4834288801614557,0.5295223295688629,4.040193849629912,6.81535894870758
48,0,6,48,0.043312099490418685,76800,0,0.0,240776.796875,496425.90625,7120678.5,51797664.0,240776.796875,496425.90625,7120678.5,51797664.0,0.6799795759618056,0.6799795776605606,0.8569701686501503,0.4833233735139351,0.5240609645843506,4.032442516535888,6.817293071746826
49,0,7,49,0.04309279270831612,76800,0,0.0,242626.421875,501158.59375,7163491.5,52046856.0,242626.421875,501158.59375,7163491.5,52046856.0,0.6796895394592057,0.6796895414590836,0.8567359760403633,0.4829712829744449,0.5265884697437286,4.038459403410835,6.826944732666015
50,0,7,50,0.04203951404615899,76800,0,0.0,244576.609375,506116.375,7199879.019999919,52296092.0,244576.609375,506116.375,7199879.019999919,52296092.0,0.6793648303065551,0.6793648451566696,0.856416080892086,0.4826412420627609,0.5299021303653717,4.044565483836179,6.83605043888092
51,0,7,51,0.04106899059527724,76800,0,0.0,246028.5625,510235.21875,7234342.884999863,52392368.0,246028.5625,510235.21875,7234342.884999863,52392368.0,0.679010576023462,0.6790105849504471,0.8559682384133339,0.4823909559742188,0.5346173346042633,4.05013992533002,6.843058061599731
52,0,7,52,0.04035625175424536,76800,0,0.0,247448.046875,514243.28125,7273986.384999893,52176728.0,247448.046875,514243.28125,7273986.384999893,52176728.0,0.6788197223898418,0.6788197159767151,0.8558424532413482,0.4821277722139006,0.5384649038314819,4.054427315361377,6.85027642250061
53,0,7,53,0.03932021914936287,76800,0,0.0,248934.265625,518282.46875,7298888.864999777,52317448.0,248934.265625,518282.46875,7298888.864999777,52317448.0,0.6784391215080432,0.6784391105175018,0.8553552836179733,0.4818655949623287,0.5424087643623352,4.06036035118402,6.857640933990478
54,0,7,54,0.03882761882689152,76800,0,0.0,250319.09375,522726.40625,7353268.774999741,51047912.0,250319.09375,522726.40625,7353268.774999741,51047912.0,0.6783854326401457,0.6783854514360428,0.8555406227707862,0.4815463592110595,0.5417393147945404,4.064024143656981,6.866262078285217
55,0,7,55,0.03893357042104669,76800,0,0.0,251863.0625,527398.875,7415069.5,51112764.0,251863.0625,527398.875,7415069.5,51112764.0,0.6783194940309534,0.6783194839954376,0.8556967288255691,0.4812336680269453,0.5369278192520142,4.0677352941130245,6.874729156494141
56,0,8,56,0.03783650134680269,76800,0,0.0,252886.265625,530022.75,7412657.5,51153116.0,252886.265625,530022.75,7412657.5,51153116.0,0.678046469025662,0.678046464920044,0.8553658008575439,0.4810249873885109,0.5373804867267609,4.072208269146708,6.880585527420044
57,0,8,57,0.036963704526026354,76800,0,0.0,254624.796875,534538.8125,7471881.5,51375844.0,254624.796875,534538.8125,7471881.5,51375844.0,0.6777860981004166,0.6777860969305038,0.8550818964838981,0.4807907619764047,0.5397454500198364,4.07683179802084,6.887124252319335
58,0,8,58,0.036572033279298664,76800,0,0.0,256285.125,539194.5,7530340.0,51074988.0,256285.125,539194.5,7530340.0,51074988.0,0.6775886420390003,0.677588626742363,0.8549737438559531,0.4804940549565987,0.5416779816150665,4.081540788968672,6.895301461219788
59,0,8,59,0.035437715749788753,76800,0,0.0,257533.015625,542790.3125,7559024.0,51190260.0,257533.015625,542790.3125,7559024.0,51190260.0,0.6774089402975942,0.6774089485406876,0.8548483267426491,0.4802540695235512,0.544853001832962,4.0855277585363865,6.9019400596618645
60,0,8,60,0.03450775638687188,76800,0,0.0,259091.765625,546996.25,7588248.0,51198876.0,259091.765625,546996.25,7588248.0,51198876.0,0.676980247377181,0.6769802421331406,0.8542475029826164,0.4800166048609396,0.5485678613185883,4.091664950095589,6.908733987808227
61,0,8,61,0.03438935632222497,76769,0,0.0,255273.140625,514000.14374991413,7461638.0,51383128.0,255273.140625,514000.14374991413,7461638.0,51383128.0,0.6775926042218166,0.6775925904512405,0.8548809602856636,0.4806055163303944,0.535160481929779,4.080383052245576,6.892289304733276
62,0,8,62,0.03676166176604823,76800,0,0.0,256491.0625,543020.125,7459394.0,50337464.0,256491.0625,543020.125,7459394.0,50337464.0,0.6785138000483443,0.6785137802362442,0.8567569628357887,0.4804658139601658,0.5154440701007843,4.073781416279195,6.895259380340576
63,0,9,63,0.034656844031999055,76800,0,0.0,257873.921875,547286.0625,7514115.5,50459872.0,257873.921875,547286.0625,7514115.5,50459872.0,0.6782161211154858,0.6782161295413971,0.8564376801252365,0.48019219251794115,0.5140417218208313,4.079130921682835,6.902910113334656
64,0,9,64,0.03139997008989078,76769,0,0.0,256649.328125,509503.7999999788,7558392.899999876,50614844.0,256649.328125,509503.7999999788,7558392.899999876,50614844.0,0.6782799865321796,0.6782799661159515,0.8565397650003433,0.4802135358187308,0.5152936279773712,4.0783605786616945,6.9022777557373045
65,0,9,65,0.033250982951163605,76800,0,0.0,259031.40625,552623.875,7557675.5,50738144.0,259031.40625,552623.875,7557675.5,50738144.0,0.6782534991096124,0.6782534867525101,0.8565490260720253,0.48014734164570966,0.5152650773525238,4.079260153442085,6.9040903568267815
66,0,9,66,0.032928027827698436,76800,0,0.0,258998.046875,552686.625,7561854.5,50875040.0,258998.046875,552686.625,7561854.5,50875040.0,0.6783442284404362,0.6783442199230194,0.8568677335977554,0.4799847544827629,0.5113137364387512,4.080119094834242,6.908408975601196
67,0,9,67,0.03150606055442505,76800,0,0.0,256789.359375,554190.75,7561070.0,51062840.0,256789.359375,554190.75,7561070.0,51062840.0,0.6788304031287753,0.6788304001092911,0.8578658536076545,0.4799021261143959,0.501796618103981,4.076745043050339,6.910223770141601
68,0,9,68,0.03117169510985153,76800,0,0.0,257502.5,556846.875,7558143.0,51251412.0,257502.5,556846.875,7558143.0,51251412.0,0.679261278937166,0.6792612671852112,0.8586521804332733,0.47993802549866155,0.5006162822246552,4.072655868925432,6.908879733085632
69,0,9,69,0.0321508313956859,76800,0,0.0,256462.6875,560944.8125,7595989.5,51217180.0,256462.6875,560944.8125,7595989.5,51217180.0,0.6804583513452898,0.6804583519697189,0.8611046597361565,0.4797402434160848,0.48848840594291687,4.064359453414111,6.913204216957092
70,1,0,0,0.03202284861753423,76800,0,0.0,255082.40625,559842.125,7497468.0,51400680.0,255082.40625,559842.125,7497468.0,51400680.0,0.6802305641427238,0.6802305579185486,0.860734748840332,0.4796703406272015,0.4884386658668518,4.067028404523939,6.915293741226196
71,1,0,1,0.03167592386444488,76800,0,0.0,253438.859375,557498.0625,7424172.5,50826584.0,253438.859375,557498.0625,7424172.5,50826584.0,0.6803042212144278,0.6803042143583298,0.860524533689022,0.48005941615609665,0.4871104657649994,4.062435303872052,6.904696536064147
72,1,0,2,0.03210235501080686,76800,0,0.0,251673.125,553309.5625,7391474.5,50630368.0,251673.125,553309.5625,7391474.5,50630368.0,0.680651356727614,0.6806513518095016,0.8609564289450645,0.48031238566122153,0.4856095463037491,4.0568820537723,6.897558403015136
73,1,0,3,0.03131395817813396,76800,0,0.0,252017.78125,554877.1875,7403841.5,50769644.0,252017.78125,554877.1875,7403841.5,50769644.0,0.6805233376373686,0.6805233359336853,0.8608792543411254,0.48012787908228,0.48729075491428375,4.059856207461885,6.9026563405990595
74,1,0,4,0.0322644005777522,76800,0,0.0,251219.890625,553199.0,7393642.0,49896912.0,251219.890625,553199.0,7393642.0,49896912.0,0.6807802721372103,0.6807802766561508,0.8610751613974571,0.4804526158776895,0.48759227991104126,4.054351493501373,6.893659257888793
75,1,0,5,0.03330233856982946,76800,0,0.0,249272.21875,550023.1875,7369223.5,49555316.0,249272.21875,550023.1875,7369223.5,49555316.0,0.680809498159643,0.6808094829320908,0.8612405702471733,0.4803305035801398,0.4855847805738449,4.055340175368291,6.896933007240295
76,1,0,6,0.033762507684091524,76800,0,0.0,248633.734375,550327.1875,7394521.0,48067780.0,248633.734375,550327.1875,7394521.0,48067780.0,0.6817355555954774,0.6817355453968048,0.8628453522920608,0.48050242142652866,0.4820159524679184,4.045659849745768,6.891495776176452
77,1,1,7,0.0328843999114621,76800,0,0.0,249676.75,551719.75,7432772.0,48195056.0,249676.75,551719.75,7432772.0,48195056.0,0.6815863367181849,0.6815863400697708,0.8627632156014442,0.48027870364696507,0.4841732233762741,4.049210740070434,6.897667169570923
78,1,1,8,0.03215694618400446,76800,0,0.0,250825.734375,554837.875,7474765.0,48360364.0,250825.734375,554837.875,7474765.0,48360364.0,0.681276684938453,0.6812766790390015,0.8623743891716004,0.48005701105173376,0.48703286051750183,4.054116900622468,6.90392735004425
79,1,1,9,0.03144275656874007,76800,0,0.0,251423.921875,556933.25,7502052.0,48518684.0,251423.921875,556933.25,7502052.0,48518684.0,0.6812588634331697,0.6812588423490524,0.8625378832221031,0.47983769866058434,0.4877189099788666,4.05650456132274,6.909878587722778
80,1,1,10,0.030546553479607868,76800,0,0.0,252545.921875,559755.125,7544178.0,48543464.0,252545.921875,559755.125,7544178.0,48543464.0,0.681297544686135,0.6812975406646729,0.8628058969974518,0.4796215970647675,0.49040737748146057,4.058379443360561,6.915699982643127
81,1,1,11,0.032360091947738444,76800,0,0.0,252853.390625,561211.5625,7495377.0,46877016.0,252853.390625,561211.5625,7495377.0,46877016.0,0.6818472846695206,0.6818472892045975,0.8639930322766304,0.4794631296996294,0.4869290888309479,4.055305803531397,6.919527077674865
82,1,1,12,0.031198620482594443,76800,0,0.0,254181.328125,564746.0625,7503706.0,47033276.0,254181.328125,564746.0625,7503706.0,47033276.0,0.6816571591979366,0.6816571652889252,0.8638200610876083,0.4792539388442167,0.48958630859851837,4.059069820280623,6.925365734100342
83,1,1,13,0.030418959428185798,76800,0,0.0,255187.28125,567699.5,7543553.0,47177436.0,255187.28125,567699.5,7543553.0,47177436.0,0.6814502033665808,0.6814502030611038,0.8635479882359505,0.4791193368901386,0.49192769825458527,4.062215424024707,6.929197645187378
84,1,2,14,0.030021002563222838,76800,0,0.0,256513.5,570894.5,7583249.0,47330792.0,256513.5,570894.5,7583249.0,47330792.0,0.6812093770226136,0.68120938539505,0.8632712960243225,0.4789183853221934,0.49469777941703796,4.066332947604123,6.934863948822021
85,1,2,15,0.030849332897349785,76800,0,0.0,257495.25,573177.0625,7624084.5,47162788.0,257495.25,573177.0625,7624084.5,47162788.0,0.6814121547829809,0.6814121454954147,0.8638123497366905,0.47874524277629327,0.4952932745218277,4.066380504956627,6.939399719238281
86,1,2,16,0.03080259673490263,76800,0,0.0,258608.796875,576316.5625,7666690.0,47292936.0,258608.796875,576316.5625,7666690.0,47292936.0,0.6813780673053311,0.6813780516386032,0.8639076992869377,0.4785673401450541,0.49694542586803436,4.068500892641537,6.944270658493042
87,1,2,17,0.03198175819858286,76800,0,0.0,259573.171875,579180.375,7678980.0,46985048.0,259573.171875,579180.375,7678980.0,46985048.0,0.6816416577270058,0.6816416531801224,0.8644432500004768,0.4785287709534131,0.49709609150886536,4.066651629582282,6.945096397399902
88,1,2,18,0.03535000043795303,76800,0,0.0,259205.84375,581046.625,7612134.794999649,46968984.0,259205.84375,581046.625,7612134.794999649,46968984.0,0.6830628991645289,0.6830628961324692,0.8671768710017204,0.4784918203481936,0.4920661598443985,4.054967921225157,6.944896173477172
89,1,2,19,0.035252649278011,76800,0,0.0,258666.046875,584407.1875,7625531.794999558,46782836.0,258666.046875,584407.1875,7625531.794999558,46782836.0,0.6834975624273959,0.6834975779056549,0.8680814355611801,0.47840438954284853,0.4862530678510666,4.052197670901112,6.946910834312439
90,1,2,20,0.036006768444180645,76800,0,0.0,258427.5,582816.1875,7664369.494999662,46873560.0,258427.5,582816.1875,7664369.494999662,46873560.0,0.6840737565574511,0.6840737462043762,0.8691697180271148,0.478411567230359,0.4844524413347244,4.047264757715184,6.946229124069213
91,1,3,21,0.03858107826955039,76800,0,0.0,257432.953125,579925.8125,7512834.189999857,46395176.0,257432.953125,579925.8125,7512834.189999857,46395176.0,0.6846992326051763,0.684699222445488,0.8703049883246422,0.4784706036122082,0.48055410385131836,4.041392958141842,6.94409441947937
92,1,3,22,0.03728358466287619,76800,0,0.0,255620.9375,571595.25,7551978.0,46530772.0,255620.9375,571595.25,7551978.0,46530772.0,0.6857672289708683,0.6857672184705734,0.8718616291880608,0.47899564779868464,0.47670990228652954,4.027003666998448,6.928910160064697
93,1,3,23,0.040395074808306695,76800,0,0.0,255543.765625,574281.5,7526043.0,46465860.0,255543.765625,574281.5,7526043.0,46465860.0,0.6865556493502052,0.6865556389093399,0.8734719052910804,0.47887089111223485,0.4710661470890045,4.021710171169514,6.931644082069397
94,1,3,24,0.039452817288784,76800,0,0.0,255085.765625,575020.375,7561754.5,46142560.0,255085.765625,575020.375,7561754.5,46142560.0,0.6877433324648434,0.6877433210611343,0.8757170215249062,0.47888364901096303,0.4661662131547928,4.011702365356344,6.930309867858886
95,1,3,25,0.039392029151341816,76800,0,0.0,255360.5,576911.8125,7574042.0,46245948.0,255360.5,576911.8125,7574042.0,46245948.0,0.6883117591711394,0.688311755657196,0.8769201874732971,0.4787468434289302,0.46085843443870544,4.00841772439847,6.933561372756958
