epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_normalized_avg_queue_len,avg_raw_total_backlog,avg_normalized_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-391.21238193360546,379.68182363388973,11.530558299715622,375.54323498162535,255.87619617659072,9.870648524579554,0.36780216292094875,109.42858811753413,82.77177304528631,1.3187806169588112,33.245644790264116,48.20734763806335,375.54323498162535,4.138588652264315,11.530558299715622,0.05765279149857811,4314735802.228576,1.960194910951656,0.4914936069669496,100.0,-0.029314788756892085,3041.1686828613283,15.10362787246704
1.0,-445.761728098787,433.3098754439789,12.45185265480798,428.6750431499451,284.49432310222846,11.525316183022275,0.39855350110715143,132.2568503635871,92.69664588068115,1.4265367538689468,35.69451631514928,55.575592811662915,428.6750431499451,4.634832294034059,12.45185265480798,0.062259263274039904,4831605118.696116,2.1168149513173553,0.4970842925969145,100.0,-0.14042012826539577,3983.8150024414062,15.146227622032166
2.0,-407.8362492063333,395.99464584278337,11.841603363550083,391.7019657345974,256.3044420540482,10.893067727870278,0.37205985812560455,124.13239609455351,85.85360216371325,1.3498299444322988,33.22316038783433,51.2806118314466,391.7019657345974,4.292680108185663,11.841603363550083,0.05920801681775042,4473775663.504102,2.013072571803514,0.5008645210687305,100.0,-0.09806113103404641,3141.815380859375,15.16145293712616
3.0,-473.54109826482926,460.41951276935254,13.12158549547678,455.6481269033062,294.9530950459467,13.137596108342509,0.49835886957027065,147.05907687944693,95.42771732092221,1.5293405312227932,36.04842736550893,57.849949424190484,455.6481269033062,4.771385866046112,13.12158549547678,0.06560792747738389,4929074389.854687,2.2306695342310503,0.5080887797752229,100.0,-0.10267603294923902,4297.480944824219,15.128980684280396
4.0,-405.410858823622,393.34248969250245,12.068369131119427,388.87347366957454,250.52244158058207,10.845275595616512,0.38829841446106955,127.11745807891504,89.38032045855607,1.3553575218691993,33.47096547426826,54.553997462418614,388.87347366957454,4.4690160229278035,12.068369131119427,0.06034184565559714,4633783224.289081,2.051622752290303,0.5074260284091882,100.0,-0.018944042269140482,3089.480816650391,15.075233697891235
5.0,-414.0133019418981,401.8094202683152,12.203881673582904,397.26140605527524,252.06645777424072,11.21556761726917,0.3920459249676195,133.58733473879772,90.96028426080015,1.39880478974168,33.29778483530728,56.263694635751264,397.26140605527524,4.548014213040012,12.203881673582904,0.06101940836791452,4670537077.821751,2.0746598845090922,0.517008447170156,100.0,-0.11014764988794923,3264.204449462891,15.06784121990204
6.0,-432.7947425480948,420.25524279222833,12.539499755866562,415.67313722632923,266.4526054965026,11.811245221589703,0.4309895239682759,136.97829698426858,91.64211131798194,1.4586042109408826,33.77739725662936,56.40610985041177,415.67313722632923,4.5821055658990995,12.539499755866562,0.06269749877933281,4709142030.4313135,2.131714958497315,0.5114043486307581,100.0,-0.08530752840451897,3530.252508544922,15.078340935707093
7.0,-422.39617143778923,409.7183162140378,12.677855223751521,405.10088964627744,250.75640046860278,12.267081878583996,0.46182977936990954,141.6155775197208,92.3485313552021,1.4817474934410195,33.23486250000308,57.63192136175803,405.10088964627744,4.617426567760105,12.677855223751521,0.06338927611875761,4715269144.567007,2.155235388037758,0.5203542873756185,100.0,-0.11978954593650996,3202.412014770508,15.108426904678344
8.0,-422.6656248621016,409.8005534311716,12.865071430930085,405.07700180833626,252.45807638101877,12.245986639060687,0.4477165961762088,139.9252221920806,94.47103245670507,1.4803886709378944,34.419296192768755,58.57134759299846,405.07700180833626,4.723551622835255,12.865071430930085,0.06432535715465043,4844849934.392423,2.1870621432581148,0.5223185522200332,100.0,-0.07089593978598714,3122.722479248047,15.135572218894959
9.0,-481.09372972654234,467.68334216447454,13.410387562067699,462.8468232554177,284.13996811226224,14.452171610165742,0.5348004618035322,163.71988307118627,96.73037818113595,1.6139359078936066,34.928143701018016,60.18829857222435,462.8468232554177,4.8365189090568,13.410387562067699,0.0670519378103385,4952611266.365273,2.279765885551508,0.5291149340382504,100.0,-0.15465678656473755,3982.2738708496095,15.15032389163971
10.0,-430.76791252105596,417.95524253625456,12.812669984801492,413.3807687786452,250.8185118762331,13.259262295415468,0.5012249651380534,148.8017696418585,91.48947515218835,1.5273022814970645,32.34763388520806,57.61453898548323,413.3807687786452,4.5744737576094145,12.812669984801492,0.06406334992400746,4667002306.403562,2.178153897416255,0.5388921674482355,100.0,-0.14989089318551124,3135.999688720703,15.15662865638733
11.0,-421.4966061255735,408.6670324865254,12.829573639048478,404.13415308254866,243.55101297033468,13.346144281471659,0.4948752674099944,146.7421205633326,90.65758807952658,1.5458623598663763,32.22177040107569,56.88995531858455,404.13415308254866,4.53287940397633,12.829573639048478,0.06414786819524239,4624484733.665959,2.181027518638241,0.5343173640011528,100.0,-0.04648132044821977,2971.530435180664,15.17643690109253
12.0,-433.25194798138756,420.5575381073288,12.694409874058787,416.02019563592773,252.55691519743414,12.961924126992802,0.5076221708642715,149.9937341406366,90.74684942801845,1.5057653631840733,32.86647145694527,56.3746126078891,416.02019563592773,4.5373424714009225,12.694409874058787,0.06347204937029394,4654965722.408765,2.158049678589994,0.5273404209106733,100.0,-0.19116604407317936,2904.963571166992,15.178114461898804
