epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_total_backlog,avg_raw_total_backlog,avg_normalized_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-18.667573050322474,18.270476673244833,0.3970963770776409,18.100871509118296,12.723763914310538,0.5301878769360852,0.02433498519675021,4.822584732674921,3.392103282530763,0.05082526845563785,1.4284327110234507,1.9128453030516748,18.100871509118296,0.16960516412653817,0.3970963770776409,0.03970963770776409,3504532753.4004493,1.350127682063979,0.48671002435718547,5.0,-0.15623426347970906,121.51497955322266,15.11452932357788
