epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,avg_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-43333.718027316834,385.5971457852917,42948.120881531555,385.51384755942786,256.36682763336734,10.274708805173997,0.3849440170854246,118.48736710380108,83.29822586378258,1.329481477693625,32.541633429410595,49.42711095667834,4294812088.1531553,0.5011576618501481,100.0,-0.021273893148948748,41721918.333333336,33.0859964688619
1.0,-48716.21362077601,466.3165763119093,48249.89704446408,466.22480739798164,323.3369831820876,10.902206341416187,0.4277249888016761,131.55789288567593,91.76891392791865,1.370168715313037,37.30071798113748,53.09802723146808,4824989704.446408,0.48532230027792633,100.0,-0.06851019260163109,53456241.0,33.09227180480957
2.0,-44974.6451592955,421.4256948893263,44553.21946440618,421.3406958591383,291.922863754259,9.958097177653137,0.39071318561999,119.06902174160612,84.9990301880104,1.2693271755100195,34.687314984937196,49.042388027563135,4455321946.44062,0.48110106470509956,100.0,0.021560613842060167,45011740.333333336,33.090399424235024
3.0,-49471.183033826055,490.1398913528324,48981.04314247327,490.0456602896234,337.9804709665619,11.60353655009599,0.5038656253829021,139.95778714758268,94.23106320918816,1.4256353948481078,38.31210642592633,54.49332138841376,4898104314.247325,0.47800819644411247,100.0,-0.04814783918360869,53423384.833333336,33.094329039255776
4.0,-46762.03128082715,430.75954381009876,46331.271737017065,430.67177825522356,305.2843717527949,9.824245238158845,0.39802210624308193,115.16513915802652,87.76555487526231,1.2763117282610144,36.335533310730646,50.15370983627062,4633127173.701705,0.4750916599936549,100.0,0.018379314181705315,49193058.0,33.10579363505045
5.0,-46866.90050238734,437.0235739770641,46429.87692841027,436.93437598980216,305.38252936097257,9.946893888643762,0.387377005926836,121.21757573425901,89.19798726198103,1.2725853850934787,36.27094021874507,51.65446165814255,4642987692.841028,0.47376262974920486,100.0,-0.05207288327316443,49757440.166666664,33.11707258224487
6.0,-47614.67801800112,445.7321666943963,47168.945851306744,445.64180037806636,305.40717753148147,10.858282034532927,0.442541291945767,128.93379952010605,90.36631632983394,1.385798282954899,36.024444229373685,52.95607381750533,4716894585.130673,0.4822794963823624,100.0,-0.06367860253279407,50390605.166666664,33.13029972712199
7.0,-47757.06649352817,447.1261142853612,47309.9403792428,447.0359537360951,315.8069844220781,10.02088279785349,0.38630495900020656,120.82178155716343,90.16054926601613,1.3272450482141283,37.149198315561485,51.68410590224051,4730994037.924281,0.4739987968666341,100.0,-0.08802475795770685,51035264.833333336,33.15229320526123
8.0,-48725.81437482731,440.63656495120057,48285.177809876106,440.54379007938473,305.7056569386025,10.261836323355658,0.40810930833303444,124.16818750909364,92.77487181576973,1.3334955930665824,37.25166510805031,54.18971111465284,4828517780.98761,0.4738378502177681,100.0,-0.02501354816680153,53304273.5,33.16825580596924
9.0,-49685.46288572423,497.3629403595656,49188.09994536467,497.2682380420205,345.36592028725477,12.106641745553214,0.4916088113508409,139.30406719786185,94.7023175447125,1.4314314307416844,38.43742658025531,54.8334595337155,4918809994.536468,0.47153631766198806,100.0,-0.0423287528877457,53680637.0,33.18219566345215
10.0,-47214.16996706278,461.80145749203626,46752.36850957074,461.71262351526417,332.21279286192265,10.281351985586928,0.43958741695380416,118.77889125080074,88.83397677192295,1.3221700746806146,36.90847026466695,50.6033364325754,4675236850.957073,0.47006561303160477,100.0,-0.03625955758616328,50804195.666666664,33.19444751739502
11.0,-46410.9418300722,451.8348111540126,45959.1070189182,451.7468775571766,326.19594676788006,9.77081272149925,0.4039781808875227,115.37613988690947,87.93359683636228,1.2998864896318634,36.92592482482637,49.70778552190404,4595910701.891823,0.46475073862338845,100.0,-0.016074317507445812,47173650.333333336,33.20784457524618
12.0,-46597.22678329585,446.69904119005935,46150.5277421058,446.60987423698646,306.52367042436094,10.5654785506771,0.4553304972276522,129.06539476472093,89.1669530729471,1.3332110702300124,35.67503303688291,52.15870896583417,4615052774.210581,0.47469987741523684,100.0,-0.06645437283441424,47121380.0,33.22221724192301
13.0,-42283.93027461157,393.898134363782,41890.032140247786,393.81738385524125,277.35841036539887,9.304330861377874,0.3834944024522166,106.77114822601214,80.75050854092243,1.2298208522861238,32.61324665645587,46.90744103218041,4189003214.02478,0.4753314120473157,100.0,-0.0215932313973705,40255680.666666664,33.235843658447266
14.0,-48533.23114082272,460.2427622366175,48072.9883785861,460.1510433379304,330.5243433651494,10.413411480086435,0.4260966420019272,118.78719185069288,91.71889868719067,1.3269265199869154,38.422636867382515,51.969335299821296,4807298837.858612,0.4635933686341773,100.0,-0.0002867764948556821,53225947.333333336,33.252034982045494
15.0,-45232.529318760084,440.15936423760246,44792.369954522495,440.07378755277387,320.20831837378245,9.765114414446522,0.37891985986246807,109.72143490468243,85.5766848283595,1.2621081810997623,36.27250534064477,48.04207130661496,4479236995.452249,0.45959593732431125,100.0,-0.0388797332222263,46274050.333333336,33.25503206253052
16.0,-44335.85510527509,425.72633731083897,43910.12876796424,425.6428122866272,314.9140246283822,8.494337821453986,0.3380954080084379,101.89635442878259,83.5250242118931,1.179277087480636,35.87432889642159,46.471418227990874,4391012876.796423,0.4559348118115916,100.0,-0.05600311987412473,43156351.833333336,33.24760150909424
17.0,-47057.407440758645,445.7010558254675,46611.706384933204,445.6124540331906,325.25037089295466,9.883381630662624,0.4056613268040731,110.0730401827694,88.60179227681662,1.2919779766385688,37.428816815526325,49.88099748465176,4661170638.4933195,0.4643644726365755,100.0,-0.05619237028683225,46477177.333333336,33.230499585469566
18.0,-49487.24139017964,488.13517963011157,48999.10621054952,488.04231543406706,345.7100320785964,11.246618560042172,0.5062489306444071,130.57941586478395,92.8641960446167,1.4016661938440926,38.71134533467117,52.75118451610146,4899910621.054953,0.46022293229279854,100.0,-0.0750572719456007,49702144.75,33.23087533315023
19.0,-48084.08828385445,492.880178367961,47591.20810548647,492.790249452514,360.4938427990483,10.430441824982212,0.4451331444898561,121.42083168399353,89.92891544692657,1.284744765476508,39.21755367267272,49.42661700877733,4759120810.548651,0.45425417178892435,100.0,-0.038398805734080575,49395850.5,33.233328342437744
