telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip
11,0,2,11,0.04996039710001516,77696,42674,0.5492432042833608,198621.171875,829815.375,5331040.5,37059384.0,2034.244384765625,4109.2733154296875,6159.952490234385,22386.04296875
12,0,3,12,0.05035823444815754,77696,42965,0.5529885708401977,194777.265625,791019.8125,5292835.350000017,37858696.0,2039.7452392578125,4116.4522705078125,6078.396459960942,19383.236328125
13,0,3,13,0.04979450652844419,77696,43254,0.5567081960461285,192275.96875,792140.625,5195753.5,37384416.0,2048.38720703125,4133.57958984375,6039.429125976566,19840.78125
14,0,3,14,0.04901520545210197,77696,43275,0.5569784802306426,188718.953125,784578.0,5082440.5,34504156.0,2049.392578125,4132.8153076171875,5993.006372070317,20536.48046875
15,0,3,15,0.04888545739372795,77696,41440,0.5333607907742999,187127.234375,780866.8125,5017390.5,29705896.0,1988.0555419921875,3999.999755859375,5664.166821289075,21126.919921875
16,0,4,16,0.04877720472033992,77696,41750,0.5373507001647446,186247.875,789233.4375,4940190.5,29285894.0,1997.460693359375,3999.999755859375,5670.642138671876,21266.552734375
17,0,4,17,0.04856681302660892,77696,41762,0.5375051482701813,182633.0625,779250.609375,4799557.0,27889038.0,1999.224853515625,3999.999755859375,5621.445874023446,19132.67578125
18,0,4,18,0.04882801923423726,77696,41969,0.5401693780889621,180231.78125,774898.484375,4699483.175000086,27021612.0,2006.58837890625,3999.999755859375,5601.155468750006,19184.568359375
19,0,4,19,0.04869045521121739,77696,40498,0.5212366144975288,178723.1875,761565.203125,4712175.050000005,26186334.0,1958.1358642578125,3999.999755859375,5238.8858398437515,19546.880859375
20,0,5,20,0.0492341225924971,77696,40523,0.521558381383855,176430.078125,760470.5,4671300.5,24994568.0,1960.6258544921875,3999.999755859375,5230.73149414063,18441.416015625
21,0,5,21,0.049098129370319626,77696,40725,0.5241582578253706,175617.984375,758115.0,4596809.5,24324132.0,1967.46728515625,3999.999755859375,5247.246655273443,18875.2421875
22,0,5,22,0.048731090690711965,77696,40919,0.5266551688632619,174769.03125,750405.4375,4646794.62500003,23646028.0,1973.37646484375,3999.999755859375,5256.033813476567,19185.376953125
23,0,5,23,0.04797292701646231,77696,39739,0.5114677718286655,174723.203125,756887.875,4708533.250000057,23559690.0,1941.6826171875,3999.999755859375,5091.253613281252,19602.02734375
24,0,6,24,0.04905406657954771,77696,39788,0.5120984349258649,171863.9375,728999.5,4583793.0,23927360.0,1944.4139404296875,3999.999755859375,5054.544848632813,19835.755859375
25,0,6,25,0.04863806337937785,77696,40049,0.5154576812191104,172271.96875,728742.5625,4612791.5,24028624.0,1952.6552734375,3999.999755859375,5072.3962646484515,20229.4140625
26,0,6,26,0.04830075010772298,77696,40229,0.517774402800659,172411.8125,729310.84375,4633170.0,23582312.0,1960.115478515625,3999.999755859375,5094.72126464844,20487.541015625
27,0,6,27,0.048499033995090826,77696,38299,0.4929339991762768,171930.90625,730984.75,4641731.5,23458204.0,1912.428955078125,3999.999755859375,4843.208227539063,16264.810546875
28,0,7,28,0.048203390115547494,77696,38583,0.4965892710049423,171943.796875,732195.4375,4628973.675000008,23515152.0,1920.6708984375,3999.999755859375,4871.670141601563,16120.740234375
29,0,7,29,0.047848203899883326,77696,38873,0.5003217668863262,172382.53125,736288.5,4565509.5,23370258.0,1929.587890625,3999.999755859375,4899.233422851564,16208.7919921875
30,0,7,30,0.04818918635626168,77696,38979,0.5016860584843492,171033.9375,727912.5,4580793.5,23458024.0,1934.14208984375,3999.999755859375,4900.684228515627,16471.421875
31,0,7,31,0.049905962399692826,77696,38002,0.4891114085667216,170603.65625,723624.75,4626348.450000009,23461428.0,1912.0791015625,3999.999755859375,4787.319506835942,16035.572265625
32,0,8,32,0.04985992199171524,77696,38171,0.49128655271828664,170229.375,720876.734375,4589630.025,23568740.0,1919.055419921875,3999.999755859375,4799.893481445314,16201.013671875
33,0,8,33,0.048993360598113,77658,38330,0.4935743902753097,168323.140625,711576.1875,4529959.5,23810790.0,1925.560791015625,3999.999755859375,4817.964999999999,16431.7109375
34,0,8,34,0.0483977580458622,77696,38606,0.49688529654036245,170902.90625,727078.375,4586821.300000014,23935048.0,1933.934326171875,3999.999755859375,4847.3072509765625,16415.375
35,0,8,35,0.04929204587150558,77696,37488,0.482495881383855,169914.390625,727822.6875,4597299.400000072,23242356.0,1904.4783935546875,3999.999755859375,4701.728662109375,16652.21484375
36,0,9,36,0.04868767106529061,77696,37819,0.48675607495881384,170412.25,733569.75,4604427.5,23457896.0,1913.8612060546875,3999.999755859375,4730.668823242188,16884.3359375
37,0,9,37,0.048207985531146066,77696,38037,0.48956188220757824,170897.21875,737167.875,4635803.0,23653370.0,1921.2767333984375,3999.999755859375,4752.4807861328245,16727.77734375
38,0,9,38,0.04729459353618851,77696,38218,0.4918914744645799,171068.671875,738303.1875,4655753.0,23662924.0,1928.258056640625,3999.999755859375,4782.785180664063,15119.6318359375
39,0,9,39,0.046663639896378103,77696,37947,0.48840352141680393,170992.28125,739333.125,4673131.5,23721246.0,1920.6019287109375,3999.999755859375,4687.384619140628,14954.8701171875
40,1,0,0,0.047391063402609894,77696,37246,0.47938117792421747,164192.984375,695075.6875,4515327.5,23869548.0,1912.7562255859375,3999.999755859375,4644.963183593753,14962.869140625
41,1,0,1,0.04821255991838415,77696,36866,0.4744903212520593,160420.671875,681600.8125,4398305.975000006,23972186.0,1909.1614990234375,3999.999755859375,4597.960375976564,14853.1494140625
42,1,0,2,0.049030070442323895,77696,36650,0.47171025535420097,158796.359375,672307.375,4376179.5,24190860.0,1908.07861328125,3999.999755859375,4589.688061523439,13907.064453125
43,1,0,3,0.050324906400497776,77696,34645,0.4459045510708402,158337.046875,670745.1875,4349982.0,24304232.0,1874.597412109375,3999.999755859375,4528.820532226568,13946.3251953125
44,1,1,4,0.05110869047456842,77696,34626,0.4456600082372323,157677.515625,666075.625,4302900.0,24515646.0,1877.447021484375,3999.999755859375,4532.992529296876,13740.07421875
45,1,1,5,0.05179599562700027,77696,34353,0.44214631383855024,156415.375,656785.375,4218706.450000084,24721300.0,1877.7772216796875,3999.999755859375,4533.288208007813,13613.0517578125
46,1,1,6,0.05125413951703223,77696,34471,0.44366505354200986,156167.5625,656833.875,4209569.8750000335,24856130.0,1882.7047119140625,3999.999755859375,4538.555249023443,13512.1640625
47,1,1,7,0.050845076149422984,77696,33905,0.4363802512355848,156493.6875,661401.203125,4219350.0,24547778.0,1876.594970703125,3999.999755859375,4473.7296875,13255.3095703125
48,1,2,8,0.05021058999896896,77696,33955,0.43702378500823724,156822.796875,664698.375,4216236.0,24732210.0,1881.26416015625,3999.999755859375,4483.356103515627,13245.7802734375
49,1,2,9,0.0497297858221531,77696,34173,0.43982959225700163,157615.640625,667105.125,4240473.0,24919180.0,1888.435791015625,3999.999755859375,4504.620263671878,13383.5615234375
50,1,2,10,0.0482518868683029,77696,34190,0.44004839373970345,158045.4375,665873.5,4216966.5,25109418.0,1893.4583740234375,3999.999755859375,4524.983227539065,13272.044921875
51,1,2,11,0.047331543134786457,77696,33860,0.4358010708401977,158966.625,669013.6875,4250054.0,24847408.0,1892.3836669921875,3999.999755859375,4521.656079101567,13194.861328125
52,1,3,12,0.04606450537413725,77696,34097,0.43885142092257,160239.828125,675516.25,4288326.5,25025492.0,1900.2586669921875,3999.999755859375,4542.288793945318,13315.2685546875
53,1,3,13,0.04518276114402689,77696,34313,0.44163148682042835,161202.6875,681936.6875,4324657.0,25202186.0,1908.2901611328125,3999.999755859375,4577.020288085943,13313.0634765625
54,1,3,14,0.04399048825790776,77696,34437,0.4432274505766063,162119.421875,687203.4375,4349362.150000002,25323906.0,1914.4005126953125,3999.999755859375,4594.112207031254,13431.4619140625
55,1,3,15,0.042797357642683824,77696,34376,0.4424423393739704,163222.890625,693519.75,4386986.5,25105952.0,1916.873779296875,3999.999755859375,4589.573779296878,13551.0009765625
56,1,4,16,0.041533240438999204,77696,34599,0.4453125,164480.296875,699773.0625,4414000.0,25271086.0,1925.0252685546875,3999.999755859375,4625.230053710938,13670.421875
57,1,4,17,0.04002081448204824,77696,34883,0.4489677718286656,165754.625,705167.1875,4444909.0,25439318.0,1933.5242919921875,3999.999755859375,4659.211425781254,13645.5419921875
58,1,4,18,0.039172628171364104,77696,35118,0.4519923805601318,167015.703125,711119.3125,4480944.5,25592448.0,1940.926025390625,3999.999755859375,4689.2923828125,13753.2421875
59,1,4,19,0.03992389514594988,77696,34604,0.44537685337726524,167896.3125,715958.5625,4507214.40000003,25000740.0,1933.587158203125,3999.999755859375,4644.386743164065,13510.69140625
60,1,5,20,0.03896951227021797,77696,34847,0.44850442751235586,169165.6875,720065.0625,4543135.575000026,25094904.0,1941.6217041015625,3999.999755859375,4676.7279296875,13626.2060546875
61,1,5,21,0.036814281691956205,77696,35110,0.45188941515650743,170257.140625,726060.625,4567639.025000046,25252560.0,1949.5716552734375,3999.999755859375,4714.547900390626,13672.7685546875
62,1,5,22,0.03527511523134487,77696,35408,0.45572487644151566,171453.921875,731445.0,4602447.750000041,25381190.0,1957.85791015625,3999.999755859375,4745.057275390628,13768.927734375
63,1,5,23,0.03410403029836279,77696,35532,0.4573208401976936,172559.703125,735841.9375,4637496.300000006,25462196.0,1961.887939453125,3999.999755859375,4726.400463867191,13680.8271484375
64,1,6,24,0.03242355223855817,77696,35769,0.4603711902800659,173707.09375,741125.8125,4671551.0,25573446.0,1969.859130859375,3999.999755859375,4760.367651367187,13781.1591796875
65,1,6,25,0.03206643795077279,77696,36009,0.46346015238879734,174946.796875,746570.75,4706055.5,25696698.0,1977.1690673828125,3999.999755859375,4790.751782226565,13889.9189453125
66,1,6,26,0.031938269223217845,77696,35745,0.46006229406919275,174969.53125,750885.1875,4723669.200000006,25766678.0,1977.6812744140625,3999.999755859375,4804.519995117195,13674.517578125
67,1,6,27,0.03045721241621615,77696,36009,0.46346015238879734,176182.953125,756613.5625,4752917.0500000175,25909228.0,1985.01416015625,3999.999755859375,4830.488549804688,13736.314453125
68,1,7,28,0.029929967059762422,77696,36253,0.466600597199341,177397.234375,762293.0,4787105.775000018,26051792.0,1992.6612548828125,3999.999755859375,4863.846997070314,13803.21484375
69,1,7,29,0.02950668213979303,77696,36467,0.46935492174629323,178444.859375,767852.4375,4820432.900000017,26191406.0,1999.75537109375,3999.999755859375,4891.142529296878,13828.0458984375
70,1,7,30,0.028581508799980015,77696,36568,0.4706548599670511,179252.328125,771624.8125,4849884.02500002,26120830.0,2004.9029541015625,3999.999755859375,4917.827954101563,13869.2890625
71,1,7,31,0.029388112790920344,77696,36540,0.4702944810543657,180186.21875,777187.6875,4876391.775000023,26240642.0,2006.6190185546875,3999.999755859375,4906.2743408203205,13850.126953125
72,1,8,32,0.030051442251684993,77696,36399,0.468479715815486,180989.28125,782346.5,4901282.5,26032060.0,2007.337158203125,3999.999755859375,4910.117797851567,13057.1298828125
73,1,8,33,0.028314572267552206,77696,36634,0.47150432454695224,182116.421875,787838.0,4933944.0,26144736.0,2014.4178466796875,3999.999755859375,4941.0724609375,13149.4970703125
74,1,8,34,0.026762034473994,77696,36830,0.4740269769357496,183167.84375,793292.9375,4966649.5,26066888.0,2020.82470703125,3999.999755859375,4966.443334960938,13230.80078125
75,1,8,35,0.026064280260739935,77696,37054,0.4769100082372323,184223.3125,798316.125,4997676.5,26191880.0,2026.3087158203125,3999.999755859375,4980.013720703125,13267.4228515625
76,1,9,36,0.025676599017542434,77696,37132,0.47791392092257,184776.1875,802508.5625,5021765.5,26301016.0,2030.54443359375,3999.999755859375,4997.250122070317,13321.16796875
77,1,9,37,0.02938305677147238,77696,36438,0.46898167215815484,183437.9375,801540.1875,4902843.5,25564222.0,2022.9556884765625,3999.999755859375,4972.6380859375,13322.443359375
78,1,9,38,0.03143329704754916,77696,36127,0.464978892092257,183421.359375,801017.9375,4891822.0,25372578.0,2019.52880859375,3999.999755859375,4960.4348632812535,13330.796875
79,1,9,39,0.03790622102032894,77696,34670,0.4462263179571664,180032.203125,786871.8125,4867151.925000008,24295640.0,1992.5185546875,3999.999755859375,4893.753344726565,12943.064453125
80,2,0,0,0.037434652053962854,77696,34393,0.44266114085667213,177795.921875,779567.375,4788553.075000021,24353928.0,1990.171142578125,3999.999755859375,4890.694628906253,12931.03515625
81,2,0,1,0.039314506939472645,77696,33911,0.43645747528830314,175769.765625,768222.25,4683647.5,24266022.0,1984.352294921875,3999.999755859375,4888.4820556640625,12593.541015625
82,2,0,2,0.04207597163601879,77696,33005,0.42479664332784184,171080.671875,733661.3125,4524457.5,23743810.0,1969.83935546875,3999.999755859375,4862.701757812508,12649.109375
83,2,0,3,0.03956449892555644,77696,32844,0.42272446457990115,171457.3125,735377.375,4549579.0,23854964.0,1966.7706298828125,3999.999755859375,4795.232885742188,12727.8525390625
84,2,1,4,0.040814252565958595,77696,32813,0.42232547364085665,170993.765625,725347.5625,4551801.5,23964126.0,1968.159423828125,3999.999755859375,4808.586328125003,12732.49609375
85,2,1,5,0.04669636655000806,77696,32241,0.41496344728171336,169835.15625,721337.3125,4483304.5,24046984.0,1956.9193115234375,3999.999755859375,4781.095092773439,12735.625
86,2,1,6,0.046379251515313184,77696,32281,0.41547827429983525,170140.65625,725353.9375,4500611.0,24073100.0,1958.2938232421875,3999.999755859375,4774.166918945314,12735.0751953125
87,2,1,7,0.04718843594241683,77696,31543,0.405979715815486,169335.859375,716958.6875,4468564.5,24103396.0,1941.291015625,3999.999755859375,4686.380151367189,12585.2001953125
88,2,2,8,0.04393757071139551,77696,31136,0.40074135090609553,168908.203125,716585.6875,4465531.5,24128364.0,1937.7647705078125,3999.999755859375,4693.358081054693,12659.7080078125
89,2,2,9,0.04549214343224852,77696,31070,0.3998918863261944,169193.375,715832.0625,4450549.5,24233806.0,1937.932861328125,3999.999755859375,4700.469189453125,12718.1513671875
90,2,2,10,0.04264699331632957,77696,31177,0.4012690485996705,169985.953125,719716.671875,4473257.0,24305458.0,1941.5628662109375,3999.999755859375,4714.498242187505,12788.8564453125
91,2,2,11,0.04340046420797455,77696,30692,0.3950267710049423,169667.734375,721689.671875,4478003.475000008,24388786.0,1925.490966796875,3999.999755859375,4638.526757812502,12656.1171875
92,2,3,12,0.04192779016428427,77696,30821,0.3966870881383855,170437.09375,725687.6875,4498464.850000009,24491368.0,1929.077880859375,3999.999755859375,4650.926953125004,12726.0068359375
93,2,3,13,0.04052809763178124,77696,30669,0.39473074546952225,171028.34375,729501.859375,4519881.5,24592132.0,1927.247314453125,3999.999755859375,4639.614233398443,12627.49609375
94,2,3,14,0.039344179712557575,77696,30794,0.3963395799011532,171858.609375,733377.921875,4543868.5,24695074.0,1931.3665771484375,3999.999755859375,4654.672851562507,12650.7158203125
95,2,3,15,0.037194342311243744,77696,30875,0.39738210461285006,172621.546875,737059.765625,4566590.0,24797128.0,1934.1793212890625,3999.999755859375,4648.16999511719,12682.4990234375
96,2,4,16,0.038887710294046404,77696,30884,0.3974979406919275,173215.25,740752.703125,4579373.5,24869564.0,1935.38671875,3999.999755859375,4655.78913574219,12748.447265625
97,2,4,17,0.03586606690427452,77696,30881,0.3974593286655684,173722.328125,742636.6875,4601028.5,24930614.0,1935.7239990234375,3999.999755859375,4658.4227050781265,12784.6787109375
98,2,4,18,0.03432580669544825,77696,30546,0.39314765238879734,173596.46875,739660.625,4597347.5,25028444.0,1928.9149169921875,3999.999755859375,4652.357934570314,12845.4287109375
99,2,4,19,0.03852102398714243,77696,29831,0.3839451194398682,173201.859375,741175.796875,4609515.400000032,25046450.0,1917.205322265625,3999.999755859375,4647.446752929692,12501.728515625
100,2,5,20,0.03958127173574816,77696,29632,0.38138385502471167,173143.90625,742157.75,4628788.5,24508224.0,1913.1484375,3999.999755859375,4633.717260742191,12563.142578125
101,2,5,21,0.03578824187518005,77696,29456,0.3791186161449753,173623.1875,745837.5625,4637502.0,24444864.0,1906.64208984375,3999.999755859375,4626.867333984375,12503.7998046875
102,2,5,22,0.03927457113611377,77696,29183,0.37560492174629323,174030.328125,746930.0625,4660081.0,24358638.0,1902.1529541015625,3999.999755859375,4613.859497070314,12566.716796875
103,2,5,23,0.040203299741540445,77696,28732,0.3698002471169687,173245.90625,747196.6875,4668816.5,24050474.0,1889.504150390625,3999.999755859375,4604.550805664064,12628.1005859375
104,2,6,24,0.04296319169853181,77696,28347,0.3648450370675453,172272.546875,737525.71875,4633047.5,24135662.0,1879.881591796875,3999.999755859375,4577.717529296876,12408.537109375
105,2,6,25,0.04172303737244917,77696,27971,0.36000566309719934,172147.109375,738633.671875,4641430.075000042,24220220.0,1871.0877685546875,3999.999755859375,4553.234692382816,12465.8115234375
106,2,6,26,0.03991310564615007,77696,27696,0.3564662273476112,172602.671875,741902.875,4647051.475000049,24279486.0,1863.6339111328125,3999.999755859375,4540.356835937504,12408.5810546875
107,2,6,27,0.044275672667690384,77696,27159,0.34955467462932455,171754.1875,739602.1875,4603001.025000026,24129846.0,1848.7457275390625,3999.999755859375,4454.261059570314,11909.4052734375
108,2,7,28,0.04203933772233454,77696,26761,0.34443214579901155,171992.375,740161.8125,4623830.0,23977424.0,1839.5279541015625,3999.999755859375,4442.083886718751,11925.1103515625
109,2,7,29,0.04295536607620438,77696,26410,0.3399145387149918,172104.46875,743667.75,4644957.0,23614398.0,1830.8980712890625,3999.999755859375,4437.815112304688,11921.7919921875
110,2,7,30,0.04386148711399247,77696,26085,0.3357315691927512,172132.359375,743284.75,4663943.0,23612088.0,1822.0806884765625,3999.999755859375,4429.379882812504,11810.2578125
111,2,7,31,0.04249945055951336,77696,25745,0.331355539538715,172183.953125,745174.25,4684180.5,23488036.0,1812.67724609375,3999.999755859375,4420.494165039064,11859.3681640625
112,2,8,32,0.046031556771768435,77696,25315,0.32582114909390447,172285.796875,745455.9375,4692559.5,23396112.0,1800.8560791015625,3999.999755859375,4377.71384277344,11915.2197265625
113,2,8,33,0.05073044921104203,77696,24959,0.32123918863261947,171042.140625,743410.625,4687137.375000013,23478740.0,1789.5240478515625,3999.999755859375,4327.049169921877,11970.869140625
114,2,8,34,0.047115154504348326,77696,24657,0.31735224464579903,171315.65625,746823.4375,4671428.5,23558436.0,1781.99365234375,3999.999755859375,4297.04597167969,12026.298828125
115,2,8,35,0.04898137574062083,77696,24175,0.31114857907743,171094.578125,748646.8125,4656068.5,23636722.0,1769.3076171875,3999.999755859375,4289.2139892578125,12081.5068359375
116,2,9,36,0.05527041328917102,77696,23717,0.3052538097199341,170368.53125,745792.046875,4615342.275,23642480.0,1756.47607421875,3999.999755859375,4217.4312744140625,12136.5576171875
117,2,9,37,0.05061500372554425,77696,23290,0.2997580313014827,170252.46875,747033.609375,4625392.9,23711904.0,1748.4310302734375,3999.999755859375,4173.709619140625,12190.1845703125
118,2,9,38,0.049912637919154214,77696,22892,0.2946355024711697,169728.25,744485.375,4597402.075000005,23488316.0,1740.7763671875,3999.999755859375,4152.720581054695,12243.919921875
119,2,9,39,0.04900443654247013,77696,22525,0.28991196457990115,169585.875,744115.5,4573077.0,23137098.0,1730.4007568359375,3999.999755859375,4118.687402343752,12298.0546875
120,3,0,0,0.046286940730456874,77696,22293,0.2869259678747941,165548.015625,716154.4375,4458823.5,21798402.0,1725.3780517578125,3999.999755859375,4107.530322265626,12350.94921875
121,3,0,1,0.04657498624026288,77696,21940,0.2823826194398682,161382.6875,695482.5,4367905.5,21509792.0,1717.5037841796875,3999.999755859375,4091.3999023437505,12403.234375
122,3,0,2,0.05147159801057595,77696,21683,0.27907485584843494,157918.921875,669362.375,4258035.0,20878160.0,1711.3656005859375,3999.999755859375,4082.5762451171922,12456.796875
123,3,0,3,0.04877653278286916,77696,21368,0.27502059308072485,157278.34375,661815.6875,4251169.0,20779078.0,1707.2667236328125,3999.999755859375,4072.262414550789,12510.00390625
124,3,1,4,0.05347485298231945,77696,21251,0.27351472405271826,156021.46875,653452.25,4186538.725000066,20574454.0,1703.1043701171875,3999.999755859375,4061.8093750000007,12560.7099609375
125,3,1,5,0.05698930469001351,77696,20972,0.26992380560131796,153304.953125,634538.109375,4152166.5,20630030.0,1696.778076171875,3999.999755859375,4032.0281616210964,12608.8974609375
126,3,1,6,0.05964256567694111,77696,20709,0.2665388179571664,152556.171875,630193.546875,4152910.0,20633090.0,1690.6141357421875,3999.999755859375,4010.31569824219,12653.244140625
127,3,1,7,0.05822252316480174,77696,20411,0.26270335667215816,152436.25,627762.0625,4140506.825000041,20677262.0,1683.5447998046875,3999.999755859375,3999.999755859375,12706.0791015625
128,3,2,8,0.05662517779987612,77696,20352,0.26194398682042835,152250.1875,627431.375,4146408.75,20701598.0,1682.825927734375,3999.999755859375,3999.999755859375,12728.759765625
129,3,2,9,0.05868793274201661,77696,20057,0.25814713756177926,152268.171875,627358.703125,4140976.75,20755122.0,1676.7974853515625,3999.999755859375,3999.999755859375,12764.373046875
130,3,2,10,0.05985852208268369,77696,19859,0.25559874382207576,150524.421875,624045.21875,4086951.25,20425012.0,1672.90380859375,3999.999755859375,3999.999755859375,12806.9931640625
131,3,2,11,0.0565226821222347,77696,19670,0.25316618616144976,150316.140625,620943.1875,4085371.0,20455490.0,1666.8272705078125,3989.3404541015625,3999.999755859375,12845.9736328125
132,3,3,12,0.05410515600682345,77696,19488,0.25082372322899504,149941.15625,620937.6875,4071331.25,20516006.0,1664.458984375,3985.1765747070312,3999.999755859375,12866.927734375
133,3,3,13,0.05157390361433806,77696,19306,0.24848126029654036,150117.34375,622432.203125,4083686.0,20572380.0,1661.1417236328125,3980.9757690429688,3999.999755859375,12912.1962890625
134,3,3,14,0.053278800067605735,77696,19136,0.24629324546952225,150421.109375,624814.625,4098741.5,20579974.0,1657.609619140625,3967.4237060546875,3999.999755859375,12920.962890625
135,3,3,15,0.053838514895244306,77696,18858,0.24271519769357497,150223.703125,626262.25,4098077.5,20644262.0,1648.6033935546875,3932.9641723632812,3999.999755859375,12939.9794921875
136,3,4,16,0.04942901750426358,77696,18732,0.24109349258649093,150350.578125,622383.546875,4096179.3750000307,20586926.0,1645.2720947265625,3921.0606689453125,3999.999755859375,12950.7119140625
137,3,4,17,0.04891294110440198,77696,18359,0.2362927306425041,150348.59375,623786.8125,4082204.2500000023,20528868.0,1637.0892333984375,3890.2200927734375,3999.999755859375,13001.1611328125
138,3,4,18,0.04769928937272415,77696,18161,0.23374433690280066,149924.40625,622693.0625,4079307.825000008,20471806.0,1633.6875,3879.0150756835938,3999.999755859375,13015.3818359375
139,3,4,19,0.04628993974980764,77696,17772,0.22873764415156508,149642.875,620306.578125,4078309.5,20525428.0,1627.686279296875,3848.0889892578125,3999.999755859375,13058.7138671875
140,3,5,20,0.042224214731655677,77696,17525,0.22555858731466227,149500.796875,620883.0625,4054403.5,20520732.0,1620.93017578125,3825.2828369140625,3999.999755859375,13107.306640625
141,3,5,21,0.043175893425272324,77696,17388,0.22379530477759474,149659.375,621023.875,4063133.0,20540254.0,1615.4071044921875,3807.9911499023438,3999.999755859375,13157.0
142,3,5,22,0.04266280460893554,77696,17139,0.22059050658978582,149229.25,622208.0625,4074013.75,20558916.0,1608.7225341796875,3791.7363891601562,3999.999755859375,13205.0185546875
143,3,5,23,0.03954524331311475,77696,17219,0.22162016062602966,149703.625,624494.1875,4088020.25,20617166.0,1610.7421875,3788.2044067382812,3999.999755859375,13100.9501953125
144,3,6,24,0.04217631928991312,77696,17021,0.2190717668863262,149928.625,626783.5625,4089697.5,20544304.0,1605.1690673828125,3765.5794677734375,3999.999755859375,13128.4130859375
145,3,6,25,0.044702873327540395,77696,16840,0.21674217462932455,150121.46875,628643.0625,4102703.25,20603322.0,1599.99560546875,3748.8895263671875,3999.999755859375,13176.9716796875
146,3,6,26,0.04350649367693489,77696,16666,0.21450267710049423,149992.828125,629172.3125,4069148.0,20653694.0,1593.5743408203125,3732.1841430664062,3999.999755859375,13217.505859375
147,3,6,27,0.04021841140052874,77696,16782,0.21599567545304776,150454.59375,631435.75,4075794.25,20710126.0,1596.6241455078125,3738.581787109375,3999.999755859375,13144.8486328125
148,3,7,28,0.04239153335891767,77696,16625,0.21397497940691929,150087.109375,629607.0,4089624.5,20755252.0,1592.469970703125,3724.343994140625,3999.999755859375,13190.662109375
149,3,7,29,0.04036049802579801,77696,16490,0.21223743822075783,150319.640625,630753.25,4069936.0,20763722.0,1587.5447998046875,3709.358154296875,3999.999755859375,13237.8427734375
150,3,7,30,0.0397859799536836,77696,16339,0.2102939662273476,150557.515625,632999.1875,4080118.0,20812688.0,1581.5838623046875,3684.699462890625,3999.999755859375,13264.28515625
151,3,7,31,0.039455372016423663,77696,16199,0.20849207166392092,150395.828125,634319.0,4082254.5,20865424.0,1577.634521484375,3667.5751342773438,3999.999755859375,13280.798828125
152,3,8,32,0.04395960196456399,77696,16052,0.2066000823723229,150588.984375,636498.375,4075044.25,20914562.0,1571.3326416015625,3643.085205078125,3999.999755859375,13311.30078125
153,3,8,33,0.04227551247440377,77696,15910,0.20477244645799011,150762.921875,638655.9375,4084175.5,20963980.0,1565.566650390625,3618.875,3999.999755859375,13350.2705078125
