block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
15,45,48,3,dispatch_decision_block,0.8399999737739563,0.5,0.8469387888908386,1.0986360311508179,1.4039757251739502,9.086560249328613,0.08007877320051193,1.0800528526306152,0.09863607585430145,1.4039757251739502,1
16,48,51,3,dispatch_decision_block,0.7400000095367432,1.0,0.7346938848495483,1.456365704536438,4.518342018127441,44.2415771484375,0.05924531817436218,1.0637595653533936,0.4563656151294708,4.518342018127441,1
17,51,54,3,dispatch_decision_block,0.8399999737739563,1.0,0.8367347121238708,1.4340168237686157,3.185516834259033,21.65903091430664,-0.0006085205241106451,1.437351107597351,0.4340169429779053,3.185516834259033,1
18,54,57,3,dispatch_decision_block,0.8199999928474426,1.0,0.8163265585899353,1.0577503442764282,1.2714722156524658,7.541285514831543,0.06659111380577087,1.0711170434951782,0.05775047466158867,1.2714722156524658,1
19,57,60,3,dispatch_decision_block,0.8500000238418579,0.5,0.8571428656578064,0.9758439660072327,1.2085282802581787,8.861330032348633,0.006388830952346325,0.9997050762176514,-0.02415614202618599,1.2085282802581787,1
20,60,63,3,dispatch_decision_block,0.8399999737739563,1.0,0.8367347121238708,0.9245185852050781,1.587106704711914,12.400395393371582,0.07307658344507217,1.0316473245620728,-0.07548141479492188,1.587106704711914,1
21,63,66,3,dispatch_decision_block,0.7599999904632568,1.0,0.7551020383834839,0.9775888323783875,1.0975068807601929,6.06522274017334,0.09065210074186325,1.0647952556610107,-0.022411217913031578,1.0975067615509033,1
22,66,69,3,dispatch_decision_block,0.8199999928474426,1.0,0.8163265585899353,1.1494684219360352,2.233017921447754,15.238969802856445,0.07618778944015503,1.083211064338684,0.14946825802326202,2.233017921447754,1
23,69,72,3,dispatch_decision_block,0.800000011920929,1.0,0.795918345451355,1.1960482597351074,1.9231884479522705,13.482515335083008,0.04932096600532532,1.0873550176620483,0.1960483193397522,1.9231884479522705,1
0,0,3,3,dispatch_decision_block,0.800000011920929,0.8999999761581421,0.7888888716697693,1.4043045043945312,3.910802125930786,39.19415283203125,0.06074828281998634,1.0632392168045044,0.40430450439453125,3.910802125930786,2
1,3,6,3,dispatch_decision_block,0.8500000238418579,0.8999999761581421,0.8444444537162781,2.010112762451172,7.362016677856445,71.53414916992188,0.09854072332382202,1.0255789756774902,1.0101128816604614,7.362016677856445,2
2,6,9,3,dispatch_decision_block,0.800000011920929,0.8999999761581421,0.7888888716697693,3.605818748474121,24.37641716003418,244.9672088623047,0.07746593654155731,0.9983636736869812,2.605818510055542,24.37641716003418,2
3,9,12,3,dispatch_decision_block,0.8199999928474426,0.699999988079071,0.8333333134651184,1.5431320667266846,4.040039539337158,31.92619514465332,0.07783666253089905,0.9839251637458801,0.5431318879127502,4.040039539337158,2
4,12,15,3,dispatch_decision_block,0.8100000023841858,0.8999999761581421,0.800000011920929,1.5823360681533813,3.6597838401794434,33.06858825683594,0.06469471007585526,1.063004493713379,0.5823362469673157,3.6597838401794434,2
5,15,18,3,dispatch_decision_block,0.8399999737739563,1.0,0.8222222328186035,1.329156756401062,2.264923334121704,16.21962547302246,0.06420469284057617,1.0323959589004517,0.3291567862033844,2.264923334121704,2
6,18,21,3,dispatch_decision_block,0.7900000214576721,0.6000000238418579,0.8111110925674438,1.2284775972366333,1.696507453918457,10.162551879882812,0.04555390402674675,1.044264316558838,0.22847747802734375,1.696507453918457,2
7,21,24,3,dispatch_decision_block,0.75,0.8999999761581421,0.7333333492279053,2.456352710723877,11.414499282836914,114.8453598022461,0.046627286821603775,1.0399647951126099,1.4563528299331665,11.414499282836914,2
8,24,27,3,dispatch_decision_block,0.7699999809265137,0.6000000238418579,0.7888888716697693,0.9187778234481812,1.0030654668807983,5.012907028198242,0.04857543110847473,1.0300945043563843,-0.08122211694717407,1.0030654668807983,2
9,27,30,3,dispatch_decision_block,0.8100000023841858,0.699999988079071,0.8222222328186035,1.109960675239563,2.0819504261016846,20.040782928466797,0.06349148601293564,0.9882460832595825,0.10996069014072418,2.0819504261016846,2
10,30,33,3,dispatch_decision_block,0.8600000143051147,0.8999999761581421,0.855555534362793,3.2050445079803467,19.659591674804688,198.07472229003906,0.08960621058940887,1.0484180450439453,2.205044746398926,19.659591674804688,2
11,33,36,3,dispatch_decision_block,0.8199999928474426,0.6000000238418579,0.8444444537162781,1.0773810148239136,1.2869901657104492,9.861526489257812,0.040331512689590454,0.9418935179710388,0.0773809552192688,1.2869901657104492,2
12,36,39,3,dispatch_decision_block,0.8999999761581421,1.0,0.8888888955116272,1.3520413637161255,2.3526716232299805,16.299428939819336,0.07877502590417862,0.9792085886001587,0.3520412743091583,2.3526716232299805,2
13,39,42,3,dispatch_decision_block,0.8100000023841858,0.800000011920929,0.8111110925674438,0.9864940643310547,1.0348440408706665,5.421534538269043,0.07337021082639694,1.0286403894424438,-0.013505969196557999,1.034844160079956,2
14,42,45,3,dispatch_decision_block,0.8500000238418579,0.8999999761581421,0.8444444537162781,1.2810171842575073,2.5701680183410645,24.05385971069336,0.08132979273796082,1.0544276237487793,0.2810170650482178,2.5701680183410645,2
15,45,48,3,dispatch_decision_block,0.8199999928474426,0.800000011920929,0.8222222328186035,1.3593696355819702,2.320162057876587,16.022186279296875,0.06752666085958481,1.0043840408325195,0.3593696653842926,2.320162057876587,2
16,48,51,3,dispatch_decision_block,0.7699999809265137,0.8999999761581421,0.7555555701255798,1.4995014667510986,3.2848727703094482,29.053714752197266,0.0836183950304985,1.0602264404296875,0.49950140714645386,3.2848727703094482,2
17,51,54,3,dispatch_decision_block,0.8199999928474426,1.0,0.800000011920929,1.0287702083587646,1.1009618043899536,6.9500041007995605,0.04496794566512108,1.0106302499771118,0.02877022698521614,1.1009618043899536,2
18,54,57,3,dispatch_decision_block,0.8299999833106995,0.699999988079071,0.8444444537162781,1.174806833267212,1.594240427017212,10.295186996459961,0.06971129775047302,1.0367485284805298,0.17480674386024475,1.594240427017212,2
19,57,60,3,dispatch_decision_block,0.7699999809265137,0.800000011920929,0.7666666507720947,1.1961263418197632,1.454057216644287,10.281031608581543,0.06066174805164337,0.9664161205291748,0.1961263120174408,1.454057216644287,2
20,60,63,3,dispatch_decision_block,0.8299999833106995,0.800000011920929,0.8333333134651184,1.1878726482391357,1.998289704322815,15.727375030517578,0.05520607531070709,1.0038731098175049,0.18787267804145813,1.998289704322815,2
21,63,66,3,dispatch_decision_block,0.800000011920929,0.8999999761581421,0.7888888716697693,1.3111298084259033,1.780153751373291,12.41098690032959,0.026239700615406036,0.9933780431747437,0.311129629611969,1.780153751373291,2
22,66,69,3,dispatch_decision_block,0.8700000047683716,0.800000011920929,0.8777777552604675,1.2935113906860352,1.8984134197235107,9.4894437789917,0.06315237283706665,1.0759261846542358,0.293511301279068,1.8984134197235107,2
23,69,72,3,dispatch_decision_block,0.800000011920929,0.8999999761581421,0.7888888716697693,1.5436286926269531,3.323493480682373,24.224328994750977,-0.04387771710753441,1.717934250831604,0.5436286330223083,3.323493480682373,2
0,0,3,3,dispatch_decision_block,0.75,0.6842105388641357,0.7654321193695068,1.6544466018676758,1.9051859378814697,12.03083324432373,0.0789543092250824,0.9651556015014648,0.654446542263031,1.9051859378814697,3
1,3,6,3,dispatch_decision_block,0.7099999785423279,0.7368420958518982,0.7037037014961243,1.699808955192566,3.509819507598877,26.077177047729492,0.07207871228456497,0.9887598156929016,0.6998088955879211,3.509819507598877,3
2,6,9,3,dispatch_decision_block,0.8100000023841858,0.8947368264198303,0.790123462677002,1.8893741369247437,3.555187940597534,24.637041091918945,0.07063576579093933,0.9912267923355103,0.8893740773200989,3.555187940597534,3
3,9,12,3,dispatch_decision_block,0.8399999737739563,0.7368420958518982,0.8641975522041321,1.6803534030914307,2.3688511848449707,14.133840560913086,0.105911023914814,0.9503474831581116,0.6803532242774963,2.3688511848449707,3
4,12,15,3,dispatch_decision_block,0.7300000190734863,0.7368420958518982,0.7283950448036194,2.133859634399414,5.771408557891846,44.807029724121094,0.06663240492343903,0.9101507067680359,1.1338595151901245,5.771408557891846,3
5,15,18,3,dispatch_decision_block,0.8600000143051147,0.7368420958518982,0.8888888955116272,1.816723346710205,2.905773639678955,20.16026496887207,0.06920066475868225,0.9605185389518738,0.8167233467102051,2.905773639678955,3
6,18,21,3,dispatch_decision_block,0.7699999809265137,0.6842105388641357,0.790123462677002,1.8057774305343628,5.8048295974731445,57.573638916015625,0.08267024904489517,0.9261714220046997,0.8057774305343628,5.8048295974731445,3
7,21,24,3,dispatch_decision_block,0.8100000023841858,0.6842105388641357,0.8395061492919922,1.2880220413208008,1.6438302993774414,15.20279312133789,0.08280821144580841,0.9451385736465454,0.28802192211151123,1.6438302993774414,3
8,24,27,3,dispatch_decision_block,0.7799999713897705,0.8947368264198303,0.7530864477157593,1.3012492656707764,1.3058332204818726,8.175309181213379,0.05127395689487457,1.0939056873321533,0.30124926567077637,1.3058332204818726,3
9,27,30,3,dispatch_decision_block,0.7799999713897705,0.8421052694320679,0.7654321193695068,1.5757904052734375,3.2475955486297607,30.501806259155273,0.09904441237449646,0.9690255522727966,0.5757905840873718,3.2475955486297607,3
10,30,33,3,dispatch_decision_block,0.6600000262260437,0.5789473652839661,0.6790123581886292,1.7217618227005005,2.785813331604004,22.56108283996582,0.08806038647890091,0.9419328570365906,0.7217617034912109,2.785813331604004,3
11,33,36,3,dispatch_decision_block,0.8100000023841858,0.7894737124443054,0.8148148059844971,1.9893029928207397,3.7190780639648438,24.586442947387695,0.07325801998376846,0.9530721306800842,0.9893028736114502,3.7190780639648438,3
12,36,39,3,dispatch_decision_block,0.7599999904632568,0.8421052694320679,0.7407407164573669,1.3157843351364136,1.315461277961731,9.261760711669922,0.10502613335847855,0.9530630111694336,0.315784215927124,1.315461277961731,3
13,39,42,3,dispatch_decision_block,0.75,0.8421052694320679,0.7283950448036194,1.4869285821914673,1.6577751636505127,12.01823616027832,0.09553644061088562,0.9457807540893555,0.48692864179611206,1.6577751636505127,3
14,42,45,3,dispatch_decision_block,0.75,0.7894737124443054,0.7407407164573669,1.703139305114746,2.476912021636963,20.24101448059082,0.04815365746617317,1.0602223873138428,0.7031394243240356,2.476912021636963,3
15,45,48,3,dispatch_decision_block,0.7900000214576721,0.7894737124443054,0.790123462677002,1.409542441368103,2.15682315826416,17.611658096313477,0.054518766701221466,0.9294453859329224,0.4095424711704254,2.15682315826416,3
16,48,51,3,dispatch_decision_block,0.7599999904632568,0.7368420958518982,0.7654321193695068,1.6048712730407715,1.89399254322052,11.757068634033203,0.10020166635513306,0.923312246799469,0.6048712134361267,1.89399254322052,3
17,51,54,3,dispatch_decision_block,0.7400000095367432,0.6842105388641357,0.7530864477157593,1.8029158115386963,3.5785903930664062,24.901840209960938,0.014230876229703426,1.0887434482574463,0.8029159307479858,3.5785903930664062,3
18,54,57,3,dispatch_decision_block,0.8600000143051147,0.7894737124443054,0.8765432238578796,1.5966901779174805,2.614959478378296,21.521177291870117,0.009832791984081268,1.2457938194274902,0.5966902375221252,2.614959478378296,3
19,57,60,3,dispatch_decision_block,0.7200000286102295,0.6315789222717285,0.7407407164573669,1.4954750537872314,1.7170252799987793,9.75970458984375,0.07423127442598343,0.9406702518463135,0.49547505378723145,1.7170252799987793,3
20,60,63,3,dispatch_decision_block,0.800000011920929,0.5789473652839661,0.8518518805503845,2.421962022781372,7.384397029876709,61.651329040527344,0.05758803337812424,0.9214913249015808,1.421962022781372,7.384397029876709,3
21,63,66,3,dispatch_decision_block,0.7400000095367432,0.8947368264198303,0.7037037014961243,1.3340883255004883,1.6213388442993164,8.779343605041504,0.06863915175199509,0.909731924533844,0.3340882956981659,1.6213388442993164,3
22,66,69,3,dispatch_decision_block,0.7799999713897705,0.5789473652839661,0.8271604776382446,1.7360894680023193,2.690973997116089,18.06452751159668,0.057080164551734924,0.9804019331932068,0.7360895276069641,2.690973997116089,3
23,69,72,3,dispatch_decision_block,0.7900000214576721,0.7368420958518982,0.8024691343307495,1.3869819641113281,1.4672476053237915,10.694305419921875,0.07105779647827148,0.9334458708763123,0.38698193430900574,1.4672476053237915,3
0,0,3,3,dispatch_decision_block,0.8100000023841858,0.8333333134651184,0.8048780560493469,1.161371111869812,1.2612965106964111,8.277276039123535,0.04948936030268669,0.9766538739204407,0.16137108206748962,1.2612965106964111,4
1,3,6,3,dispatch_decision_block,0.75,0.7777777910232544,0.7439024448394775,1.0540837049484253,0.9215207099914551,4.598385810852051,0.0948113352060318,1.0448822975158691,0.0540836863219738,0.9215207099914551,4
2,6,9,3,dispatch_decision_block,0.7699999809265137,0.6111111044883728,0.8048780560493469,1.024062991142273,1.6286468505859375,13.591546058654785,0.09702983498573303,1.020866870880127,0.02406306192278862,1.6286468505859375,4
3,9,12,3,dispatch_decision_block,0.8799999952316284,0.8333333134651184,0.8902438879013062,1.5350064039230347,4.087113380432129,37.35526657104492,0.08201505988836288,1.032335638999939,0.535006582736969,4.087113380432129,4
4,12,15,3,dispatch_decision_block,0.8299999833106995,0.7777777910232544,0.8414633870124817,1.6824595928192139,3.730025291442871,27.053207397460938,-0.03421274572610855,1.3895292282104492,0.6824594140052795,3.730025291442871,4
5,15,18,3,dispatch_decision_block,0.7699999809265137,0.6111111044883728,0.8048780560493469,1.5854114294052124,3.041602849960327,18.411497116088867,0.044037800282239914,1.0926883220672607,0.5854113698005676,3.041602849960327,4
6,18,21,3,dispatch_decision_block,0.7300000190734863,0.7777777910232544,0.7195122241973877,1.0620988607406616,1.1114771366119385,6.354610443115234,0.05059325322508812,0.9885880947113037,0.06209884583950043,1.1114771366119385,4
7,21,24,3,dispatch_decision_block,0.75,0.8333333134651184,0.7317073345184326,1.269352674484253,2.1591038703918457,20.631906509399414,4.332542448537424e-05,1.188896894454956,0.26935267448425293,2.1591038703918457,4
8,24,27,3,dispatch_decision_block,0.8600000143051147,1.0,0.8292682766914368,1.2631239891052246,1.609001636505127,8.965635299682617,0.030389046296477318,1.008089542388916,0.263124018907547,1.609001636505127,4
9,27,30,3,dispatch_decision_block,0.7699999809265137,0.8333333134651184,0.7560975551605225,1.2410873174667358,1.7900913953781128,11.880655288696289,0.07819274067878723,1.0248786211013794,0.24108737707138062,1.7900913953781128,4
10,30,33,3,dispatch_decision_block,0.7699999809265137,0.7777777910232544,0.7682926654815674,2.4952633380889893,10.911347389221191,104.54296112060547,0.06629358232021332,0.9637952446937561,1.4952633380889893,10.911347389221191,4
11,33,36,3,dispatch_decision_block,0.7900000214576721,0.7222222089767456,0.8048780560493469,1.529708743095398,2.742255449295044,19.454639434814453,-0.010148734785616398,1.2194969654083252,0.529708743095398,2.742255449295044,4
12,36,39,3,dispatch_decision_block,0.8100000023841858,0.6666666865348816,0.8414633870124817,1.4033573865890503,2.8242123126983643,20.701026916503906,0.0636032447218895,0.9834887385368347,0.40335747599601746,2.8242123126983643,4
13,39,42,3,dispatch_decision_block,0.7699999809265137,0.7777777910232544,0.7682926654815674,1.6715095043182373,5.691571235656738,54.09210968017578,0.05467730388045311,0.9452165365219116,0.6715096235275269,5.691571235656738,4
14,42,45,3,dispatch_decision_block,0.800000011920929,0.6666666865348816,0.8292682766914368,1.4094287157058716,2.684314012527466,19.752544403076172,0.06613849848508835,0.9481415748596191,0.4094286262989044,2.684314012527466,4
15,45,48,3,dispatch_decision_block,0.7599999904632568,0.6666666865348816,0.7804877758026123,1.0963053703308105,1.6125810146331787,12.084550857543945,0.08599072694778442,0.9842579364776611,0.0963052436709404,1.6125810146331787,4
16,48,51,3,dispatch_decision_block,0.7900000214576721,0.7222222089767456,0.8048780560493469,1.733586072921753,5.39415168762207,45.620182037353516,0.0746401771903038,1.001017689704895,0.7335859537124634,5.39415168762207,4
17,51,54,3,dispatch_decision_block,0.800000011920929,0.7777777910232544,0.8048780560493469,1.49808931350708,2.4802191257476807,13.098432540893555,0.05961747467517853,1.0274920463562012,0.49808934330940247,2.4802191257476807,4
18,54,57,3,dispatch_decision_block,0.8199999928474426,0.8333333134651184,0.8170731663703918,1.1956572532653809,1.7652119398117065,12.222517013549805,0.07808420807123184,1.0392380952835083,0.19565729796886444,1.7652119398117065,4
19,57,60,3,dispatch_decision_block,0.800000011920929,0.8333333134651184,0.792682945728302,2.0735573768615723,7.506141185760498,72.40022277832031,0.07218426465988159,1.0229971408843994,1.0735574960708618,7.506141185760498,4
20,60,63,3,dispatch_decision_block,0.8100000023841858,0.9444444179534912,0.7804877758026123,4.285217761993408,28.399982452392578,284.6809387207031,0.048216093331575394,1.047442078590393,3.2852180004119873,28.399982452392578,4
21,63,66,3,dispatch_decision_block,0.800000011920929,0.6666666865348816,0.8292682766914368,1.1257641315460205,1.693434715270996,14.518367767333984,0.06493213772773743,1.0067665576934814,0.12576422095298767,1.693434715270996,4
22,66,69,3,dispatch_decision_block,0.8299999833106995,0.8888888955116272,0.8170731663703918,1.1953834295272827,1.6829156875610352,9.343098640441895,0.056086987257003784,1.0621562004089355,0.1953834891319275,1.6829156875610352,4
23,69,72,3,dispatch_decision_block,0.8500000238418579,0.9444444179534912,0.8292682766914368,1.28910231590271,2.2237164974212646,18.0226993560791,0.08764448016881943,1.0232517719268799,0.28910237550735474,2.2237164974212646,4
