epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.253490447998047,6.308380126953125,0.0,1.0,-0.14123374223709106,0.14760133624076843,-0.1219705119729042,0.8879090547561646,0.0,0.0,0.0,-0.1219705119729042,0.0,0.6308380126953126
1,-19.284271240234375,7.514943599700928,0.019999999552965164,0.9800000190734863,-0.24543055891990662,0.3094518184661865,-0.17850622534751892,0.8671014904975891,0.24237334728240967,0.336946964263916,0.2383195161819458,-0.19245631992816925,2.85195255279541,0.7514943599700928
2,-16.75090789794922,12.681260108947754,0.10000000149011612,0.8999999761581421,-0.18829405307769775,0.29129907488822937,-0.13568779826164246,0.8741855025291443,0.2606757879257202,0.2811623811721802,0.19087600708007812,-0.18448913097381592,13.730161666870117,1.2681260108947754
3,-14.403002738952637,24.220516204833984,0.1899999976158142,0.8100000023841858,-0.061303772032260895,0.28789013624191284,-0.02327072061598301,0.9057375192642212,0.25132688879966736,0.2713322639465332,0.19739219546318054,-0.11225108802318573,19.349916458129883,2.4220516204833986
4,-10.8859281539917,16.06814193725586,0.18000000715255737,0.8199999928474426,-0.17361217737197876,0.3013179898262024,-0.12200853228569031,0.8979839086532593,0.30616074800491333,0.24487407505512238,0.1551564335823059,-0.21531665325164795,17.260957717895508,1.606814193725586
