epoch,theta_selected_score_mean,theta_expected_score_mean,theta_residual_credit_mean,theta_residual_credit_std,theta_ratio_mean,theta_approx_kl,theta_clip_fraction,advantage_action_alignment,offload_decision_agreement_ratio,actual_offload_rate_when_theta_true_gap_positive,actual_offload_rate_when_theta_true_gap_negative
0,0.00917030218988657,-0.00036482533323578537,0.009535122662782669,0.9876701235771179,0.9974831342697144,0.02152394689619541,0.4804166853427887,0.022349057719111443,0.502916693687439,0.0,0.4945194125175476
1,0.01499990839511156,-0.0020896426867693663,0.01708954945206642,0.9499841332435608,1.0049378871917725,0.02273317240178585,0.5145833492279053,0.14876964688301086,0.5070833563804626,0.0,0.4919966161251068
2,0.04999970644712448,0.014752490445971489,0.03524721413850784,0.8908818364143372,1.0068856477737427,0.016702251508831978,0.4033333361148834,0.09672671556472778,0.5233333706855774,0.0,0.4747474491596222
3,0.13999593257904053,0.053356148302555084,0.08663979917764664,0.7972685694694519,1.0275866985321045,-0.008645275607705116,0.3212500214576721,0.253292441368103,0.5729166865348816,0.4444444477558136,0.4288128614425659
4,0.14750608801841736,0.08260364085435867,0.06490245461463928,0.7739332318305969,1.0077290534973145,0.013330227695405483,0.2991666793823242,0.35290539264678955,0.5716666579246521,0.4117647111415863,0.4243323504924774
5,0.17749600112438202,0.09248426556587219,0.08501173555850983,0.7327306866645813,1.0183923244476318,0.0038692972157150507,0.2991666793823242,-0.06506404280662537,0.5891667008399963,0.3333333432674408,0.4077380895614624
