telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_reference_preconditioner,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
0,0,0,0,critic_backbone.0.weight,44928,0,0.0,560274.625,3088699.25,9951633.0,84498400.0,560274.625,3088699.25,9951633.0,84498400.0,0.05017455667257309,0.07480837404727936,210.8689727783203,2000.0,0.47588370752492526,0.8568598628044128,7.34235814601299
0,0,0,0,critic_backbone.4.bias,128,0,0.0,435569.6875,12325.24482421875,125053.85867187523,55177048.0,435569.6875,12325.24482421875,125053.85867187523,55177048.0,0.005638913717120886,0.0125255286693573,11.277826309204102,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.6.weight,16384,0,0.0,38258.78125,86610.74374999973,359799.683125,28983680.0,38258.78125,86610.74374999973,359799.683125,28983680.0,0.04378132522106171,0.05004559084773064,127.9526138305664,4000.0,0.6843365550538515,0.5924072265625,3.0751286786690155
0,0,0,0,critic_backbone.7.weight,128,0,0.0,522568.125,392932.46718749974,4107330.335000012,53803100.0,522568.125,392932.46718749974,4107330.335000012,53803100.0,0.005633707158267498,0.0014314382569864392,11.267415046691895,0.0,1.0,0.0,0.0
0,0,0,0,critic_backbone.7.bias,128,0,0.0,2141.287841796875,7088.857739257808,22161.166621093773,28543.615234375,2141.287841796875,7088.857739257808,22161.166621093773,28543.615234375,0.005656732711941004,0.013311085291206837,11.313465118408203,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.0.weight,44928,0,0.0,451603.1875,2909668.5,9320920.0,33560168.0,451603.1875,2909668.5,9320920.0,33560168.0,0.03699653223156929,0.07474756985902786,207.091064453125,2000.0,0.4779207568072146,0.8609330654144287,7.282647255590725
1,0,0,1,critic_backbone.4.bias,128,0,0.0,3379.032470703125,10495.20419921875,26114.017832031295,103647.671875,3379.032470703125,10495.20419921875,26114.017832031295,103647.671875,0.00540585070848465,0.01147947832942009,10.874799728393555,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.6.weight,16384,0,0.0,8997.548828125,31953.66865234374,89553.88992187503,871108.25,8997.548828125,31953.66865234374,89553.88992187503,871108.25,0.03781994432210922,0.05490244925022125,131.38800048828125,4000.0,0.7623700932619547,0.47625732421875,2.0779925553943452
1,0,0,1,critic_backbone.7.weight,128,0,0.0,41166.60546875,108205.6671875,501214.09156250017,1133636.25,41166.60546875,108205.6671875,501214.09156250017,1133636.25,0.0046543581411242485,0.0015167068922892213,11.130631446838379,0.0,1.0,0.0,0.0
1,0,0,1,critic_backbone.7.bias,128,0,0.0,2103.89794921875,7883.70847167967,15014.439160156266,27508.138671875,2103.89794921875,7883.70847167967,15014.439160156266,27508.138671875,0.005578456446528435,0.012342583388090134,10.813125610351562,0.0,1.0,0.0,0.0
2,0,0,2,critic_backbone.0.weight,44928,0,0.0,433114.34375,2943139.5,8856059.0,22750648.0,433114.34375,2943139.5,8856059.0,22750648.0,0.03132212907075882,0.06593603640794754,201.7347412109375,2000.0,0.4775292077048773,0.8823005557060242,7.2940849671617745
2,0,0,2,critic_backbone.4.bias,128,0,0.0,2391.842041015625,7860.065649414051,14395.34712890626,19837.998046875,2391.842041015625,7860.065649414051,14395.34712890626,19837.998046875,0.005322335287928581,0.011607533320784569,11.346760749816895,0.0,1.0,0.0,0.0
