epoch,offload_active_fraction,route_logprob_active_fraction,route_selected_score_mean,route_expected_score_mean,route_residual_credit_mean,route_residual_credit_std,route_ratio_mean,route_approx_kl,route_clip_fraction,advantage_action_alignment
0,0.49541667103767395,0.49541667103767395,0.004212123807519674,0.0018732999451458454,0.002338826423510909,0.9821348190307617,1.0016751289367676,0.0004113164031878114,0.009251471608877182,0.022349057719111443
1,0.492083340883255,0.492083340883255,-0.038948070257902145,-0.00630071759223938,-0.032647352665662766,0.969080924987793,0.9899014234542847,0.019273459911346436,0.1236240416765213,0.14876964688301086
2,0.4766666889190674,0.4766666889190674,-0.017474211752414703,-0.010029875673353672,-0.007444331422448158,0.9354186654090881,0.9911770224571228,0.020179836079478264,0.17657342553138733,0.09672671556472778
3,0.4266666769981384,0.4266666769981384,-0.10838128626346588,-0.030772116035223007,-0.07760917395353317,0.9001379609107971,1.0030157566070557,0.012619073502719402,0.24609375,0.253292441368103
4,0.4270833432674408,0.4270833432674408,-0.05073201656341553,-0.011864800937473774,-0.03886721283197403,0.8592954874038696,1.0135952234268188,0.0027955907862633467,0.24585366249084473,0.35290539264678955
5,0.4074999988079071,0.4074999988079071,-0.06035008281469345,-0.019639743492007256,-0.04071033373475075,0.8241710066795349,1.0319743156433105,-0.015465088188648224,0.26789364218711853,-0.06506404280662537
