epoch,offload_active_fraction,theta_positive_fraction,route_credit_weight_mean,route_credit_weight_std,route_credit_effective_fraction,route_credit_effective_count,theta_ratio_mean,route_ratio_mean,theta_approx_kl,route_approx_kl,theta_clip_fraction,route_clip_fraction,advantage_action_alignment
0,0.49541667103767395,0.4883333444595337,1.0,0.0,0.49541667103767395,1189.0,0.9974831342697144,1.0016751289367676,0.02152394689619541,0.0004113164031878114,0.4804166853427887,0.009251471608877182,0.022349057719111443
1,0.492083340883255,0.5049999952316284,1.0,0.0,0.492083340883255,1181.0,1.0049378871917725,0.9899014234542847,0.02273317240178585,0.019273459911346436,0.5145833492279053,0.1236240416765213,0.14876964688301086
2,0.4766666889190674,0.49791666865348816,1.0,0.0,0.4766666889190674,1144.0,1.0068856477737427,0.9911770224571228,0.016702251508831978,0.020179836079478264,0.4033333361148834,0.17657342553138733,0.09672671556472778
3,0.4266666769981384,0.502916693687439,1.0,0.0,0.4266666769981384,1024.0,1.0275866985321045,1.0030157566070557,-0.008645275607705116,0.012619073502719402,0.3212500214576721,0.24609375,0.253292441368103
4,0.4270833432674408,0.4970833361148834,1.0,0.0,0.4270833432674408,1025.0,1.0077290534973145,1.0135952234268188,0.013330227695405483,0.0027955907862633467,0.2991666793823242,0.24585366249084473,0.35290539264678955
5,0.4074999988079071,0.5058333277702332,1.0,0.0,0.4074999988079071,978.0,1.0183923244476318,1.0319743156433105,0.0038692972157150507,-0.015465088188648224,0.2991666793823242,0.26789364218711853,-0.06506404280662537
