epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_scale_factor_min,layer_soft_geometry_scale_factor_p50,layer_soft_geometry_scale_factor_p95,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat,layer_soft_geometry_overflow_stat_p95
0,critic_backbone.0.weight,1797120,0,0.0,371587.65625,2651753.75,7120777.0,84498400.0,371587.65625,2651753.75,7120777.0,84498400.0,0.025648462725803255,0.11036335229873658,222.91751022338866,0.4808363145601975,0.4757770307446916,0.4817945212125778,0.48379974961280825,0.6794254124164582,7.198490061329258,7.338033819198609
0,critic_backbone.4.bias,5120,0,0.0,12607.0400390625,4430.918481445314,6027.532763671888,55177048.0,12607.0400390625,4430.918481445314,6027.532763671888,55177048.0,0.005028679722454399,0.01039311101194471,10.939925539493562,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.6.weight,655360,0,0.0,5762.087890625,14057.17270507812,30171.532988281277,28983680.0,5762.087890625,14057.17270507812,30171.532988281277,28983680.0,0.033004746632650496,0.049135820101946594,124.43443050384522,0.8402924932665717,0.6843365550538515,0.8565510809421539,0.8765335261821747,0.3936126708984375,1.28659567458054,1.9792596220970151
0,critic_backbone.7.bias,5120,0,0.0,2052.03369140625,5678.379345703126,11371.551835937507,28543.615234375,2052.03369140625,5678.379345703126,11371.551835937507,28543.615234375,0.005028954392764717,0.009109718364197762,10.443362843990325,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,critic_backbone.7.weight,5120,0,0.0,29386.99609375,57581.47734375001,138306.98593750034,53803100.0,29386.99609375,57581.47734375001,138306.98593750034,53803100.0,0.004724481864832342,0.0031119018705794586,14.694941878318787,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.0.weight,1797120,0,0.0,339665.96875,2439441.25,6417676.0,20528012.0,339665.96875,2439441.25,6417676.0,20528012.0,0.019925123709253968,0.1485098246484995,206.13838272094728,0.48425946336519543,0.4814200882627915,0.4846709072589874,0.4861780971288681,0.4733979895710945,7.100221116215183,7.174603414535523
1,critic_backbone.4.bias,5120,0,0.0,1860.2685546875,4492.8448486328125,6515.48874023438,7101.06201171875,1860.2685546875,4492.8448486328125,6515.48874023438,7101.06201171875,0.0030471613019471986,0.0046952218457590785,6.083540612459183,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.6.weight,655360,0,0.0,4228.86376953125,9214.56450195311,12260.554375000002,23736.603515625,4228.86376953125,9214.56450195311,12260.554375000002,23736.603515625,0.02575117056258023,0.02668723459355533,96.20670680999756,0.8887087310135003,0.8802180304935643,0.8901388347148895,0.8941683053970337,0.4086029052734375,0.8350172129862383,0.9037734746932984
1,critic_backbone.7.bias,5120,0,0.0,1834.7900390625,4051.608227539064,5686.97235351563,8409.134765625,1834.7900390625,4051.608227539064,5686.97235351563,8409.134765625,0.005186193995177746,0.006742177210981026,11.284996718168259,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,critic_backbone.7.weight,5120,0,0.0,6318.94677734375,21577.291308593754,45449.36035156252,79711.7890625,6318.94677734375,21577.291308593754,45449.36035156252,79711.7890625,0.007433873356785625,0.005422277731122449,19.04388873577118,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.0.weight,1797120,0,0.0,326390.65625,2413583.5,6066009.5,17234526.0,326390.65625,2413583.5,6066009.5,17234526.0,0.02258338644169271,0.35484723523259165,335.16992740631105,0.4844328163785998,0.48296960294682884,0.48454414308071136,0.48480876833200454,0.2890752974897623,7.095140135306538,7.115526080131531
2,critic_backbone.4.bias,5120,0,0.0,2072.35595703125,4950.862866210938,6251.821713867188,7520.3984375,2072.35595703125,4950.862866210938,6251.821713867188,7520.3984375,0.0021031711366958916,0.00559232585655991,9.046230721473695,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.6.weight,655360,0,0.0,4009.05517578125,7356.617236328124,9811.894912109377,16338.9560546875,4009.05517578125,7356.617236328124,9811.894912109377,16338.9560546875,0.02468657838180661,0.04194326968863606,157.27867374420165,0.9189530943914941,0.8962212745875748,0.9190723598003387,0.9447877436876297,0.40475006103515626,0.5905350032278893,0.7651393473148346
2,critic_backbone.7.bias,5120,0,0.0,1736.230224609375,2816.0463500976566,4141.61837890625,5653.8330078125,1736.230224609375,2816.0463500976566,4141.61837890625,5653.8330078125,0.003344931939500384,0.005298190622124821,9.140812164545059,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,critic_backbone.7.weight,5120,0,0.0,3292.477294921875,7677.478491210942,17917.46863281251,47137.07421875,3292.477294921875,7677.478491210942,17917.46863281251,47137.07421875,0.004450601275311783,0.004195828890078701,12.176712608337402,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.0.weight,1797120,0,0.0,310119.625,2396904.75,5760899.0,16564038.0,310119.625,2396904.75,5760899.0,16564038.0,0.020978732593357564,0.35945507027208806,283.4585792541504,0.48457316230057257,0.4839257258368359,0.48462045192718506,0.4850455686450005,0.18195724077522754,7.091153079538984,7.106150031089783
3,critic_backbone.4.bias,5120,0,0.0,2062.332763671875,4579.905200195312,5579.258491210939,5778.41162109375,2062.332763671875,4579.905200195312,5579.258491210939,5778.41162109375,0.0018298743554623798,0.0064397154783364385,10.757823753356934,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3,critic_backbone.6.weight,655360,0,0.0,3371.14892578125,5156.036962890625,6310.849775390626,9806.6572265625,3371.14892578125,5156.036962890625,6310.849775390626,9806.6572265625,0.02644878556020558,0.04860281264409423,158.0890287399292,0.9628350434191331,0.951533177871405,0.9626098871231079,0.9747850447893143,0.2298431396484375,0.25775886876760035,0.33540549278259274
