block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_active_rate,epoch
0,0,3,3,dispatch_decision_block,0.048050954937934875,0.018310002982616425,0.09448187798261642,0.01695212349295616,0.5799999833106995,0
1,3,6,3,dispatch_decision_block,0.030253086239099503,0.018576722592115402,0.07548009604215622,9.448179127957701e-08,0.25999999046325684,0
2,6,9,3,dispatch_decision_block,0.0321761853992939,0.02046736516058445,0.08586632460355759,9.448179127957701e-08,0.3100000023841858,0
3,9,12,3,dispatch_decision_block,0.04899311438202858,0.018100356683135033,0.11877051740884781,0.01926383748650551,0.6200000047683716,0
4,12,15,3,dispatch_decision_block,0.04619874805212021,0.01780679263174534,0.09643945842981339,0.015765953809022903,0.5199999809265137,0
5,15,18,3,dispatch_decision_block,0.03719514608383179,0.021096711978316307,0.09655933082103729,0.003985601477324963,0.3499999940395355,0
6,18,21,3,dispatch_decision_block,0.03379708155989647,0.021238068118691444,0.09251070767641068,0.0007425319636240602,0.2800000011920929,0
7,21,24,3,dispatch_decision_block,0.046281471848487854,0.017177877947688103,0.09576163440942764,0.0170371662825346,0.5199999809265137,0
8,24,27,3,dispatch_decision_block,0.05069204047322273,0.02292414754629135,0.11381129175424576,0.013998041860759258,0.5899999737739563,0
9,27,30,3,dispatch_decision_block,0.03658986836671829,0.024240562692284584,0.12406735867261887,0.0008884046692401171,0.3700000047683716,0
10,30,33,3,dispatch_decision_block,0.036443956196308136,0.024091478437185287,0.12543940544128418,0.0008815891924314201,0.3499999940395355,0
11,33,36,3,dispatch_decision_block,0.049590885639190674,0.0201372392475605,0.1042904183268547,0.015944430604577065,0.550000011920929,0
12,36,39,3,dispatch_decision_block,0.04859829694032669,0.018347129225730896,0.1027451604604721,0.015072552487254143,0.6299999952316284,0
13,39,42,3,dispatch_decision_block,0.03254218026995659,0.021061094477772713,0.10680101811885834,0.0002947028260678053,0.22999998927116394,0
14,42,45,3,dispatch_decision_block,0.03713789954781532,0.02191324532032013,0.10492768883705139,0.003976896870881319,0.3199999928474426,0
15,45,48,3,dispatch_decision_block,0.04908544570207596,0.020219748839735985,0.09919343888759613,0.016819193959236145,0.5699999928474426,0
16,48,51,3,dispatch_decision_block,0.044710565358400345,0.016792695969343185,0.0976925864815712,0.014089052565395832,0.5399999618530273,0
17,51,54,3,dispatch_decision_block,0.03901935741305351,0.023364871740341187,0.10609793663024902,0.002431979402899742,0.3999999761581421,0
18,54,57,3,dispatch_decision_block,0.03541579470038414,0.02456500567495823,0.10860474407672882,0.0006102027255110443,0.3100000023841858,0
19,57,60,3,dispatch_decision_block,0.04292943701148033,0.01652313396334648,0.08812342584133148,0.018275393173098564,0.44999998807907104,0
20,60,63,3,dispatch_decision_block,0.050533924251794815,0.017754722386598587,0.08923160284757614,0.01599157601594925,0.6899999976158142,0
21,63,66,3,dispatch_decision_block,0.03731529042124748,0.023018507286906242,0.10072842240333557,9.448179127957701e-08,0.3499999940395355,0
22,66,69,3,dispatch_decision_block,0.035645484924316406,0.02348729781806469,0.10048899799585342,9.448179127957701e-08,0.35999998450279236,0
23,69,72,3,dispatch_decision_block,0.050803735852241516,0.01711956039071083,0.08856403082609177,0.015717245638370514,0.6100000143051147,0
0,0,3,3,dispatch_decision_block,0.0475342757999897,0.016568629071116447,0.08877617120742798,0.017986731603741646,0.5899999737739563,1
1,3,6,3,dispatch_decision_block,0.03330286964774132,0.01965184509754181,0.10316792875528336,0.005295684561133385,0.2800000011920929,1
2,6,9,3,dispatch_decision_block,0.03645577281713486,0.020523736253380775,0.10736200213432312,0.002699734875932336,0.3400000035762787,1
