mode,epoch,update_epoch,minibatch_id,trace_stage,trace_scope,set_type,critic_loss,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,critic_grad_norm,actor_grad_norm,critic_param_delta_norm,actor_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,popart_mean,popart_std
hierarchical_actor_joint_reward_aligned_credit,0,-1,-1,before_popart_update,preloop,current_batch,1.8278316259384155,-17.107666015625,11.76906681060791,-1.0835328102111816,1.25388503074646,-32.144466400146484,9.250492095947266,-16.598587036132812,17.903797149658203,0.044290412217378616,-0.008484848774969578,0.044290412217378616,-0.008484848774969578,-0.8306766748428345,-0.7279327511787415,-0.24887050688266754,-0.24033603072166443,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,-1,-1,after_popart_update,preloop,current_batch,1.8278316259384155,-18.329530715942383,14.179849624633789,-1.0835328102111816,1.25388503074646,-32.144466400146484,9.250492095947266,-16.598587036132812,17.903797149658203,0.04429040849208832,-0.008484848774969578,0.04429041966795921,-0.008484848774969578,-0.8306766152381897,-0.7279327511787415,-0.24887047708034515,-0.24033603072166443,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,-1,-1,after_target_build,preloop,current_batch,1.382940411567688,-18.329530715942383,14.179849624633789,-0.5995444655418396,1.0407061576843262,-32.144466400146484,9.250492095947266,-16.598587036132812,17.903797149658203,0.04429043084383011,-0.008484848774969578,0.04429041966795921,-0.008484848774969578,-0.8306766152381897,-0.7279327511787415,-0.24887047708034515,-0.24033603072166443,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,0,before_actor,minibatch,current_batch,1.2403676509857178,-18.805238723754883,12.607744216918945,-0.4997478723526001,1.1285104751586914,-31.257413864135742,10.030954360961914,-16.13022232055664,15.738815307617188,0.22414743900299072,0.11510264873504639,0.22414745390415192,0.11510264873504639,-0.7315945625305176,-0.805351972579956,-0.14191681146621704,-0.11400294303894043,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,0,after_actor_before_critic,minibatch,current_batch,1.2403676509857178,-18.805238723754883,12.607744216918945,-0.4997478723526001,1.1285104751586914,-31.257413864135742,10.030954360961914,-16.13022232055664,15.738815307617188,0.22414743900299072,0.11510264873504639,0.22414745390415192,0.11510264873504639,-0.7315945625305176,-0.805351972579956,-0.14191681146621704,-0.11400294303894043,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,0,before_critic,minibatch,current_batch,1.2403676509857178,-18.805238723754883,12.607744216918945,-0.4997478723526001,1.1285104751586914,-31.257413864135742,10.030954360961914,-16.13022232055664,15.738815307617188,0.22414743900299072,0.11510264873504639,0.22414745390415192,0.11510264873504639,-0.7315945625305176,-0.805351972579956,-0.14191681146621704,-0.11400294303894043,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,0,after_backward_before_step,minibatch,current_batch,1.2403676509857178,-18.805238723754883,12.607744216918945,-0.4997478723526001,1.1285104751586914,-31.257413864135742,10.030954360961914,-16.13022232055664,15.738815307617188,0.22414743900299072,0.11510264873504639,0.22414745390415192,0.11510264873504639,-0.7315945625305176,-0.805351972579956,-0.14191681146621704,-0.11400294303894043,4.812275066287085,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,0,after_optimizer_step,minibatch,current_batch,1.0548579692840576,-20.565406799316406,11.92037296295166,-0.4997478723526001,1.1285104751586914,-31.257413864135742,10.030954360961914,-16.13022232055664,15.738815307617188,0.20814810693264008,0.1488269865512848,0.20814812183380127,0.1488269865512848,-0.68022221326828,-0.7551320195198059,-0.21479038894176483,-0.2093108743429184,4.812275066287085,0.0,0.053310674266317956,0.0,0.0523677106501573,0.00491280850148939,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,0,after_critic,minibatch,current_batch,1.0548579692840576,-20.565406799316406,11.92037296295166,-0.4997478723526001,1.1285104751586914,-31.257413864135742,10.030954360961914,-16.13022232055664,15.738815307617188,0.20814810693264008,0.1488269865512848,0.20814812183380127,0.1488269865512848,-0.68022221326828,-0.7551320195198059,-0.21479038894176483,-0.2093108743429184,4.812275066287085,0.0,0.053310674266317956,0.0,0.0523677106501573,0.00491280850148939,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,1,before_actor,minibatch,current_batch,1.058131217956543,-22.329429626464844,9.94426155090332,-0.5733194947242737,1.0574469566345215,-31.911365509033203,9.39929485321045,-12.129897117614746,15.67612361907959,-0.07277184724807739,-0.1741202473640442,-0.0727718397974968,-0.1741202473640442,-0.7616968750953674,-0.6370968222618103,-0.30197861790657043,-0.44868040084838867,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_actor_before_critic,minibatch,current_batch,1.058131217956543,-22.329429626464844,9.94426155090332,-0.5733194947242737,1.0574469566345215,-31.911365509033203,9.39929485321045,-12.129897117614746,15.67612361907959,-0.07277184724807739,-0.1741202473640442,-0.0727718397974968,-0.1741202473640442,-0.7616968750953674,-0.6370968222618103,-0.30197861790657043,-0.44868040084838867,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
