mode,epoch,update_epoch,minibatch_id,trace_stage,trace_scope,set_type,critic_loss,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,critic_grad_norm,actor_grad_norm,critic_param_delta_norm,actor_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,popart_mean,popart_std
hierarchical_actor_joint_reward_aligned_credit,0,0,2,before_critic,minibatch,held_out_batch,1.2663168907165527,-21.88950538635254,10.21873664855957,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15442247688770294,0.47266480326652527,0.15442247688770294,0.47266480326652527,-0.692645251750946,-0.31117212772369385,-0.38363543152809143,-0.4376373291015625,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_backward_before_step,minibatch,held_out_batch,1.2663168907165527,-21.88950538635254,10.21873664855957,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15442247688770294,0.47266480326652527,0.15442247688770294,0.47266480326652527,-0.692645251750946,-0.31117212772369385,-0.38363543152809143,-0.4376373291015625,5.292429287922453,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_optimizer_step,minibatch,held_out_batch,1.2148064374923706,-22.403505325317383,9.872062683105469,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15511412918567657,0.5080585479736328,0.15511411428451538,0.5080585479736328,-0.6644930243492126,-0.2757783532142639,-0.38576647639274597,-0.4513278007507324,5.292429287922453,0.0,0.06397649390302419,0.0,0.06337316805526576,0.004482412215892222,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_critic,minibatch,held_out_batch,1.2148064374923706,-22.403505325317383,9.872062683105469,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15511412918567657,0.5080585479736328,0.15511411428451538,0.5080585479736328,-0.6644930243492126,-0.2757783532142639,-0.38576647639274597,-0.4513278007507324,5.292429287922453,0.0,0.06397649390302419,0.0,0.06337316805526576,0.004482412215892222,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,3,before_actor,minibatch,held_out_batch,1.2148064374923706,-22.403505325317383,9.872062683105469,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15511412918567657,0.5080585479736328,0.15511411428451538,0.5080585479736328,-0.6644930243492126,-0.2757783532142639,-0.38576647639274597,-0.4513278007507324,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_actor_before_critic,minibatch,held_out_batch,1.2148064374923706,-22.403505325317383,9.872062683105469,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15511412918567657,0.5080585479736328,0.15511411428451538,0.5080585479736328,-0.6644930243492126,-0.2757783532142639,-0.38576647639274597,-0.4513278007507324,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,3,before_critic,minibatch,held_out_batch,1.2148064374923706,-22.403505325317383,9.872062683105469,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15511412918567657,0.5080585479736328,0.15511411428451538,0.5080585479736328,-0.6644930243492126,-0.2757783532142639,-0.38576647639274597,-0.4513278007507324,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_backward_before_step,minibatch,held_out_batch,1.2148064374923706,-22.403505325317383,9.872062683105469,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15511412918567657,0.5080585479736328,0.15511411428451538,0.5080585479736328,-0.6644930243492126,-0.2757783532142639,-0.38576647639274597,-0.4513278007507324,2.6426400046458784,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_optimizer_step,minibatch,held_out_batch,1.1565179824829102,-22.956178665161133,9.43720817565918,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.16302219033241272,0.5048534274101257,0.16302219033241272,0.5048534274101257,-0.6196348667144775,-0.26153844594955444,-0.3789657950401306,-0.4677197337150574,2.6426400046458784,0.0,0.06511018797040852,0.0,0.0638734326250025,0.0044559490458057445,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_critic,minibatch,held_out_batch,1.1565179824829102,-22.956178665161133,9.43720817565918,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.16302219033241272,0.5048534274101257,0.16302219033241272,0.5048534274101257,-0.6196348667144775,-0.26153844594955444,-0.3789657950401306,-0.4677197337150574,2.6426400046458784,0.0,0.06511018797040852,0.0,0.0638734326250025,0.0044559490458057445,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,4,before_actor,minibatch,held_out_batch,1.1565179824829102,-22.956178665161133,9.43720817565918,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.16302219033241272,0.5048534274101257,0.16302219033241272,0.5048534274101257,-0.6196348667144775,-0.26153844594955444,-0.3789657950401306,-0.4677197337150574,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_actor_before_critic,minibatch,held_out_batch,1.1565179824829102,-22.956178665161133,9.43720817565918,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.16302219033241272,0.5048534274101257,0.16302219033241272,0.5048534274101257,-0.6196348667144775,-0.26153844594955444,-0.3789657950401306,-0.4677197337150574,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,4,before_critic,minibatch,held_out_batch,1.1565179824829102,-22.956178665161133,9.43720817565918,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.16302219033241272,0.5048534274101257,0.16302219033241272,0.5048534274101257,-0.6196348667144775,-0.26153844594955444,-0.3789657950401306,-0.4677197337150574,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_backward_before_step,minibatch,held_out_batch,1.1565179824829102,-22.956178665161133,9.43720817565918,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.16302219033241272,0.5048534274101257,0.16302219033241272,0.5048534274101257,-0.6196348667144775,-0.26153844594955444,-0.3789657950401306,-0.4677197337150574,3.757050148087665,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_optimizer_step,minibatch,held_out_batch,1.0976725816726685,-23.44024658203125,9.022258758544922,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.18184153735637665,0.5171244740486145,0.18184153735637665,0.5171244740486145,-0.5455402731895447,-0.2143772691488266,-0.3712689280509949,-0.4805402457714081,3.757050148087665,0.0,0.07001098477762335,0.0,0.06896813564740817,0.004262088644324628,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,4,after_critic,minibatch,held_out_batch,1.0976725816726685,-23.44024658203125,9.022258758544922,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.18184153735637665,0.5171244740486145,0.18184153735637665,0.5171244740486145,-0.5455402731895447,-0.2143772691488266,-0.3712689280509949,-0.4805402457714081,3.757050148087665,0.0,0.07001098477762335,0.0,0.06896813564740817,0.004262088644324628,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,5,before_actor,minibatch,held_out_batch,1.0976725816726685,-23.44024658203125,9.022258758544922,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.18184153735637665,0.5171244740486145,0.18184153735637665,0.5171244740486145,-0.5455402731895447,-0.2143772691488266,-0.3712689280509949,-0.4805402457714081,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_actor_before_critic,minibatch,held_out_batch,1.0976725816726685,-23.44024658203125,9.022258758544922,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.18184153735637665,0.5171244740486145,0.18184153735637665,0.5171244740486145,-0.5455402731895447,-0.2143772691488266,-0.3712689280509949,-0.4805402457714081,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,5,before_critic,minibatch,held_out_batch,1.0976725816726685,-23.44024658203125,9.022258758544922,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.18184153735637665,0.5171244740486145,0.18184153735637665,0.5171244740486145,-0.5455402731895447,-0.2143772691488266,-0.3712689280509949,-0.4805402457714081,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_backward_before_step,minibatch,held_out_batch,1.0976725816726685,-23.44024658203125,9.022258758544922,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.18184153735637665,0.5171244740486145,0.18184153735637665,0.5171244740486145,-0.5455402731895447,-0.2143772691488266,-0.3712689280509949,-0.4805402457714081,2.3910656162545743,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_optimizer_step,minibatch,held_out_batch,1.0473145246505737,-23.758747100830078,8.91813850402832,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.22283495962619781,0.5105310678482056,0.222834974527359,0.5105310678482056,-0.43435513973236084,-0.18008239567279816,-0.34750205278396606,-0.4812270700931549,2.3910656162545743,0.0,0.07130176705259697,0.0,0.07027634841465076,0.004283461580517468,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,5,after_critic,minibatch,held_out_batch,1.0473145246505737,-23.758747100830078,8.91813850402832,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.22283495962619781,0.5105310678482056,0.222834974527359,0.5105310678482056,-0.43435513973236084,-0.18008239567279816,-0.34750205278396606,-0.4812270700931549,2.3910656162545743,0.0,0.07130176705259697,0.0,0.07027634841465076,0.004283461580517468,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,6,before_actor,minibatch,held_out_batch,1.0473145246505737,-23.758747100830078,8.91813850402832,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.22283495962619781,0.5105310678482056,0.222834974527359,0.5105310678482056,-0.43435513973236084,-0.18008239567279816,-0.34750205278396606,-0.4812270700931549,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_actor_before_critic,minibatch,held_out_batch,1.0473145246505737,-23.758747100830078,8.91813850402832,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.22283495962619781,0.5105310678482056,0.222834974527359,0.5105310678482056,-0.43435513973236084,-0.18008239567279816,-0.34750205278396606,-0.4812270700931549,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,6,before_critic,minibatch,held_out_batch,1.0473145246505737,-23.758747100830078,8.91813850402832,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.22283495962619781,0.5105310678482056,0.222834974527359,0.5105310678482056,-0.43435513973236084,-0.18008239567279816,-0.34750205278396606,-0.4812270700931549,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_backward_before_step,minibatch,held_out_batch,1.0473145246505737,-23.758747100830078,8.91813850402832,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.22283495962619781,0.5105310678482056,0.222834974527359,0.5105310678482056,-0.43435513973236084,-0.18008239567279816,-0.34750205278396606,-0.4812270700931549,3.833205271925824,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_optimizer_step,minibatch,held_out_batch,0.9925234317779541,-24.038320541381836,8.992411613464355,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.2923496961593628,0.509890079498291,0.29234960675239563,0.509890079498291,-0.27228716015815735,-0.12930402159690857,-0.29929032921791077,-0.4607600271701813,3.833205271925824,0.0,0.07292161604310081,0.0,0.0721238247672762,0.004319859163226537,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,6,after_critic,minibatch,held_out_batch,0.9925234317779541,-24.038320541381836,8.992411613464355,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.2923496961593628,0.509890079498291,0.29234960675239563,0.509890079498291,-0.27228716015815735,-0.12930402159690857,-0.29929032921791077,-0.4607600271701813,3.833205271925824,0.0,0.07292161604310081,0.0,0.0721238247672762,0.004319859163226537,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,7,before_actor,minibatch,held_out_batch,0.9925234317779541,-24.038320541381836,8.992411613464355,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.2923496961593628,0.509890079498291,0.29234960675239563,0.509890079498291,-0.27228716015815735,-0.12930402159690857,-0.29929032921791077,-0.4607600271701813,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_actor_before_critic,minibatch,held_out_batch,0.9925234317779541,-24.038320541381836,8.992411613464355,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.2923496961593628,0.509890079498291,0.29234960675239563,0.509890079498291,-0.27228716015815735,-0.12930402159690857,-0.29929032921791077,-0.4607600271701813,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,7,before_critic,minibatch,held_out_batch,0.9925234317779541,-24.038320541381836,8.992411613464355,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.2923496961593628,0.509890079498291,0.29234960675239563,0.509890079498291,-0.27228716015815735,-0.12930402159690857,-0.29929032921791077,-0.4607600271701813,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_backward_before_step,minibatch,held_out_batch,0.9925234317779541,-24.038320541381836,8.992411613464355,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.2923496961593628,0.509890079498291,0.29234960675239563,0.509890079498291,-0.27228716015815735,-0.12930402159690857,-0.29929032921791077,-0.4607600271701813,2.4840045871965746,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_optimizer_step,minibatch,held_out_batch,0.9705407023429871,-24.11549949645996,9.613286972045898,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.3573852777481079,0.48269227147102356,0.3573852777481079,0.48269227147102356,-0.10831503570079803,-0.07710622251033783,-0.25385066866874695,-0.46414831280708313,2.4840045871965746,0.0,0.07444298116085864,0.0,0.07325337083547069,0.004250276164813976,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,1,7,after_critic,minibatch,held_out_batch,0.9705407023429871,-24.11549949645996,9.613286972045898,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.3573852777481079,0.48269227147102356,0.3573852777481079,0.48269227147102356,-0.10831503570079803,-0.07710622251033783,-0.25385066866874695,-0.46414831280708313,2.4840045871965746,0.0,0.07444298116085864,0.0,0.07325337083547069,0.004250276164813976,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,2,8,before_actor,minibatch,held_out_batch,0.9705407023429871,-24.11549949645996,9.613286972045898,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.3573852777481079,0.48269227147102356,0.3573852777481079,0.48269227147102356,-0.10831503570079803,-0.07710622251033783,-0.25385066866874695,-0.46414831280708313,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,2,8,after_actor_before_critic,minibatch,held_out_batch,0.9705407023429871,-24.11549949645996,9.613286972045898,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.3573852777481079,0.48269227147102356,0.3573852777481079,0.48269227147102356,-0.10831503570079803,-0.07710622251033783,-0.25385066866874695,-0.46414831280708313,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
hierarchical_actor_joint_reward_aligned_credit,0,2,8,before_critic,minibatch,held_out_batch,0.9705407023429871,-24.11549949645996,9.613286972045898,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.3573852777481079,0.48269227147102356,0.3573852777481079,0.48269227147102356,-0.10831503570079803,-0.07710622251033783,-0.25385066866874695,-0.46414831280708313,0.0,0.0,0.0,0.0,0.0,0.0,-26.815319697062176,8.888668270533062
