block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,-0.013343112543225288,0.13614922761917114,0.9959961175918579,0.1378646194934845,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,-0.02607479877769947,0.15188610553741455,0.9856226444244385,0.1517094075679779,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,-0.007431277073919773,0.08323950320482254,0.9960623383522034,0.08389711380004883,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607880428433418,0.10466671735048294,0.0004736041883006692,0.06967712938785553,1.0029025077819824,0.06988739222288132,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,-0.02715236134827137,0.1478663980960846,0.9837610721588135,0.1430337131023407,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,-0.0016130140284076333,0.06523769348859787,1.0005156993865967,0.06538750976324081,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,-0.016463587060570717,0.1420673429965973,0.9936721920967102,0.14231005311012268,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992407470941544,-0.040387000888586044,0.1407320201396942,0.9701083302497864,0.13983546197414398,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,0.0019448345992714167,0.1025497242808342,1.0073422193527222,0.10719610750675201,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,-0.011364467442035675,0.10938330739736557,0.9945285320281982,0.10619764775037766,0
10,30,33,3,dispatch_decision_block,0.0339919812977314,0.021747425198554993,0.10151617974042892,-0.01745159551501274,0.13991475105285645,0.9921965003013611,0.13721127808094025,0
11,33,36,3,dispatch_decision_block,0.044066138565540314,0.010254583321511745,0.07920101284980774,-0.009282686747610569,0.12237755209207535,0.9981874227523804,0.12233183532953262,0
12,36,39,3,dispatch_decision_block,0.050126947462558746,0.019716128706932068,0.11679954081773758,-0.018898501992225647,0.1167662963271141,0.9878852963447571,0.11300861835479736,0
13,39,42,3,dispatch_decision_block,0.03257514908909798,0.017165647819638252,0.07421578466892242,-0.027560913935303688,0.1180572360754013,0.9793298840522766,0.1090409904718399,0
14,42,45,3,dispatch_decision_block,0.036456771194934845,0.019075840711593628,0.09147823601961136,-0.01111154817044735,0.15124128758907318,1.0004388093948364,0.15449932217597961,0
15,45,48,3,dispatch_decision_block,0.05227191001176834,0.01531024556607008,0.0942147746682167,0.0020200777798891068,0.06557835638523102,1.0042097568511963,0.06739843636751175,0
16,48,51,3,dispatch_decision_block,0.04677093029022217,0.020106855779886246,0.09844094514846802,-0.052863508462905884,0.19352473318576813,0.9668078422546387,0.1947639286518097,0
17,51,54,3,dispatch_decision_block,0.036664243787527084,0.021603764966130257,0.1012500524520874,-0.009523003362119198,0.12400943785905838,0.99821937084198,0.12543082237243652,0
18,54,57,3,dispatch_decision_block,0.03322746232151985,0.02183140255510807,0.09628143906593323,0.001216433010995388,0.0846390649676323,1.0048937797546387,0.08840220421552658,0
19,57,60,3,dispatch_decision_block,0.04734865203499794,0.0157503392547369,0.09652624279260635,-0.002422306453809142,0.12100426852703094,1.0049020051956177,0.12175080925226212,0
20,60,63,3,dispatch_decision_block,0.05137767642736435,0.021447692066431046,0.0990171879529953,0.004680551588535309,0.0828506126999855,1.008208990097046,0.08608615398406982,0
21,63,66,3,dispatch_decision_block,0.038944147527217865,0.023645156994462013,0.11219513416290283,-0.001967789139598608,0.024578949436545372,0.9983339905738831,0.024326296523213387,0
22,66,69,3,dispatch_decision_block,0.038921333849430084,0.023474011570215225,0.09777923673391342,-0.03594984486699104,0.19216836988925934,0.9825263023376465,0.18893712759017944,0
23,69,72,3,dispatch_decision_block,0.0507240816950798,0.013884153217077255,0.08829198777675629,-0.002164858626201749,0.12570242583751678,1.0056724548339844,0.12501734495162964,0
0,0,3,3,dispatch_decision_block,0.04561096057295799,0.019392510876059532,0.09753277897834778,-0.036962028592824936,0.18904319405555725,0.9804807901382446,0.17804346978664398,1
1,3,6,3,dispatch_decision_block,0.030801625922322273,0.019559970125555992,0.09130565077066422,-0.02876448631286621,0.152187317609787,0.982622504234314,0.1444656252861023,1
2,6,9,3,dispatch_decision_block,0.03442471846938133,0.02033885568380356,0.09986287355422974,-0.03207801282405853,0.1617852747440338,0.980776309967041,0.15365596115589142,1
3,9,12,3,dispatch_decision_block,0.0471380278468132,0.016351835802197456,0.11514671891927719,-0.035682834684848785,0.2019331306219101,0.9842818975448608,0.19550766050815582,1
4,12,15,3,dispatch_decision_block,0.05044654756784439,0.018505413085222244,0.11955789476633072,-0.038130417466163635,0.19829246401786804,0.9805783629417419,0.1825614720582962,1
5,15,18,3,dispatch_decision_block,0.0390671081840992,0.022303935140371323,0.10620349645614624,-0.022598056122660637,0.14625152945518494,0.9879637360572815,0.14133407175540924,1
6,18,21,3,dispatch_decision_block,0.03593239188194275,0.023722417652606964,0.09790172427892685,-0.016156500205397606,0.16137143969535828,0.9972144961357117,0.16969254612922668,1
7,21,24,3,dispatch_decision_block,0.04826592281460762,0.014965284615755081,0.09559642523527145,0.0008112010546028614,0.16779311001300812,1.0151475667953491,0.17551356554031372,1
8,24,27,3,dispatch_decision_block,0.05503133311867714,0.022098401561379433,0.11825687438249588,-0.03229447081685066,0.16916009783744812,0.981636106967926,0.15939940512180328,1
9,27,30,3,dispatch_decision_block,0.03777036443352699,0.025206470862030983,0.12335929274559021,-0.030988439917564392,0.16286496818065643,0.9821907877922058,0.15681111812591553,1
10,30,33,3,dispatch_decision_block,0.037159115076065063,0.024706346914172173,0.11780789494514465,-0.016489915549755096,0.17729316651821136,0.9990975260734558,0.1765899807214737,1
11,33,36,3,dispatch_decision_block,0.05026580020785332,0.015342256985604763,0.09030688554048538,-0.035742856562137604,0.14451773464679718,0.9750845432281494,0.14388234913349152,1
12,36,39,3,dispatch_decision_block,0.042868804186582565,0.015805814415216446,0.0896339863538742,-0.015123608522117138,0.2059190273284912,1.0054731369018555,0.20602543652057648,1
13,39,42,3,dispatch_decision_block,0.02969127707183361,0.015818839892745018,0.08762617409229279,-0.0442950613796711,0.21367983520030975,0.9781507849693298,0.20441758632659912,1
14,42,45,3,dispatch_decision_block,0.03388121351599693,0.01748562604188919,0.09627977758646011,-0.0370083712041378,0.13596801459789276,0.9726407527923584,0.13358530402183533,1
15,45,48,3,dispatch_decision_block,0.04530961811542511,0.015651844441890717,0.08963046967983246,-0.0292619988322258,0.17685294151306152,0.9863916039466858,0.1754739135503769,1
16,48,51,3,dispatch_decision_block,0.049712296575307846,0.020863065496087074,0.12743696570396423,-0.052982211112976074,0.1866784691810608,0.9649527072906494,0.18066443502902985,1
17,51,54,3,dispatch_decision_block,0.03874102607369423,0.026594258844852448,0.1295308619737625,-0.04360447824001312,0.2888259291648865,0.9894830584526062,0.22822125256061554,1
18,54,57,3,dispatch_decision_block,0.036678049713373184,0.02687300555408001,0.1295308619737625,-0.02172679267823696,0.17030595242977142,0.9930121898651123,0.1741877943277359,1
19,57,60,3,dispatch_decision_block,0.04690123721957207,0.01414015144109726,0.08695968240499496,-0.0022069383412599564,0.16546186804771423,1.0112606287002563,0.16427913308143616,1
20,60,63,3,dispatch_decision_block,0.05020158737897873,0.022326719015836716,0.11411269009113312,-0.021253401413559914,0.19701747596263885,0.997505784034729,0.19112960994243622,1
21,63,66,3,dispatch_decision_block,0.03287224844098091,0.02309468574821949,0.09998352080583572,-0.04473341628909111,0.22402338683605194,0.9799687266349792,0.21520660817623138,1
22,66,69,3,dispatch_decision_block,0.03326031565666199,0.023168548941612244,0.09302643686532974,-0.034778423607349396,0.14354826509952545,0.9759184122085571,0.14291560649871826,1
23,69,72,3,dispatch_decision_block,0.04796838387846947,0.01668812334537506,0.08631408959627151,-0.0048782420344650745,0.19860829412937164,1.013771891593933,0.18700462579727173,1
0,0,3,3,dispatch_decision_block,0.04387534037232399,0.01729056052863598,0.08631022274494171,-0.06292424350976944,0.1927715390920639,0.9559478163719177,0.17646120488643646,2
1,3,6,3,dispatch_decision_block,0.03483762964606285,0.018952535465359688,0.08963093161582947,-0.03404821455478668,0.1751258224248886,0.9807518124580383,0.16471628844738007,2
2,6,9,3,dispatch_decision_block,0.03814989700913429,0.019932445138692856,0.09137848019599915,-0.02058843895792961,0.14789672195911407,0.9904124736785889,0.14849430322647095,2
3,9,12,3,dispatch_decision_block,0.04907672107219696,0.014681397937238216,0.08078322559595108,-0.00919334962964058,0.17852598428726196,1.006344199180603,0.17617937922477722,2
4,12,15,3,dispatch_decision_block,0.05080495402216911,0.016105134040117264,0.0825861319899559,-0.03985977917909622,0.1781395822763443,0.9751766920089722,0.15894955396652222,2
5,15,18,3,dispatch_decision_block,0.03713266924023628,0.019272401928901672,0.10068637877702713,-0.029742693528532982,0.16624079644680023,0.9844433069229126,0.17014652490615845,2
6,18,21,3,dispatch_decision_block,0.03330428898334503,0.019896836951375008,0.10068637877702713,-0.042411305010318756,0.14863023161888123,0.9685578942298889,0.13428516685962677,2
7,21,24,3,dispatch_decision_block,0.04934407398104668,0.014188965782523155,0.08982083201408386,0.004183320328593254,0.18978330492973328,1.0222474336624146,0.19387014210224152,2
