block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.44999998807907104,-0.004003880079835653,0.1378646194934845,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.47999998927116394,-0.014377333223819733,0.1517094075679779,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.20000000298023224,-0.0039377068169415,0.08389711380004883,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.10999999940395355,0.002902533393353224,0.06988739222288132,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.5099999904632568,-0.016238903626799583,0.1430337131023407,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.10000000149011612,0.0005156797124072909,0.06538750976324081,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.4399999976158142,-0.006327871698886156,0.14231005311012268,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.44999998807907104,-0.029891634359955788,0.13983546197414398,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.2800000011920929,0.007342178374528885,0.10719610750675201,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.30000001192092896,-0.005471565295010805,0.10619764775037766,0
10,30,33,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.4000000059604645,-0.007803419139236212,0.13721127808094025,0
11,33,36,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.3499999940395355,-0.001812577247619629,0.12233183532953262,0
12,36,39,3,dispatch_decision_block,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,1.0,0.0,1.0,1.0,0.33000001311302185,-0.012114720419049263,0.11300861835479736,0
