epoch,policy_surrogate_mode,actor_structure_mode,theta_adv_norm_mean,theta_adv_norm_std,route_adv_norm_mean,route_adv_norm_std,route_adv_norm_active_count,route_adv_norm_used_fallback,theta_loss_mean,route_loss_mean,theta_route_loss_ratio,theta_clip_fraction,route_clip_fraction,route_mask_mean,route_mask_active_fraction
0,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,hierarchical_actor_separate_theta_route_backbones,2.086162576020456e-09,1.0,3.0874347523024426e-09,1.0,695.0,0.0,-0.0034347486216574907,-0.024241728708148003,7.057767868041992,0.10333333164453506,0.2633093595504761,0.28958332538604736,0.28958332538604736
1,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,hierarchical_actor_separate_theta_route_backbones,2.781550101360608e-09,1.0,-5.815087078531178e-09,1.0,738.0,0.0,-0.03114694356918335,-0.061527229845523834,1.9753851890563965,0.2541666626930237,0.5311653017997742,0.3075000047683716,0.3075000047683716
2,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,hierarchical_actor_separate_theta_route_backbones,-8.145968344308585e-09,0.9999999403953552,-6.5770642265761126e-09,0.9999999403953552,725.0,0.0,-0.027595417574048042,-0.0708334818482399,2.5668559074401855,0.19208332896232605,0.4496551752090454,0.3020833432674408,0.3020833432674408
3,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,hierarchical_actor_separate_theta_route_backbones,0.0,1.0,3.951689198089525e-09,1.0,724.0,0.0,-0.020208006724715233,-0.05860598385334015,2.9001355171203613,0.09083333611488342,0.46823203563690186,0.3016666769981384,0.3016666769981384
4,hierarchical_actor_factorized_trust_region_pg_route_first_coupled_stop_route_confident_mask,hierarchical_actor_separate_theta_route_backbones,-9.735424910672918e-09,1.0,-3.4817733141068175e-09,1.0,719.0,0.0,-0.0477047860622406,-0.08758435398340225,1.8359652757644653,0.25583332777023315,0.5660640001296997,0.2995833456516266,0.2995833456516266
