epoch,advantage_mean,advantage_std,positive_advantage_ratio,negative_advantage_ratio,delta_log_prob_selected_action_mean,delta_log_prob_selected_action_std,selected_action_prob_gain_mean,advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,theta_selected_action_prob_gain,route_selected_action_prob_gain,theta_negative_adv_prob_gain,route_negative_adv_prob_gain,theta_clip_fraction,route_clip_fraction,high_advantage_action_prob_gain,mid_advantage_action_prob_gain,low_advantage_action_prob_gain,negative_advantage_action_prob_gain,advantage_bucket_high_positive_threshold,advantage_bucket_near_zero_threshold
0,-22.205163955688477,6.170060634613037,0.0,1.0,-0.010411730036139488,0.025849048048257828,-0.0015320262173190713,-0.009230246767401695,0.29054421186447144,0.33107343316078186,-0.00282291485927999,-0.0003479408333078027,-0.032990507781505585,-0.04037095233798027,0.09791667014360428,0.14249789714813232,0.0,0.0,0.0,-0.0015320262173190713,0.0,0.6170060634613037
1,-19.046550750732422,7.227884769439697,0.0,1.0,-0.029456136748194695,0.058220211416482925,0.015487522818148136,-0.11883657425642014,0.3304494321346283,0.37557560205459595,0.007814017124474049,0.02158757485449314,-0.08107896149158478,-0.1255321353673935,0.31708332896232605,0.4814509451389313,0.0,0.0,0.0,0.015487522818148136,0.0,0.7227884769439697
2,-16.70876121520996,14.02785587310791,0.10999999940395355,0.8899999856948853,-0.03069493919610977,0.06099604070186615,0.009965791366994381,0.01850397326052189,0.35691457986831665,0.46187353134155273,0.003804250154644251,0.012760275974869728,-0.07158725708723068,-0.1318202018737793,0.2758333384990692,0.4142259359359741,-0.003713339101523161,0.009459306485950947,0.04030966758728027,0.008571282960474491,14.0517578125,1.402785587310791
3,-13.860942840576172,20.631616592407227,0.18000000715255737,0.8199999928474426,-0.03231414407491684,0.05817151069641113,0.00647225184366107,-0.0013703046133741736,0.39094412326812744,0.4742511808872223,0.0058801444247365,0.010958637110888958,-0.07444115728139877,-0.12043190747499466,0.26875001192092896,0.4221276640892029,-0.031678277999162674,0.0441623218357563,0.008957386948168278,0.0033417444210499525,17.8570499420166,2.063161659240723
4,-9.399972915649414,14.781879425048828,0.20000000298023224,0.800000011920929,-0.03318192809820175,0.05302133038640022,-0.00338783860206604,0.033890850841999054,0.39932140707969666,0.4938395917415619,-0.00198441743850708,-0.0037526809610426426,-0.07603376358747482,-0.10838235914707184,0.24500000476837158,0.33914560079574585,0.0001227764441864565,0.01187871117144823,-0.014031580649316311,-0.006046031601727009,25.550399780273438,1.478187942504883
