sample_id,block_id,sensor_id,task_id,A_theta,A_route,local_score,bs1_score,bs2_score,best_offload_score,theta_true_gap,route_true_gap,offload_active_mask,theta_sign_match,route_sign_match,actual_theta_decision,actual_route_decision,theta_decision_match,route_decision_match,theta_true_gap_bucket,A_theta_bucket
24,18,6,0,0.49121639132499695,-0.5329859852790833,-0.04883619770407677,-0.3548877239227295,-0.39413130283355713,-0.3548877239227295,-0.3060515224933624,0.03924357891082764,1,0,False,1,0,0,True,"(-0.6, -0.268]","(0.275, 2.946]"
24,19,6,1,0.010650739073753357,-0.29317301511764526,-0.8650069832801819,-1.2134268283843994,-1.2829381227493286,-1.2134268283843994,-0.34841984510421753,0.0695112943649292,0,0,,0,1,1,,"(-0.6, -0.268]","(-0.0766, 0.0677]"
24,20,6,2,-0.1506248414516449,0.1850920021533966,-0.7369577288627625,-0.9300488233566284,-0.9233980774879456,-0.9233980774879456,-0.1864403486251831,-0.006650745868682861,0,1,,0,1,1,,"(-0.211, -0.171]","(-0.291, -0.0766]"
24,21,7,0,0.1814441680908203,0.25185108184814453,-0.17906135320663452,-0.37584030628204346,-0.4150838553905487,-0.37584030628204346,-0.19677895307540894,0.03924354910850525,0,0,,0,0,1,,"(-0.211, -0.171]","(0.0677, 0.275]"
24,22,7,1,0.23750263452529907,0.28115689754486084,-0.24903976917266846,-0.4477662444114685,-0.5172775387763977,-0.4477662444114685,-0.19872647523880005,0.0695112943649292,0,0,,0,0,1,,"(-0.211, -0.171]","(0.0677, 0.275]"
24,23,7,2,-0.18165527284145355,0.3314207196235657,-0.5294844508171082,-0.7286057472229004,-0.7219550013542175,-0.7219550013542175,-0.19247055053710938,-0.006650745868682861,0,1,,0,1,1,,"(-0.211, -0.171]","(-0.291, -0.0766]"
25,0,0,0,-0.3655166029930115,-0.6321783661842346,-0.6230189800262451,-0.9418414235115051,-0.8733216524124146,-0.8733216524124146,-0.25030267238616943,-0.06851977109909058,0,1,,0,0,1,,"(-0.268, -0.211]","(-2.7889999999999997, -0.291]"
25,1,0,1,0.31824931502342224,0.5392833352088928,-0.6036996245384216,-1.0052540302276611,-0.9051564931869507,-0.9051564931869507,-0.30145686864852905,-0.10009753704071045,1,0,False,1,1,0,True,"(-0.6, -0.268]","(0.275, 2.946]"
25,2,0,2,0.2607915997505188,0.05745124816894531,-0.6588997840881348,-0.9052600264549255,-0.8784621953964233,-0.8784621953964233,-0.21956241130828857,-0.026797831058502197,1,0,False,1,0,0,False,"(-0.268, -0.211]","(0.0677, 0.275]"
25,3,1,0,0.5005406141281128,0.23397839069366455,-0.6614184379577637,-1.0021569728851318,-0.9336371421813965,-0.9336371421813965,-0.2722187042236328,-0.06851983070373535,0,0,,0,0,1,,"(-0.6, -0.268]","(0.275, 2.946]"
25,4,1,1,0.45124614238739014,0.0785025954246521,-0.5019815564155579,-0.807591438293457,-0.7074938416481018,-0.7074938416481018,-0.20551228523254395,-0.10009759664535522,1,0,False,1,1,0,True,"(-0.211, -0.171]","(0.275, 2.946]"
25,5,1,2,-0.09056395292282104,0.4288691282272339,-0.8000617027282715,-1.0409082174301147,-1.0141104459762573,-1.0141104459762573,-0.21404874324798584,-0.026797771453857422,1,1,False,1,1,0,True,"(-0.268, -0.211]","(-0.291, -0.0766]"
25,6,2,0,0.37204045057296753,0.43079519271850586,-0.7172316312789917,-0.9708899855613708,-0.9023702144622803,-0.9023702144622803,-0.18513858318328857,-0.06851977109909058,1,0,False,1,1,0,True,"(-0.211, -0.171]","(0.275, 2.946]"
25,7,2,1,-0.42992326617240906,0.010976612567901611,-0.6061758995056152,-0.9762060046195984,-0.8761084079742432,-0.8761084079742432,-0.26993250846862793,-0.10009759664535522,1,1,False,1,0,0,False,"(-0.6, -0.268]","(-2.7889999999999997, -0.291]"
25,8,2,2,0.1193254292011261,0.09323146939277649,-0.5581074953079224,-0.7532670497894287,-0.7264692187309265,-0.7264692187309265,-0.16836172342300415,-0.026797831058502197,1,0,False,1,1,0,True,"(-0.171, -0.128]","(0.0677, 0.275]"
25,9,3,0,0.2805536985397339,0.3158658444881439,-0.3796575367450714,-0.7395293116569519,-0.6710095405578613,-0.6710095405578613,-0.2913520038127899,-0.06851977109909058,0,0,,0,0,1,,"(-0.6, -0.268]","(0.275, 2.946]"
25,10,3,1,0.006687596440315247,0.6454991102218628,-0.38321077823638916,-0.8746628761291504,-0.7745652794837952,-0.7745652794837952,-0.391354501247406,-0.10009759664535522,1,0,False,1,0,0,False,"(-0.6, -0.268]","(-0.0766, 0.0677]"
25,11,3,2,0.4031406342983246,0.3354022800922394,-0.6899969577789307,-1.01531183719635,-0.9885140657424927,-0.9885140657424927,-0.298517107963562,-0.026797771453857422,1,0,False,1,1,0,True,"(-0.6, -0.268]","(0.275, 2.946]"
25,12,4,0,-0.12813401222229004,-0.08538952469825745,-0.4201508164405823,-0.6952143907546997,-0.6266946196556091,-0.6266946196556091,-0.20654380321502686,-0.06851977109909058,1,1,True,1,1,0,True,"(-0.211, -0.171]","(-0.291, -0.0766]"
25,13,4,1,0.4427187442779541,-0.10558217763900757,-0.2738468647003174,-0.6622947454452515,-0.5621971487998962,-0.5621971487998962,-0.28835028409957886,-0.10009759664535522,0,0,,0,1,1,,"(-0.6, -0.268]","(0.275, 2.946]"
25,14,4,2,-0.22384746372699738,0.33616453409194946,-0.2811824083328247,-0.5024682283401489,-0.47567039728164673,-0.47567039728164673,-0.19448798894882202,-0.026797831058502197,0,1,,0,0,1,,"(-0.211, -0.171]","(-0.291, -0.0766]"
25,15,5,0,0.2973176836967468,0.5908041000366211,-0.5383536219596863,-0.7257277965545654,-0.6572080850601196,-0.6572080850601196,-0.11885446310043335,-0.0685197114944458,1,0,False,1,0,0,False,"(-0.128, 0.0263]","(0.275, 2.946]"
25,16,5,1,0.07110235095024109,0.2550320029258728,-1.0094319581985474,-1.3545591831207275,-1.2544615268707275,-1.2544615268707275,-0.24502956867218018,-0.10009765625,0,0,,0,0,1,,"(-0.268, -0.211]","(0.0677, 0.275]"
25,17,5,2,0.23875385522842407,-0.13226982951164246,-0.33464473485946655,-0.4959336519241333,-0.4691358208656311,-0.4691358208656311,-0.13449108600616455,-0.026797831058502197,0,0,,0,0,1,,"(-0.171, -0.128]","(0.0677, 0.275]"
25,18,6,0,-0.5343762636184692,0.24898436665534973,-0.2892444431781769,-0.5160205960273743,-0.4475008249282837,-0.4475008249282837,-0.1582563817501068,-0.06851977109909058,1,1,False,1,0,0,False,"(-0.171, -0.128]","(-2.7889999999999997, -0.291]"
25,19,6,1,0.18043819069862366,0.28504031896591187,-0.7689177393913269,-1.103665828704834,-1.003568172454834,-1.003568172454834,-0.23465043306350708,-0.10009765625,0,0,,0,0,1,,"(-0.268, -0.211]","(0.0677, 0.275]"
25,20,6,2,0.23745620250701904,-0.02534717321395874,-1.1087571382522583,-1.237496256828308,-1.2106984853744507,-1.2106984853744507,-0.10194134712219238,-0.026797771453857422,0,0,,0,1,1,,"(-0.128, 0.0263]","(0.0677, 0.275]"
25,21,7,0,-0.06999009847640991,-0.19063308835029602,-1.0284175872802734,-1.332738995552063,-1.2642191648483276,-1.2642191648483276,-0.2358015775680542,-0.06851983070373535,0,1,,0,0,1,,"(-0.268, -0.211]","(-0.0766, 0.0677]"
25,22,7,1,-0.18029050529003143,0.22436559200286865,-1.0514380931854248,-1.411323070526123,-1.3112255334854126,-1.3112255334854126,-0.2597874402999878,-0.10009753704071045,0,1,,0,1,1,,"(-0.268, -0.211]","(-0.291, -0.0766]"
