seed,group_name,training_semantics,run_dir,best_epoch,best_reward,final_reward,reward_gap,overall_advantage_action_alignment,theta_advantage_alignment,route_advantage_alignment,value_explained_variance,prediction_target_corr,prediction_std_over_target_std,target_bucket_prediction_slope,joint_action_decision_agreement_ratio_under_reward_aligned,critic_blended_value_loss_enabled,critic_loss_current_batch,critic_loss_heldout_batch,would_reject_rate,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_clipped_active_fraction,soft_scale_mean,soft_scale_min,soft_scale_p50,soft_scale_p95,soft_scale_trigger_fraction,overflow_mean,overflow_p95,critic_backbone_0_weight_delta_norm,critic_backbone_0_weight_active_preconditioner_p95,critic_backbone_0_weight_active_preconditioner_p99,critic_backbone_6_weight_delta_norm,critic_backbone_6_weight_active_preconditioner_p95,critic_backbone_6_weight_active_preconditioner_p99,critic_backbone_7_weight_delta_norm,critic_backbone_7_weight_active_preconditioner_p95,critic_backbone_7_weight_active_preconditioner_p99,critic_backbone_4_bias_delta_norm,critic_backbone_4_bias_active_preconditioner_p95,critic_backbone_4_bias_active_preconditioner_p99,critic_backbone_7_bias_delta_norm,critic_backbone_7_bias_active_preconditioner_p95,critic_backbone_7_bias_active_preconditioner_p99
2024,007_pure_blended_narrow_scope_soft_geometry_priority_adam,compatible_default,D:\MEC_PPO\checkpoints\007_narrow_scope_frontier_confirmation_output_20260401_091426\007_seed_2024_runs\007_pure_blended_narrow_scope_soft_geometry_priority_adam_20260401_091428_189707,10,-281.7971549909526,-309.2370850884879,-27.439930097535296,-0.1188090816140174,0.0154348798096179,-0.0400720834732055,0.9958007335662842,0.9978994131088256,0.9962723255157472,0.994900658097002,0.6414583325386047,1.0,0.0248638240803432,0.007454657107259,0.6714285714285714,759013.3562499691,7787471.5,0.0,0.9479086673100746,0.9028676723329837,0.9484444558620453,0.990574249625206,0.053973159726176945,0.38024513204471505,0.7115273684263229,0.01565563273616135,3544075.0,9872305.0,0.012052586791105569,3982.5824218750004,4770.801220703114,0.0008385244158229658,3705.9426269531245,3883.3173217773438,0.001126032687690375,3396.8564086914043,3746.6773681640625,0.0008506217584778954,2378.627380371093,2724.069914550781
2024,007_pure_blended_baseline_reference_adam,compatible_default,D:\MEC_PPO\checkpoints\007_narrow_scope_frontier_confirmation_output_20260401_091426\007_seed_2024_runs\007_pure_blended_baseline_reference_adam_20260401_104846_088312,10,-279.0139055693052,-302.0818543662871,-23.067948796981852,-0.0716693550348281,-0.0106016555801033,0.025388004258275,0.9657318592071532,0.9828763604164124,0.9651525616645812,0.9270000080509728,0.6787500381469727,1.0,0.0602178407433841,0.0100837206268417,0.7142857142857143,824471.0406249375,8007455.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.022657212255788702,3560636.75,10107118.0,0.015630919366542782,4368.957324218751,4933.961499023435,0.0008580920851922461,3670.502209472656,4014.9578955078123,0.0012499536778445223,3712.245422363281,4434.588046875,0.0009118161097701107,2335.7601440429685,2620.8370654296873
