block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,0.0023987411987036467,0.3252061605453491,0.9054853320121765,-1.0606884956359863,0.019999999552965164,-0.05063575878739357,0.4221724569797516,0
1,3,6,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,0.007374521344900131,0.43764206767082214,1.454469919204712,-1.2261191606521606,0.17000000178813934,-0.09982943534851074,0.5722574591636658,0
2,6,9,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,0.013830499723553658,0.43748876452445984,1.5150150060653687,-1.1310254335403442,0.009999999776482582,-0.18955211341381073,0.39225858449935913,0
3,9,12,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,-0.002586746122688055,0.2662753462791443,0.7014204859733582,-0.5961812734603882,0.03999999910593033,-0.01667076349258423,0.24889759719371796,0
4,12,15,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,-0.009033714421093464,0.26318594813346863,0.7981599569320679,-0.6688889265060425,0.10000000149011612,-0.07206764072179794,0.38305947184562683,0
5,15,18,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,-0.0033930016215890646,0.4908258020877838,1.505488634109497,-0.9906118512153625,0.009999999776482582,-0.1239907518029213,0.31341904401779175,0
6,18,21,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,-0.002153282053768635,0.4156198501586914,0.9648797512054443,-1.077540397644043,0.30000001192092896,-0.2505868673324585,0.43082281947135925,0
7,21,24,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,-0.0062544215470552444,0.2065773904323578,0.6847518086433411,-0.5517762899398804,0.2199999988079071,-0.2959594130516052,0.3583209812641144,0
8,24,27,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,-0.009930651634931564,0.3481229543685913,0.8867273926734924,-0.8915811777114868,0.09000000357627869,-0.12558813393115997,0.4382157623767853,0
9,27,30,3,dispatch_decision_block,hierarchical_actor_true_conditional_route_candidate_score_credit,-0.0023417044430971146,0.47402453422546387,1.6674731969833374,-1.4043949842453003,0.8500000238418579,-0.1844390481710434,0.5593879222869873,0
