block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.0002944373991340399,0.3138371706008911,0.745871901512146,-0.9359702467918396,0.28999999165534973,-0.008657318539917469,0.21577762067317963,0
1,3,6,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.0019365012412890792,0.4248780608177185,1.4499391317367554,-1.117869257926941,0.3700000047683716,0.007544947322458029,0.23965811729431152,0
2,6,9,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,0.0036726570688188076,0.4475862383842468,1.7644885778427124,-1.3657183647155762,0.3700000047683716,-0.011459794826805592,0.23561270534992218,0
3,9,12,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.0030655264854431152,0.22311122715473175,0.542550265789032,-0.6190046072006226,0.3799999952316284,0.02506891079246998,0.3176022171974182,0
4,12,15,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.009932258166372776,0.27458345890045166,0.8991392850875854,-0.887523889541626,0.38999998569488525,-0.013678235001862049,0.27893921732902527,0
5,15,18,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.00519249914214015,0.4431479573249817,1.0844910144805908,-0.8665953874588013,0.4000000059604645,-0.003003533463925123,0.2538200318813324,0
6,18,21,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.0094258738681674,0.41487523913383484,0.8925157785415649,-1.0134873390197754,0.38999998569488525,0.015097524970769882,0.3037688434123993,0
7,21,24,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.007753199897706509,0.18805252015590668,0.5127195119857788,-0.589442789554596,0.3700000047683716,-0.012705694884061813,0.2270580232143402,0
8,24,27,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.0002955102827399969,0.3463420867919922,0.9084909558296204,-0.9587427973747253,0.33000001311302185,-0.0052434541285037994,0.19888462126255035,0
9,27,30,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,-0.005660140421241522,0.49326929450035095,1.5234949588775635,-1.4462342262268066,0.4300000071525574,0.00857358705252409,0.3069934844970703,0
10,30,33,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,0.01035713218152523,0.46243706345558167,1.4819724559783936,-1.3972477912902832,0.3499999940395355,-0.019591474905610085,0.24064317345619202,0
