block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.28999999165534973,-0.008657318539917469,0.21577762067317963,0
1,3,6,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3700000047683716,0.007544947322458029,0.23965811729431152,0
2,6,9,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3700000047683716,-0.011459794826805592,0.23561270534992218,0
3,9,12,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3799999952316284,0.02506891079246998,0.3176022171974182,0
4,12,15,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.38999998569488525,-0.013678235001862049,0.27893921732902527,0
5,15,18,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4000000059604645,-0.003003533463925123,0.2538200318813324,0
6,18,21,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.38999998569488525,0.015097524970769882,0.3037688434123993,0
7,21,24,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3700000047683716,-0.012705694884061813,0.2270580232143402,0
8,24,27,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.33000001311302185,-0.0052434541285037994,0.19888462126255035,0
9,27,30,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4300000071525574,0.00857358705252409,0.3069934844970703,0
10,30,33,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.3499999940395355,-0.019591474905610085,0.24064317345619202,0
11,33,36,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.23999999463558197,-0.010559787973761559,0.19037066400051117,0
12,36,39,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4000000059604645,-0.024751262739300728,0.2509259581565857,0
13,39,42,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.38999998569488525,-0.007607524283230305,0.2523306608200073,0
14,42,45,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.30000001192092896,0.021587014198303223,0.21851594746112823,0
15,45,48,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4000000059604645,-0.0009066635393537581,0.24115826189517975,0
16,48,51,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.23999999463558197,-0.02847997657954693,0.17327190935611725,0
17,51,54,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.4399999976158142,-0.010444342158734798,0.2809619903564453,0
18,54,57,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.47999998927116394,0.015567963011562824,0.28063181042671204,0
19,57,60,3,dispatch_decision_block,blockwise_path_specific_td_supervised_advantage_surrogate_mean,1.0,0.0,1.0,1.0,0.44999998807907104,-0.013676152564585209,0.24225161969661713,0
