sample_id,block_id,sensor_id,task_id,score_local_path,score_bs1_path,score_bs2_path,score_local_reward_aligned,score_bs1_reward_aligned,score_bs2_reward_aligned,best_joint_action_under_path,best_joint_action_under_path_index,best_joint_action_under_reward_aligned,best_joint_action_under_reward_aligned_index,selected_joint_action,selected_joint_action_index,selected_joint_score_path,selected_joint_score_reward_aligned,best_joint_score_path,best_joint_score_reward_aligned,A_theta,A_route,advantage,return,theta_true_gap_path,route_true_gap_path,theta_true_gap_reward_aligned,route_true_gap_reward_aligned,joint_action_match_under_path,joint_action_match_under_reward_aligned,reward_aligned_delay_term_local,reward_aligned_delay_term_bs1,reward_aligned_delay_term_bs2,reward_aligned_energy_term_local,reward_aligned_energy_term_bs1,reward_aligned_energy_term_bs2,reward_aligned_backlog_term_local,reward_aligned_backlog_term_bs1,reward_aligned_backlog_term_bs2,actual_reward,actual_reward_delay_term,actual_reward_energy_term,actual_reward_backlog_term,selected_joint_score_reward_aligned_bucket,selected_joint_score_path_bucket,advantage_bucket,return_bucket
0,10,3,1,-1.166961908340454,-1.166961908340454,-1.166961908340454,-1.0597048997879028,-1.0632561445236206,-1.066401481628418,local,0,local,0,bs2,2,-1.166961908340454,-1.066401481628418,-1.166961908340454,-1.0597048997879028,-0.35627126693725586,0.7832208871841431,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.0035512447357177734,0.0031453371047973633,0,0,0.9103862643241882,0.9123299717903137,0.9154753088951111,0.0,0.0,0.0,0.1493186056613922,0.1509261131286621,0.1509261131286621,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-2.255, -1.0]","(-18.052, -12.243]","(-38.889, -36.998]"
0,11,3,2,-1.0,-1.0,-1.0,-1.0482360124588013,-1.0598820447921753,-1.0617995262145996,local,0,local,0,bs1,1,-1.0,-1.0598820447921753,-1.0,-1.0482360124588013,-0.07654732465744019,0.046325474977493286,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.011646032333374023,0.0019174814224243164,0,0,0.8979786038398743,0.9096247553825378,0.9115422368049622,0.0,0.0,0.0,0.15025733411312103,0.15025733411312103,0.15025733411312103,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-2.255, -1.0]","(-18.052, -12.243]","(-38.889, -36.998]"
0,12,4,0,-0.5333333611488342,-0.5333333611488342,-0.5333333611488342,-1.145518183708191,-1.1671388149261475,-1.1152466535568237,local,0,bs2,2,bs2,2,-0.5333333611488342,-1.1152466535568237,-0.5333333611488342,-1.1152466535568237,-0.36426442861557007,0.10939633846282959,-12.75323486328125,-38.663944244384766,0.0,0.0,0.030271530151367188,-0.05189216136932373,0,1,1.0034228563308716,1.0141798257827759,0.9622876644134521,0.0,0.0,0.0,0.14209532737731934,0.1529589742422104,0.1529589742422104,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-0.579, -0.398]","(-18.052, -12.243]","(-38.889, -36.998]"
0,13,4,1,-0.43335583806037903,-0.43335583806037903,-0.43335583806037903,-1.0494122505187988,-1.0610729455947876,-1.0640716552734375,local,0,local,0,bs2,2,-0.43335583806037903,-1.0640716552734375,-0.43335583806037903,-1.0494122505187988,-0.33790522813796997,0.44221237301826477,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.01166069507598877,0.0029987096786499023,0,0,0.8991549611091614,0.9108155965805054,0.9138143658638,0.0,0.0,0.0,0.15025733411312103,0.15025733411312103,0.15025733411312103,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-0.579, -0.398]","(-18.052, -12.243]","(-38.889, -36.998]"
0,14,4,2,-0.43335583806037903,-0.43335583806037903,-0.43335583806037903,-1.1320104598999023,-1.1332637071609497,-1.1164201498031616,local,0,bs2,2,local,0,-0.43335583806037903,-1.1320104598999023,-0.43335583806037903,-1.1164201498031616,-1.0110825300216675,0.6976177096366882,-12.75323486328125,-38.663944244384766,0.0,0.0,0.015590310096740723,-0.016843557357788086,1,0,0.9923323392868042,0.9712401628494263,0.954396665096283,0.0,0.0,0.0,0.13967812061309814,0.16202355921268463,0.16202355921268463,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-0.579, -0.398]","(-18.052, -12.243]","(-38.889, -36.998]"
0,15,5,0,-0.5333333611488342,-0.5333333611488342,-0.5333333611488342,-1.0479518175125122,-1.0867655277252197,-1.0971906185150146,local,0,local,0,bs1,1,-0.5333333611488342,-1.0867655277252197,-0.5333333611488342,-1.0479518175125122,-0.32611513137817383,0.5332955121994019,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.03881371021270752,0.010425090789794922,0,0,0.9015984535217285,0.9350442290306091,0.9454692602157593,0.0,0.0,0.0,0.14635330438613892,0.15172132849693298,0.15172132849693298,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-0.579, -0.398]","(-18.052, -12.243]","(-38.889, -36.998]"
0,16,5,1,-0.523809552192688,-0.523809552192688,-0.523809552192688,-1.0716391801834106,-1.0681514739990234,-1.0677955150604248,local,0,bs2,2,bs2,2,-0.523809552192688,-1.0677955150604248,-0.523809552192688,-1.0677955150604248,-0.10140460729598999,-0.12062317132949829,-12.75323486328125,-38.663944244384766,0.0,0.0,0.00384366512298584,-0.0003559589385986328,0,1,0.9226346015930176,0.917011022567749,0.9166550636291504,0.0,0.0,0.0,0.14900462329387665,0.15114043653011322,0.15114043653011322,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-0.579, -0.398]","(-18.052, -12.243]","(-38.889, -36.998]"
0,17,5,2,-0.3152870237827301,-0.3152870237827301,-0.3152870237827301,-1.1774439811706543,-1.1204917430877686,-1.1389764547348022,local,0,bs1,1,bs1,1,-0.3152870237827301,-1.1204917430877686,-0.3152870237827301,-1.1204917430877686,-0.6714828610420227,-0.17685329914093018,-12.75323486328125,-38.663944244384766,0.0,0.0,0.05695223808288574,0.01848471164703369,0,1,1.042689323425293,0.9578448534011841,0.9763296246528625,0.0,0.0,0.0,0.1347547322511673,0.1626468151807785,0.1626468151807785,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-0.398, 0.0]","(-18.052, -12.243]","(-38.889, -36.998]"
0,18,6,0,-0.3152870237827301,-0.3152870237827301,-0.3152870237827301,-1.0469045639038086,-1.070115089416504,-1.0672364234924316,local,0,local,0,local,0,-0.3152870237827301,-1.0469045639038086,-0.3152870237827301,-1.0469045639038086,-0.003284953534603119,-0.11511039733886719,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.020331859588623047,-0.0028786659240722656,1,1,0.8966472148895264,0.9198577404022217,0.9169791340827942,0.0,0.0,0.0,0.15025733411312103,0.15025733411312103,0.15025733411312103,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-0.398, 0.0]","(-18.052, -12.243]","(-38.889, -36.998]"
0,19,6,1,-0.523809552192688,-0.523809552192688,-0.523809552192688,-1.0624799728393555,-1.0666841268539429,-1.0684643983840942,local,0,local,0,local,0,-0.523809552192688,-1.0624799728393555,-0.523809552192688,-1.0624799728393555,-0.14150214195251465,0.06093871593475342,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.004204154014587402,0.0017802715301513672,1,1,0.913437008857727,0.9151961207389832,0.9169765114784241,0.0,0.0,0.0,0.14904291927814484,0.15148796141147614,0.15148796141147614,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-0.579, -0.398]","(-18.052, -12.243]","(-38.889, -36.998]"
0,20,6,2,-1.0,-1.0,-1.0,-1.054588794708252,-1.0789875984191895,-1.0801619291305542,local,0,local,0,local,0,-1.0,-1.054588794708252,-1.0,-1.054588794708252,-0.4285198748111725,0.22677704691886902,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.0243988037109375,0.001174330711364746,1,1,0.9059284329414368,0.9257277250289917,0.9269020557403564,0.0,0.0,0.0,0.148660346865654,0.15325988829135895,0.15325988829135895,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-2.255, -1.0]","(-18.052, -12.243]","(-38.889, -36.998]"
0,21,7,0,-1.4566283226013184,-1.4566283226013184,-1.4566283226013184,-1.0090268850326538,-1.0960663557052612,-1.0852714776992798,local,0,local,0,bs1,1,-1.4566283226013184,-1.0960663557052612,-1.4566283226013184,-1.0090268850326538,-0.1504383087158203,-0.32102763652801514,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.07624459266662598,-0.010794878005981445,0,0,0.8587695360183716,0.945809006690979,0.9350140690803528,0.0,0.0,0.0,0.15025733411312103,0.15025733411312103,0.15025733411312103,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-2.255, -1.0]","(-18.052, -12.243]","(-38.889, -36.998]"
0,22,7,1,-1.4566283226013184,-1.4566283226013184,-1.4566283226013184,-1.0972687005996704,-1.0542848110198975,-1.0626263618469238,local,0,bs1,1,local,0,-1.4566283226013184,-1.0972687005996704,-1.4566283226013184,-1.0542848110198975,0.06842094659805298,0.02834606170654297,-12.75323486328125,-38.663944244384766,0.0,0.0,0.04298388957977295,0.008341550827026367,1,0,0.9487194418907166,0.8992276787757874,0.9075692892074585,0.0,0.0,0.0,0.14854927361011505,0.15505708754062653,0.15505708754062653,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-2.255, -1.0]","(-18.052, -12.243]","(-38.889, -36.998]"
0,23,7,2,-1.0,-1.0,-1.0,-1.0585088729858398,-1.0804857015609741,-1.0830764770507812,local,0,local,0,bs2,2,-1.0,-1.0830764770507812,-1.0,-1.0585088729858398,-0.5016978979110718,-0.39682960510253906,-12.75323486328125,-38.663944244384766,0.0,0.0,-0.021976828575134277,0.002590775489807129,0,0,0.9133119583129883,0.9263182282447815,0.9289090037345886,0.0,0.0,0.0,0.14519697427749634,0.1541675180196762,0.1541675180196762,-1.0572195234574198,0.9069621858611682,0.0,0.1502573375962516,"(-1.454, -1.047]","(-2.255, -1.0]","(-18.052, -12.243]","(-38.889, -36.998]"
1,0,0,0,-1.0863624811172485,-1.4191749095916748,-1.391625165939331,-1.7787057161331177,-1.772404432296753,-1.7911795377731323,local,0,bs1,1,local,0,-1.0863624811172485,-1.7787057161331177,-1.0863624811172485,-1.772404432296753,-0.07101631164550781,-0.16905251145362854,-18.051733016967773,-38.88917541503906,-0.3052626848220825,-0.02754974365234375,0.006301283836364746,0.018775105476379395,1,0,1.6476848125457764,1.6327667236328125,1.651541829109192,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.1172555536031723,0.12587232887744904,0.12587232887744904,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-2.255, -1.0]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,1,0,1,-0.4920099973678589,-0.7206674218177795,-0.7533698081970215,-1.925199031829834,-1.7916232347488403,-1.7711888551712036,local,0,bs2,2,bs1,1,-0.7206674218177795,-1.7916232347488403,-0.4920099973678589,-1.7711888551712036,-1.1809258460998535,-0.7851977348327637,-18.051733016967773,-38.88917541503906,-0.22865742444992065,0.03270238637924194,0.15401017665863037,-0.02043437957763672,0,0,1.7953709363937378,1.6518605947494507,1.6314263343811035,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11606267839670181,0.1259971559047699,0.1259971559047699,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.738, -0.579]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,2,0,2,-0.6027513742446899,-0.8657253980636597,-0.8908718824386597,-1.7500619888305664,-1.7753196954727173,-1.7817695140838623,local,0,local,0,local,0,-0.6027513742446899,-1.7500619888305664,-0.6027513742446899,-1.7500619888305664,-0.40710747241973877,0.4492056965827942,-18.051733016967773,-38.88917541503906,-0.2629740238189697,0.025146484375,-0.02525770664215088,0.0064498186111450195,1,1,1.6195566654205322,1.6341400146484375,1.640589952468872,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11673996597528458,0.12741421163082123,0.12741421163082123,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.738, -0.579]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,3,1,0,-1.1791653633117676,-1.3897862434387207,-1.362236499786377,-1.7794878482818604,-1.7344255447387695,-1.745303750038147,local,0,bs1,1,local,0,-1.1791653633117676,-1.7794878482818604,-1.1791653633117676,-1.7344255447387695,-0.8836276531219482,0.8615239262580872,-18.051733016967773,-38.88917541503906,-0.18307113647460938,-0.02754974365234375,0.04506230354309082,0.010878205299377441,1,0,1.646560549736023,1.5957677364349365,1.606645941734314,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11916177719831467,0.12489237636327744,0.12489237636327744,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-2.255, -1.0]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,4,1,1,-0.523809552192688,-0.7357061505317688,-0.7684085369110107,-1.734931230545044,-1.753410816192627,-1.7527174949645996,local,0,local,0,bs2,2,-0.7684085369110107,-1.7527174949645996,-0.523809552192688,-1.734931230545044,0.6230047345161438,-0.6905415654182434,-18.051733016967773,-38.88917541503906,-0.2118965983390808,0.03270238637924194,-0.017786264419555664,-0.0006933212280273438,0,0,1.6000176668167114,1.6184972524642944,1.6178040504455566,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.12114810943603516,0.12114810943603516,0.12114810943603516,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-1.0, -0.738]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,5,1,2,-0.04445453733205795,-0.28565242886543274,-0.31079888343811035,-1.7276736497879028,-1.7821296453475952,-1.7877079248428345,local,0,local,0,bs1,1,-0.28565242886543274,-1.7821296453475952,-0.04445453733205795,-1.7276736497879028,-0.22272658348083496,-0.7889970541000366,-18.051733016967773,-38.88917541503906,-0.2411978840827942,0.025146454572677612,-0.05445599555969238,0.005578279495239258,0,0,1.595646619796753,1.645309329032898,1.6508874893188477,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11826156079769135,0.12305491417646408,0.12305491417646408,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.398, 0.0]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,6,2,0,-0.09117268025875092,-0.4259599447250366,-0.39841026067733765,-1.7659597396850586,-1.760935664176941,-1.7742589712142944,local,0,bs1,1,bs2,2,-0.39841026067733765,-1.7742589712142944,-0.09117268025875092,-1.760935664176941,0.2608933448791504,2.307347536087036,-18.051733016967773,-38.88917541503906,-0.30723756551742554,-0.027549684047698975,0.005024075508117676,0.013323307037353516,0,0,1.633030652999878,1.6250851154327393,1.6384084224700928,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11916366219520569,0.12208516150712967,0.12208516150712967,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.579, -0.398]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,7,2,1,-0.5762344002723694,-0.8092243075370789,-0.8419266939163208,-1.8152185678482056,-1.768552303314209,-1.7555865049362183,local,0,bs2,2,local,0,-0.5762344002723694,-1.8152185678482056,-0.5762344002723694,-1.7555865049362183,-1.048667311668396,-0.19252300262451172,-18.051733016967773,-38.88917541503906,-0.23298990726470947,0.03270238637924194,0.059632062911987305,-0.012965798377990723,1,0,1.682194709777832,1.6315501928329468,1.618584394454956,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11925848573446274,0.12323672324419022,0.12323672324419022,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.579, -0.398]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,8,2,2,-0.5867409110069275,-0.8710781931877136,-0.8962246775627136,-1.7348699569702148,-1.756496548652649,-1.756088137626648,local,0,local,0,bs2,2,-0.8962246775627136,-1.756088137626648,-0.5867409110069275,-1.7348699569702148,2.6707448959350586,-1.5693941116333008,-18.051733016967773,-38.88917541503906,-0.28433728218078613,0.025146484375,-0.021218180656433105,-0.00040841102600097656,0,0,1.6027976274490356,1.6200497150421143,1.6196414232254028,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11830686777830124,0.12268134951591492,0.12268134951591492,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-1.0, -0.738]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,9,3,0,-0.13225947320461273,-0.36944472789764404,-0.34189504384994507,-1.776850700378418,-1.752760887145996,-1.7651937007904053,local,0,bs1,1,local,0,-0.13225947320461273,-1.776850700378418,-0.13225947320461273,-1.752760887145996,0.5387742519378662,-0.6711012125015259,-18.051733016967773,-38.88917541503906,-0.20963557064533234,-0.027549684047698975,0.024089813232421875,0.01243281364440918,1,0,1.6444528102874756,1.6152220964431763,1.627654790878296,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11863256990909576,0.12377338111400604,0.12377338111400604,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.398, 0.0]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,10,3,1,-0.04046539589762688,-0.21069884300231934,-0.24340128898620605,-1.7333861589431763,-1.7742912769317627,-1.771864891052246,local,0,local,0,local,0,-0.04046539589762688,-1.7333861589431763,-0.04046539589762688,-1.7333861589431763,-0.07744675874710083,1.266892671585083,-18.051733016967773,-38.88917541503906,-0.17023344337940216,0.03270244598388672,-0.038478732109069824,-0.0024263858795166016,1,1,1.5984727144241333,1.6393777132034302,1.6369513273239136,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.12114810943603516,0.12114810943603516,0.12114810943603516,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.398, 0.0]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,11,3,2,-0.4642857015132904,-0.7084845900535583,-0.7336310744285583,-1.7276089191436768,-1.7517470121383667,-1.7519030570983887,local,0,local,0,bs2,2,-0.7336310744285583,-1.7519030570983887,-0.4642857015132904,-1.7276089191436768,0.20160534977912903,1.7787253856658936,-18.051733016967773,-38.88917541503906,-0.24419888854026794,0.025146484375,-0.02413809299468994,0.00015604496002197266,0,0,1.5926954746246338,1.6168335676193237,1.6169896125793457,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.12114810943603516,0.12114810943603516,0.12114810943603516,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.738, -0.579]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
1,12,4,0,-0.7100950479507446,-1.1887924671173096,-1.1612428426742554,-1.7779090404510498,-1.7744284868240356,-1.779143214225769,local,0,bs1,1,local,0,-0.7100950479507446,-1.7779090404510498,-0.7100950479507446,-1.7744284868240356,-0.3554409146308899,0.07757273316383362,-18.051733016967773,-38.88917541503906,-0.45114779472351074,-0.0275496244430542,0.00348055362701416,0.0047147274017333984,1,0,1.64473295211792,1.6359878778457642,1.640702486038208,0.013765420764684677,0.013765420764684677,0.013765420764684677,0.11941064894199371,0.12467525899410248,0.12467525899410248,-1.7449906253409018,1.6100770979896923,0.013765420436616542,0.1211481069145931,"(-1.842, -1.731]","(-0.738, -0.579]","(-56.227999999999994, -18.052]","(-40.332, -38.889]"
