epoch,critic_arch_mode,actor_input_mode,actor_raw_input_mode,critic_input_mode,reward_mode,value_target_mode,value_loss_mode,num_sensors,episode_reward,episode_delay,episode_energy,avg_raw_total_backlog,avg_normalized_total_backlog,avg_normalized_avg_queue_len,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_theta,num_steps,actor_loss,critic_loss,entropy,policy_entropy,raw_return_mean,raw_return_std,value_target_mean,value_target_std,advantage_mean,advantage_std,normalized_advantage_mean,normalized_advantage_std,running_return_mean,running_return_std,popart_mean,popart_std,actor_grad_norm,action_distribution_std,action_prob_std,policy_std_mean,policy_logit_std,policy_confidence_mean,selected_action_histogram,critic_raw_prediction_mean,critic_raw_prediction_std,critic_normalized_prediction_mean,critic_normalized_prediction_std,value_explained_variance,prediction_target_corr,prediction_std_over_target_std,constant_baseline_mse,critic_prediction_mse,critic_vs_constant_mse_gain,constant_baseline_huber,critic_prediction_huber,critic_vs_constant_huber_gain,critic_hidden_feature_mean,critic_hidden_feature_std,critic_hidden_feature_dim_std_mean,critic_hidden_feature_dim_std_min,critic_head_weight_norm,critic_head_bias_mean,critic_backbone_grad_norm,critic_head_grad_norm,actor_input_mean,actor_input_std,actor_input_dim_std_mean,actor_input_dim_std_min,actor_input_clip_fraction,actor_input_derived_dim,actor_input_total_dim,actor_derived_feature_mean,actor_derived_feature_std,actor_raw_dim,actor_raw_pruned_dim_count,actor_raw_dim_std_mean,actor_raw_dim_std_min,actor_raw_zero_var_dim_count,actor_raw_static_zero_var_dim_count,critic_input_mean,critic_input_std,critic_input_dim_std_mean,critic_input_dim_std_min,critic_input_clip_fraction,critic_input_derived_dim,critic_input_total_dim,critic_derived_feature_mean,critic_derived_feature_std,prediction_target_payload_path,probe_prediction_mean,probe_prediction_std,probe_prediction_min,probe_prediction_max,probe_prediction_range,probe_prediction_iqr,pairwise_prediction_distance_mean
0,stronger_critic_backbone,normalized_augmented_actor_input,prune_compute18_actor_raw,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-157.88556525488625,1144.0562397013484,190.02874591343706,9613691281.920065,4.244165245380206,0.06845427815129365,143.00702996266855,1.1876796619589813,13.69085563025873,0.5000560216341956,100,-0.08753405497409403,2.3976537615060804,30.12344546318054,30.12344546318054,-22.180892944335938,6.442446231842041,1.8775463672682235e-07,1.0,-22.259849548339844,6.420928955078125,5.185603981772147e-07,1.0,-22.180892944335938,6.442446095570838,-22.180892944335938,6.442446095570838,5.2242178182572285,0.13281556963920593,0.13281556963920593,0.3677910268306732,0.13281556963920593,0.3002200424671173,"{""0p5_to_1"": 680, ""1_to_2"": 36, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2910, ""neg_1_to_neg_0p5"": 632, ""neg_2_to_neg_1"": 28, ""zero_to_0p5"": 2914}",-9.594078063964844,1.3696818351745605,1.9537322521209717,0.21260274946689606,0.12172240018844604,0.3925686180591583,0.21260274946689606,1.0,4.695346832275391,-3.6953468322753906,0.409368097782135,1.505742073059082,-1.0963740348815918,-0.016555272042751312,0.6945720314979553,0.33178943395614624,0.08919025957584381,0.22080084681510925,3.4263739585876465,0.6246487240145887,2.07968450480717,0.20356744527816772,0.3631118834018707,0.15458641946315765,0.0,0.0,200,382,0.04587383568286896,0.28552260994911194,182,18,0.16812001168727875,0.0,24,24,-1.8524333427194506e-05,0.9013818502426147,0.8126600980758667,0.0,0.00010695186938391998,174,374,0.021819593384861946,0.25298357009887695,D:\MEC_PPO\checkpoints\dense_actor_raw_prune_experiment_20260316_231148\actor_raw_prune_compute18_actor_raw_20260316_231234_540622\prediction_target_payload_epoch_00.csv,-6.912153244018555,2.1959874629974365,-10.290484428405762,0.8165416717529297,11.107026100158691,2.8402552604675293,2.43849778175354
1,stronger_critic_backbone,normalized_augmented_actor_input,prune_compute18_actor_raw,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-149.3129718383604,1078.052218210274,181.13796784708498,9123684572.476233,4.16154300153987,0.06712166131515922,134.75652727628426,1.1321122990442818,13.424332263031843,0.5022682723561025,100,-0.07262780843302608,1.0632045455276966,30.210371112823488,30.210371112823488,-26.130834579467773,7.308845043182373,-0.27557289600372314,1.0198233127593994,-19.45379066467285,7.606939315795898,-4.76837147544984e-09,1.0,-24.155863761901855,7.166775680555928,-24.155863761901855,7.166775680555928,3.5221707904789135,0.20233485102653503,0.20233485102653503,0.36867302656173706,0.20233485102653503,0.43611088395118713,"{""0p5_to_1"": 797, ""1_to_2"": 45, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2777, ""neg_1_to_neg_0p5"": 707, ""neg_2_to_neg_1"": 52, ""zero_to_0p5"": 2822}",-23.419214248657227,7.2037835121154785,0.10278681665658951,1.0051637887954712,0.7151552438735962,0.8556052446365356,0.9856254458427429,1.0400395393371582,0.4394058883190155,0.6006336212158203,0.3868403732776642,0.20440080761909485,0.18243956565856934,-0.0232110433280468,0.7555874586105347,0.2962636649608612,0.11088094115257263,0.4188077449798584,3.3446598052978516,0.9802832663344032,2.882589326408832,-0.0035587826278060675,1.0059586763381958,0.8972676992416382,0.0,0.0007853403221815825,200,382,0.044855229556560516,0.28274184465408325,182,18,0.17358313500881195,0.0,24,24,-0.0065074339509010315,0.9125310778617859,0.8142974376678467,0.0,0.0001336898421868682,174,374,0.020786304026842117,0.24851886928081512,D:\MEC_PPO\checkpoints\dense_actor_raw_prune_experiment_20260316_231148\actor_raw_prune_compute18_actor_raw_20260316_231234_540622\prediction_target_payload_epoch_01.csv,-18.714746475219727,12.830241203308105,-26.34724235534668,20.33779525756836,46.68503761291504,7.92687463760376,11.191296577453613
2,stronger_critic_backbone,normalized_augmented_actor_input,prune_compute18_actor_raw,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-162.2161381617702,1174.1377278492685,189.6737472543639,9616180353.17482,4.421672990684268,0.07131730630135921,146.76721598115856,1.1854609203397743,14.263461260271843,0.5026751634765908,100,-0.09355628918856382,0.4657961099408567,30.41255192756653,30.41255192756653,-36.36393356323242,11.802533149719238,-0.7629486322402954,1.106406807899475,-16.249208450317383,12.116392135620117,3.5762788286319847e-08,1.0,-28.22522036234538,10.667444724452608,-28.22522036234538,10.667444724452608,3.5237350404357395,0.22405540943145752,0.22405540943145752,0.36972716450691223,0.22405540943145752,0.48134198784828186,"{""0p5_to_1"": 823, ""1_to_2"": 61, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2746, ""neg_1_to_neg_0p5"": 729, ""neg_2_to_neg_1"": 66, ""zero_to_0p5"": 2775}",-37.145198822021484,10.76752758026123,-0.8361870050430298,1.0093820095062256,0.7956199049949646,0.8922019004821777,0.9123063683509827,1.2241359949111938,0.25555285811424255,0.9685831069946289,0.4764331877231598,0.11554039269685745,0.36089280247688293,-0.018965931609272957,0.7597204446792603,0.3215555250644684,0.12238308042287827,0.4500236213207245,2.6204710006713867,1.3747308471429134,1.4147410675462229,0.026949584484100342,0.9623588919639587,0.8773341774940491,0.0,0.0002879581006709486,200,382,0.04646025970578194,0.28649449348449707,182,18,0.17549951374530792,0.0,24,24,0.015860293060541153,0.9124382734298706,0.8155713677406311,0.0,0.0001336898421868682,174,374,0.0217636339366436,0.250644326210022,D:\MEC_PPO\checkpoints\dense_actor_raw_prune_experiment_20260316_231148\actor_raw_prune_compute18_actor_raw_20260316_231234_540622\prediction_target_payload_epoch_02.csv,-27.57207489013672,20.45073699951172,-43.021263122558594,36.280357360839844,79.30162048339844,22.654550552368164,20.24853515625
3,stronger_critic_backbone,normalized_augmented_actor_input,prune_compute18_actor_raw,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-159.69969655623768,1156.3317803510506,188.09008695522402,9509607120.45435,4.334624900354739,0.06991330484443127,144.54147254388133,1.1755630434701494,13.982660968886254,0.49900818920695605,100,-0.150203615706414,0.2700039866147563,30.60348629951477,30.60348629951477,-39.073822021484375,11.947494506835938,-0.6801697015762329,0.9987549781799316,-14.921477317810059,25.977216720581055,5.960464477539063e-08,0.9999999403953552,-30.937370777130127,11.962387714432717,-30.937370777130127,11.962387714432717,4.305702555491517,0.22513200342655182,0.22513200342655182,0.3705989718437195,0.22513200342655182,0.4796391725540161,"{""0p5_to_1"": 771, ""1_to_2"": 68, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2749, ""neg_1_to_neg_0p5"": 812, ""neg_2_to_neg_1"": 53, ""zero_to_0p5"": 2747}",-38.943336486816406,11.390807151794434,-0.669261634349823,0.9522185325622559,0.9613509178161621,0.980869710445404,0.9534055590629578,0.9975115060806274,0.038671914488077164,0.9588395953178406,0.3897467851638794,0.019335957244038582,0.37041082978248596,-0.012176369316875935,0.7413256764411926,0.3401259481906891,0.11896742880344391,0.4482920467853546,2.5600550174713135,1.753189986702751,0.4881404378078661,0.005384063348174095,0.9325728416442871,0.8553358912467957,0.0,0.00010471203859196976,200,382,0.04581780359148979,0.2838594615459442,182,18,0.1733016073703766,0.0,24,24,0.0025419341400265694,0.8991774916648865,0.8047669529914856,0.0,2.6737967345979996e-05,174,374,0.021293561905622482,0.24871574342250824,D:\MEC_PPO\checkpoints\dense_actor_raw_prune_experiment_20260316_231148\actor_raw_prune_compute18_actor_raw_20260316_231234_540622\prediction_target_payload_epoch_03.csv,-39.22722244262695,7.950750827789307,-47.58295822143555,-10.201154708862305,37.38180351257324,9.470630645751953,8.073338508605957
4,stronger_critic_backbone,normalized_augmented_actor_input,prune_compute18_actor_raw,normalized_augmented_critic_input,per_sensor,popart_return_norm,huber,8,-160.83111735124902,1165.0652160442862,189.76752742580942,9629397176.202137,4.343694672783604,0.07005959149650973,145.63315200553578,1.1860470464113098,14.011918299301946,0.5018781312889234,100,-0.08478251677006483,0.19513359621632845,30.771104478836058,30.771104478836058,-50.840187072753906,13.958456039428711,-1.081305980682373,0.9479414224624634,-10.445345878601074,15.336626052856445,3.5762788286319847e-08,1.0,-34.917934036254884,14.725019915070293,-34.917934036254884,14.725019915070293,3.457842339565295,0.23605947196483612,0.23605947196483612,0.37169861793518066,0.23605947196483612,0.5055184960365295,"{""0p5_to_1"": 825, ""1_to_2"": 80, ""gt_2"": 0, ""lt_neg_2"": 0, ""neg_0p5_to_0"": 2671, ""neg_1_to_neg_0p5"": 775, ""neg_2_to_neg_1"": 79, ""zero_to_0p5"": 2770}",-49.82704544067383,13.174799919128418,-1.0125019550323486,0.8947221040725708,0.963545024394989,0.9823579788208008,0.9438580274581909,0.898593008518219,0.03749219328165054,0.8611007928848267,0.3365798592567444,0.01874609664082527,0.3178337514400482,-0.016370920464396477,0.7537190914154053,0.3240620493888855,0.13246414065361023,0.4439100921154022,2.3454995155334473,0.8349554996652451,0.8394115199544994,0.007219209335744381,0.9574105739593506,0.8695610165596008,0.0,0.0007068062550388277,200,382,0.045578062534332275,0.2872072458267212,182,18,0.17450076341629028,0.0,24,24,0.004793434403836727,0.9170643091201782,0.8146185874938965,0.0,0.0004812834085896611,174,374,0.02136123739182949,0.254424124956131,D:\MEC_PPO\checkpoints\dense_actor_raw_prune_experiment_20260316_231148\actor_raw_prune_compute18_actor_raw_20260316_231234_540622\prediction_target_payload_epoch_04.csv,-48.06938934326172,10.903985023498535,-58.99932098388672,-9.734241485595703,49.265079498291016,10.849759101867676,11.081743240356445
