epoch,episode_reward,episode_cost,episode_queue_penalty,episode_delay,episode_local_delay_cost,episode_uplink_delay_cost,episode_backhaul_delay_cost,episode_bs_compute_delay_cost,episode_energy,episode_uplink_energy,episode_local_compute_energy,episode_bs_compute_energy,episode_reward_delay_term,episode_reward_energy_term,episode_reward_backlog_term,avg_normalized_avg_queue_len,avg_raw_total_backlog,avg_normalized_total_backlog,avg_theta,num_steps,actor_loss,critic_loss,entropy
0.0,-389.973633618456,378.2323534482524,11.741280170203437,374.07940114861333,251.22380530688034,10.154123422122565,0.4347264868708052,112.26674593273957,83.05904599278072,1.336860293116259,32.889567816637026,48.83261788302745,374.07940114861333,4.152952299639038,11.741280170203437,0.058706400851017186,4312856672.5545225,1.9960176289345837,0.4960749317176918,100.0,-0.0909995356341824,2974.53897857666,15.047433733940125
1.0,-456.43039798621896,443.9608752498505,12.46952273636852,439.32540384551146,293.4480410577418,11.498754398526456,0.4514707052868821,133.92713768395632,92.70942808678113,1.4235747283158344,36.0185771956995,55.267276162765796,439.32540384551146,4.635471404339059,12.46952273636852,0.0623476136818426,4837531724.114766,2.1198188651826486,0.49794438673440244,100.0,-0.12904584122588858,4204.290672302246,15.01598471403122
2.0,-406.0488192006791,394.0727549159863,11.976064284693027,389.7687441441407,251.22933599841636,11.08884642836597,0.4569256988449323,126.9936360185136,86.08021543691112,1.3584236531395664,32.99060012314232,51.73119166062921,389.7687441441407,4.3040107718455545,11.976064284693027,0.05988032142346514,4478383646.9386015,2.035930928397814,0.5019702268466307,100.0,-0.06897148507414386,3235.114860534668,15.019302755594254
3.0,-482.69475141559275,469.82206759646255,12.872683819130085,465.0779209926413,312.1269741279844,12.450455211335244,0.504751563615701,139.99574008970592,94.88293207642674,1.4890436409670782,37.30392329241677,56.08996514304285,465.0779209926413,4.744146603821337,12.872683819130085,0.06436341909565042,4930959976.00753,2.188356249252115,0.496223935003945,100.0,-0.07996417212416418,4539.950973510742,15.008368283510208
4.0,-419.786669342317,407.8179796198512,11.968689722465886,403.39161420707285,274.2554706056638,10.252767999594656,0.4152706425067504,118.4681049593077,88.52730825556569,1.3295140118491353,35.03356160519268,52.16423263852386,403.39161420707285,4.426365412778286,11.968689722465886,0.05984344861232943,4647296846.855727,2.0346772528192,0.4923104862151891,100.0,-0.007131653954274952,3463.9669799804688,15.004438251256943
5.0,-430.7363235031528,418.70974407222917,12.026579430923384,414.2280083904893,278.59861390376767,10.716519387585798,0.4018467351892965,124.5110283639466,89.63471363479799,1.3540794023403766,35.56538465134438,52.71524958111316,414.2280083904893,4.481735681739897,12.026579430923384,0.06013289715461692,4683290540.268259,2.044518503256976,0.4947487101818125,100.0,-0.07706085487734526,3782.066246032715,15.001039266586304
6.0,-446.38457469524633,433.8294921303113,12.555082564935375,429.3050636795347,287.89859288786005,11.436219441817427,0.46486316803329725,129.50538818182395,90.48856901552591,1.430209393019715,35.88707338654492,53.17128623596126,429.3050636795347,4.524428450776297,12.555082564935375,0.06277541282467687,4747853039.8061075,2.1343640360390133,0.49361848740113645,100.0,-0.13027653488097712,3798.204315185547,15.000671952962875
7.0,-436.5480784466351,424.0739120619301,12.474166384705196,419.53515602075,278.63383436696546,11.41613753812778,0.4758911156888155,129.00929299996793,90.77512082359978,1.4310124158438224,35.86563925701421,53.47846915074173,419.53515602075,4.538756041179988,12.474166384705196,0.06237083192352598,4735121298.854131,2.1206082853998844,0.498128448000071,100.0,-0.15103591873776168,3591.2044677734375,14.985367387533188
8.0,-439.5306631381423,426.72975894615956,12.800904191982656,422.06336216852924,276.72227531997777,11.757564165194205,0.4483511227991902,133.13517156055826,93.32793555260564,1.4541807571173435,36.38654089321023,55.487213902278114,422.06336216852924,4.666396777630284,12.800904191982656,0.06400452095991328,4850825666.269439,2.1761537126370514,0.49820881402574946,100.0,-0.060636873939074576,3566.5876388549805,15.001240938901901
9.0,-493.03153768507667,479.7159434376617,13.315594247415046,474.93409115273295,309.65908190084735,13.73740464289333,0.6049331384268449,150.93267147056548,95.63704569857259,1.5775785721983515,36.81688214167842,57.24258498469579,474.93409115273295,4.781852284928628,13.315594247415046,0.06657797123707523,4967247048.082905,2.263651022060558,0.5052433886549165,100.0,-0.05928632721770555,4486.704963684082,15.01675334572792
10.0,-443.4677239913922,430.8076745178998,12.660049473492425,426.3048335492977,276.03708890825834,12.551310635411513,0.5356779284771556,137.18075607715082,90.05681937204153,1.48377674644892,34.699881131503936,53.8731614940887,426.3048335492977,4.502840968602078,12.660049473492425,0.06330024736746212,4673903864.844141,2.1522084104937114,0.5047241695802496,100.0,-0.03823292796732858,3580.2541732788086,15.023825913667679
11.0,-437.5923795295343,425.0100572219684,12.58232230756582,420.5546316039654,278.7660806649841,12.15712387879892,0.5061835304922272,129.12524352969004,89.10851236006398,1.4758313664582419,34.85825244639302,52.77442854721267,420.5546316039654,4.4554256180032,12.58232230756582,0.06291161153782909,4619507052.824323,2.1389947922861903,0.5003034218732102,100.0,-0.11746620893245563,3278.7897872924805,15.029539346694946
12.0,-453.685589667581,441.269077468818,12.416512198762907,436.79435648664435,285.4972270175916,11.74668975518335,0.4933254721479959,139.05711424172134,89.49441964347565,1.4355979843612143,35.047802184219464,53.011019474895,436.79435648664435,4.474720982173783,12.416512198762907,0.06208256099381454,4670595554.052964,2.1108070737896933,0.49712131724727343,100.0,-0.09010466444306076,3590.1797943115234,15.038366794586182
13.0,-385.61221468055516,374.21251540763427,11.399699272920957,370.1547673883983,246.99632456716125,10.196178082046307,0.4588441890491762,112.50342055014146,81.15496038472249,1.3099699454625315,31.680287333901166,48.16470310535874,370.1547673883983,4.057748019236123,11.399699272920957,0.056998496364604787,4232480341.838777,1.9379488763965622,0.4891995908226757,100.0,-0.174752872728277,2356.508144378662,15.040186405181885
14.0,-446.0984117118651,433.6156696070228,12.482742104842345,428.968758112268,286.48057714576294,11.74157662601335,0.4753123102476155,130.27129203024455,92.93822989508614,1.4442569487284667,36.21293958085423,55.281033365503426,428.968758112268,4.646911494754306,12.482742104842345,0.06241371052421172,4793977185.334497,2.1220661578231987,0.49636592370556054,100.0,-0.10540406266227365,3251.2695922851562,15.060680955648422
15.0,-412.2868947235359,400.0592726026064,12.22762212092953,395.7070210427111,257.4993766348968,12.305534838360963,0.5235158756053517,125.37859369384776,87.04503119790823,1.4398933793752307,33.55610069235693,52.04903712617608,395.7070210427111,4.352251559895412,12.22762212092953,0.06113811060464765,4513584279.521997,2.0786957605580207,0.49778151243471513,100.0,-0.18037456506863236,2731.2098026275635,15.085633456707
16.0,-407.39975686076025,395.86431744460106,11.535439416159251,391.6204541585606,267.1257330201669,10.127109777053455,0.45986992837017915,113.90774143297017,84.87726572080773,1.3091621569337097,33.48651657571582,50.081586988158165,391.6204541585606,4.243863286040385,11.535439416159251,0.05767719708079626,4455919662.629336,1.9610247007470718,0.4920569588594035,100.0,-0.11946252064080909,2589.060188293457,15.067626982927322
17.0,-425.14736979800125,412.9292069368916,12.21816286110973,408.43169603872553,274.7362637592571,10.892337743909307,0.47810095131602337,122.32499358424309,89.95021796331986,1.385661634718861,35.25256813524918,53.31198819335182,408.43169603872553,4.497510898165994,12.21816286110973,0.061090814305548656,4659531155.761456,2.077087686388655,0.49860256190488356,100.0,-0.06889211281668395,2681.27400970459,15.071003884077072
18.0,-460.3669705370547,447.18256335195025,13.184407185104634,442.4403461088245,282.13885189677984,12.951805937548949,0.5275238056666867,146.82216446882904,94.84434486251114,1.5392711290768457,35.55253035004449,57.75254338338982,442.4403461088245,4.742217243125557,13.184407185104634,0.06592203592552318,4889361267.620217,2.241349221467787,0.5097156798532506,100.0,-0.05191173544153571,3114.70174407959,15.10165160894394
19.0,-450.9863732822409,438.3163087721546,12.670064510086151,433.6888150267881,277.60060655181667,12.534640713190685,0.5025446486159497,143.0510231131647,92.54987490733289,1.4512183624328818,35.079937411637744,56.01871913326231,433.6888150267881,4.627493745366647,12.670064510086151,0.06335032255043076,4775216141.254444,2.153910966714645,0.5035191947577067,100.0,-0.08542358817066997,2859.1681365966797,15.132436335086823
20.0,-447.9289898684249,435.1613011029801,12.767688765444621,430.55352899013155,282.45757860034473,12.323360590037039,0.4805531522015237,135.2920366475484,92.15544225697023,1.4641281089563039,35.08716971522297,55.604144432790925,430.55352899013155,4.6077721128485125,12.767688765444621,0.0638384438272231,4780523676.510326,2.170507090125586,0.49797591659299806,100.0,-0.13210354244802147,3117.3318939208984,15.144037038087845
21.0,-438.9597253649301,426.61077274990015,12.34895261503012,422.1408766432761,274.82080367535633,11.804429542208974,0.4724098970231703,135.0432335286873,89.39792213248181,1.4461543412632705,34.06647812397707,53.88528966724143,422.1408766432761,4.4698961066240885,12.34895261503012,0.0617447630751506,4641059197.192313,2.0993219445551206,0.5016174292347043,100.0,-0.12547013885341585,2949.784637451172,15.170397847890854
22.0,-424.1264524998315,412.15695180127864,11.969500698552825,407.7071342487808,268.6020584841421,11.118745062074801,0.3661923985024857,127.62013830406136,88.99635104996356,1.3813112970588035,34.3118283791011,53.303211373803606,407.7071342487808,4.449817552498175,11.969500698552825,0.059847503492764124,4607834671.454809,2.0348151187539796,0.5008338052763676,100.0,-0.06120867922436446,2674.4999771118164,15.196070283651352
23.0,-479.2935951772107,466.3764573022241,12.917137874986746,461.6093708495966,306.7867657282914,12.636489790729224,0.42858870023656603,141.7575266303394,95.34172905254518,1.4884839009549005,36.87479189630151,56.978453255288784,461.6093708495966,4.767086452627258,12.917137874986746,0.06458568937493374,4998855216.65931,2.1959134387477475,0.4959812391508106,100.0,-0.12895900174044073,3182.108673095703,15.208381295204163
24.0,-479.06921747355284,466.0329369416804,13.03628053187227,461.3271506509577,305.0943803558255,12.576141514402432,0.48370472276479054,143.1729240579651,94.11572581445571,1.5138168530906444,36.648944016196275,55.95296494516878,461.3271506509577,4.705786290722782,13.03628053187227,0.06518140265936136,4881546597.059911,2.2161676904182865,0.49275062290596283,100.0,-0.16391586628742516,3402.617446899414,15.229130327701569
