block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_logprob_delta_mean,block_logprob_delta_std,block_ratio_proxy_mean,block_ratio_proxy_std,epoch
0,0,3,3,dispatch_decision_block,0.04782109335064888,0.016583401709794998,0.09050367027521133,-0.20166437327861786,0.4351488947868347,0.9051895141601562,0.4672052264213562,0
1,3,6,3,dispatch_decision_block,0.03366798907518387,0.019945256412029266,0.10503822565078735,-0.2953304946422577,0.5681134462356567,0.8855316638946533,0.6198055744171143,0
2,6,9,3,dispatch_decision_block,0.03660427778959274,0.020874684676527977,0.1090344563126564,-0.280907541513443,0.49540457129478455,0.8520388007164001,0.43683552742004395,0
3,9,12,3,dispatch_decision_block,0.04721590876579285,0.015607881359755993,0.10466673970222473,-0.15634112060070038,0.3607103228569031,0.9132968187332153,0.3426556885242462,0
4,12,15,3,dispatch_decision_block,0.04501453787088394,0.017107686027884483,0.09733086824417114,-0.16322188079357147,0.41935503482818604,0.9234159588813782,0.3771316111087799,0
5,15,18,3,dispatch_decision_block,0.03271276131272316,0.022620374336838722,0.10764503479003906,-0.22106635570526123,0.38894644379615784,0.8598460555076599,0.3118096590042114,0
6,18,21,3,dispatch_decision_block,0.031388502568006516,0.020413139835000038,0.09705528616905212,-0.3792303502559662,0.6177693009376526,0.8235406279563904,0.5296656489372253,0
7,21,24,3,dispatch_decision_block,0.04995422810316086,0.0124885318800807,0.08992408961057663,-0.48304134607315063,0.6723818778991699,0.7724739909172058,0.5463795065879822,0
8,24,27,3,dispatch_decision_block,0.04848972335457802,0.017696890980005264,0.09502094238996506,-0.24844034016132355,0.4912973940372467,0.8788192272186279,0.4518425762653351,0
9,27,30,3,dispatch_decision_block,0.03366353362798691,0.021263601258397102,0.10661318898200989,-0.40771564841270447,0.6990849375724792,0.8326635956764221,0.5573068857192993,0
10,30,33,3,dispatch_decision_block,0.0339919812977314,0.021747425198554993,0.10151617974042892,-0.5008106231689453,0.741191029548645,0.8093385100364685,0.7884454727172852,0
11,33,36,3,dispatch_decision_block,0.044066138565540314,0.010254583321511745,0.07920101284980774,-0.4681337773799896,0.785391092300415,0.8287056088447571,0.6222552061080933,0
12,36,39,3,dispatch_decision_block,0.050126947462558746,0.019716130569577217,0.11679955571889877,-0.12684211134910583,0.40295594930648804,0.95456862449646,0.39018696546554565,0
13,39,42,3,dispatch_decision_block,0.03257514908909798,0.017165647819638252,0.07421579211950302,-0.264667809009552,0.49185705184936523,0.8506678938865662,0.35562872886657715,0
14,42,45,3,dispatch_decision_block,0.036456771194934845,0.019075842574238777,0.09147823601961136,-0.14898629486560822,0.34836021065711975,0.9142290353775024,0.3182756304740906,0
15,45,48,3,dispatch_decision_block,0.05227191001176834,0.01531024556607008,0.0942147821187973,-0.3080354332923889,0.5813115239143372,0.8734567165374756,0.5753844976425171,0
16,48,51,3,dispatch_decision_block,0.046770934015512466,0.020106855779886246,0.09844094514846802,-0.4918458163738251,0.6045559048652649,0.748985767364502,0.6154146790504456,0
17,51,54,3,dispatch_decision_block,0.036664243787527084,0.021603766828775406,0.1012500524520874,-0.14818249642848969,0.3164217472076416,0.9053051471710205,0.2868761420249939,0
18,54,57,3,dispatch_decision_block,0.03322746232151985,0.02183140255510807,0.09628143906593323,-0.3876721262931824,0.6261884570121765,0.8198115825653076,0.5342696309089661,0
19,57,60,3,dispatch_decision_block,0.04734865203499794,0.0157503392547369,0.09652622789144516,-0.09405767172574997,0.293673574924469,0.9508712887763977,0.288312703371048,0
20,60,63,3,dispatch_decision_block,0.05137767642736435,0.021447692066431046,0.0990171879529953,-0.2550756335258484,0.5329412221908569,0.8898541331291199,0.5151081681251526,0
21,63,66,3,dispatch_decision_block,0.038944147527217865,0.023645158857107162,0.11219514161348343,-0.45361918210983276,0.6096361875534058,0.7656072974205017,0.5200663805007935,0
22,66,69,3,dispatch_decision_block,0.038921333849430084,0.023474011570215225,0.09777924418449402,-0.3028333783149719,0.5330674052238464,0.8425679802894592,0.431119441986084,0
23,69,72,3,dispatch_decision_block,0.050724077969789505,0.01388415414839983,0.08829198777675629,-0.34834155440330505,0.5418407917022705,0.8076019287109375,0.40649712085723877,0
0,0,3,3,dispatch_decision_block,0.045646484941244125,0.01943880505859852,0.09769361466169357,-0.21676796674728394,0.5058737397193909,0.9011927247047424,0.42011237144470215,1
1,3,6,3,dispatch_decision_block,0.030840415507555008,0.0196229200810194,0.09142768383026123,-0.12750676274299622,0.46193641424179077,0.9699581861495972,0.41690829396247864,1
2,6,9,3,dispatch_decision_block,0.03441254794597626,0.02040095441043377,0.09985609352588654,-0.2085428684949875,0.5897045731544495,0.9426648020744324,0.49230194091796875,1
3,9,12,3,dispatch_decision_block,0.04704894497990608,0.016314826905727386,0.11499350517988205,-0.2846202552318573,0.5740697383880615,0.8603218197822571,0.41401737928390503,1
4,12,15,3,dispatch_decision_block,0.05036115273833275,0.018546493723988533,0.11961694806814194,-0.16888704895973206,0.4674212634563446,0.9341250658035278,0.41496819257736206,1
5,15,18,3,dispatch_decision_block,0.03881273418664932,0.02230435237288475,0.1059357151389122,-0.2429342269897461,0.5021150708198547,0.8763114809989929,0.403346985578537,1
6,18,21,3,dispatch_decision_block,0.035954441875219345,0.02376173622906208,0.0981081947684288,-0.22676590085029602,0.5427460074424744,0.9099385142326355,0.4602644443511963,1
7,21,24,3,dispatch_decision_block,0.048319511115550995,0.014977763406932354,0.0957607701420784,-0.1484586000442505,0.5401004552841187,0.9811335206031799,0.4907039403915405,1
8,24,27,3,dispatch_decision_block,0.05505362153053284,0.022077862173318863,0.1183837354183197,-0.3426050841808319,0.6985288858413696,0.8744447827339172,0.6101904511451721,1
