telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip
151,3,7,31,0.03919528935929571,77696,13525,0.17407588550247116,151931.921875,642686.5625,4202403.5,20252612.0,1605.0477294921875,3611.2635498046875,3999.999755859375,11085.9287109375
152,3,8,32,0.04168827274589605,77696,13389,0.17232547364085668,152061.671875,644935.125,4197711.5,20300082.0,1598.7928466796875,3590.206298828125,3999.999755859375,11114.5634765625
153,3,8,33,0.03531772712705322,77696,13305,0.17124433690280066,151531.234375,639701.265625,4192770.0,20339812.0,1593.284912109375,3567.1206665039062,3999.999755859375,11151.365234375
154,3,8,34,0.033081420697394934,77696,13260,0.1706651565074135,151798.859375,640482.125,4193217.25,20389242.0,1591.083251953125,3560.5247802734375,3999.999755859375,11169.98828125
155,3,8,35,0.03400532698105982,77696,13155,0.1693137355848435,151737.125,640865.328125,4181786.0,20380604.0,1589.299560546875,3547.5523071289062,3999.999755859375,11075.9208984375
156,3,9,36,0.03464542417576627,77696,13160,0.16937808896210874,152046.28125,642879.859375,4182094.75,20412118.0,1589.05322265625,3541.6316528320312,3999.999755859375,10990.0380859375
157,3,9,37,0.03800151245500021,77696,13083,0.16838704695222406,151996.703125,644527.765625,4194364.5,20427978.0,1584.2437744140625,3524.3362426757812,3999.999755859375,11010.46875
158,3,9,38,0.0379927347635657,77696,13016,0.16752471169686986,152157.15625,645463.25,4201797.0,20460196.0,1579.2174072265625,3507.1253051757812,3999.999755859375,11044.7255859375
159,3,9,39,0.034409079583762214,77696,13060,0.16809102141680396,152558.59375,647573.796875,4215342.5,20515422.0,1582.0640869140625,3510.940185546875,3999.999755859375,10962.5986328125
160,4,0,0,0.034034108859343375,77696,13068,0.16819398682042833,152039.140625,644160.015625,4224147.225000008,20460038.0,1582.138671875,3512.2695922851562,3999.999755859375,10761.2666015625
161,4,0,1,0.036737541426653905,77696,13014,0.16749897034596375,150826.90625,636768.9375,4186841.3125000475,19578134.0,1580.04443359375,3508.0079345703125,3999.999755859375,10653.6796875
162,4,0,2,0.03629975748538218,77696,13006,0.16739600494233936,150804.65625,638592.3125,4177836.637500013,19572934.0,1580.6517333984375,3505.3800048828125,3999.999755859375,10504.2822265625
163,4,0,3,0.03852190354659846,77696,12840,0.16525947281713343,150834.21875,638091.671875,4190089.46250001,19624268.0,1576.58935546875,3483.9349975585938,3999.999755859375,10463.939453125
164,4,1,4,0.04139095990112828,77696,12853,0.16542679159802307,150910.359375,637958.046875,4181468.5375000495,19637874.0,1577.4725341796875,3487.2142944335938,3999.999755859375,10301.2939453125
165,4,1,5,0.041881907811634846,77696,12862,0.16554262767710048,150789.140625,636508.4375,4136759.5,19403548.0,1578.7025146484375,3487.9895629882812,3999.999755859375,10109.1044921875
166,4,1,6,0.04265071955365902,77696,12867,0.16560698105436572,150574.34375,634752.0,4142709.0,19179448.0,1579.745849609375,3486.4530639648438,3999.999755859375,9938.2265625
167,4,1,7,0.04618529009250932,77696,12583,0.16195170922570015,150536.796875,636643.5,4142405.25,19227118.0,1566.2294921875,3432.6661376953125,3999.999755859375,9962.27734375
168,4,2,8,0.04712481796317185,77696,12589,0.16202893327841844,150891.484375,638682.6875,4140102.0,19237064.0,1567.3507080078125,3434.11572265625,3999.999755859375,9849.3681640625
169,4,2,9,0.045367173782043656,77696,12646,0.16276256177924217,151040.140625,640181.0,4142111.25,19211564.0,1569.423095703125,3438.4306640625,3999.999755859375,9672.513671875
170,4,2,10,0.046402862045136495,77696,12528,0.16124382207578253,151116.765625,639865.546875,4154459.75,19260982.0,1568.0140380859375,3433.9524536132812,3999.999755859375,9600.310546875
171,4,2,11,0.04543719986838349,77696,12424,0.15990527182866557,151162.71875,641285.46875,4160603.0,19296406.0,1566.349609375,3421.861572265625,3999.999755859375,9586.6142578125
172,4,3,12,0.04740063536296483,77696,12409,0.15971221169686986,151404.5,643024.09375,4153924.0,19146802.0,1566.033935546875,3420.7098999023438,3999.999755859375,9536.3837890625
173,4,3,13,0.04870070307700219,77696,12346,0.15890135914332784,151663.234375,644529.953125,4162783.75,19186918.0,1565.451171875,3415.5167846679688,3999.999755859375,9456.6357421875
174,4,3,14,0.04486351839195933,77696,12374,0.15926173805601318,151933.921875,645446.96875,4174428.75,19224882.0,1567.32861328125,3420.5014038085938,3999.999755859375,9292.1689453125
175,4,3,15,0.04342092222972878,77696,12358,0.15905580724876442,152156.671875,644804.25,4177066.25,19252782.0,1566.885986328125,3413.5199584960938,3999.999755859375,9276.5537109375
176,4,4,16,0.04109584772558816,77696,12349,0.15893997116968697,152453.4375,646760.0,4189125.5,19298452.0,1568.5433349609375,3419.4904174804688,3999.999755859375,9242.451171875
177,4,4,17,0.03961290627688101,77696,12245,0.15760142092257,152386.171875,648552.5625,4194143.5,19288762.0,1564.6751708984375,3405.0770263671875,3999.999755859375,8945.208984375
178,4,4,18,0.038523507799568375,77696,12140,0.15625,152270.0625,649676.0,4196327.05,19297874.0,1562.1241455078125,3399.5514526367188,3999.999755859375,8960.5693359375
179,4,4,19,0.03913640544576444,77696,12073,0.1553876647446458,152121.140625,650051.3125,4182973.5625000247,19285396.0,1559.3272705078125,3390.7691040039062,3999.999755859375,8865.90625
180,4,5,20,0.04013269632871235,77696,11982,0.15421643327841844,152280.046875,651907.6875,4189419.1125000147,19247160.0,1556.6185302734375,3384.146240234375,3999.999755859375,8880.0712890625
181,4,5,21,0.03881273305991882,77696,11871,0.15278778830313014,152484.09375,653631.640625,4201010.9,19262036.0,1554.1444091796875,3375.8709716796875,3999.999755859375,8827.3056640625
182,4,5,22,0.03810219409582404,77696,11796,0.15182248764415157,152597.125,655487.328125,4207971.925000004,19305220.0,1551.692138671875,3367.5934448242188,3999.999755859375,8842.646484375
183,4,5,23,0.038876809944785165,77696,11750,0.15123043657331137,152742.65625,657426.515625,4211504.575000018,19257376.0,1550.053955078125,3359.2540893554688,3999.999755859375,8784.8642578125
184,4,6,24,0.0408628038711772,77696,11628,0.14966021416803954,152299.90625,657915.25,4216882.450000015,19146268.0,1547.036376953125,3345.16552734375,3999.999755859375,8778.7548828125
185,4,6,25,0.04075945077484824,77696,11591,0.14918399917627678,152453.84375,659569.5,4217480.0,19116812.0,1545.492919921875,3340.6810302734375,3999.999755859375,8804.42578125
186,4,6,26,0.03870296197968233,77696,11570,0.14891371499176276,152379.546875,660112.25,4206216.0,19122308.0,1544.25439453125,3338.7470703125,3999.999755859375,8823.8330078125
187,4,6,27,0.037187742120105075,77696,11497,0.14797415568369027,152357.109375,661539.125,4168900.75,18989440.0,1543.9794921875,3337.8353881835938,3999.999755859375,8849.3076171875
188,4,7,28,0.03894472734637303,77696,11482,0.14778109555189456,152079.390625,661652.3125,4171496.75,19006068.0,1543.072021484375,3335.6589965820312,3999.999755859375,8859.0859375
189,4,7,29,0.039637058480330056,77696,11359,0.14619800247116968,152243.796875,663158.3125,4179671.25,19047206.0,1540.783935546875,3330.7260131835938,3999.999755859375,8872.2646484375
190,4,7,30,0.03516632356396615,77696,11288,0.1452841845140033,151592.40625,661079.375,4169980.75,18392026.0,1537.8905029296875,3323.6585693359375,3999.999755859375,8897.421875
191,4,7,31,0.037326049375050144,77696,11265,0.1449881589785832,151667.328125,662733.0625,4177178.25,18410174.0,1534.4310302734375,3306.1132202148438,3999.999755859375,8922.7548828125
192,4,8,32,0.03893248967858683,77696,11174,0.14381692751235584,151807.65625,663881.5,4184939.5,18379648.0,1531.0059814453125,3294.2904663085938,3999.999755859375,8948.2685546875
193,4,8,33,0.04047116975082405,77696,11055,0.14228531713344317,151878.25,665464.5,4176993.75,18422320.0,1528.16162109375,3288.1991577148438,3999.999755859375,8950.3232421875
194,4,8,34,0.042542990629198606,77696,10981,0.14133288714991762,151156.921875,659002.3125,4163100.0,18025500.0,1524.8555908203125,3277.015380859375,3999.999755859375,8975.1640625
195,4,8,35,0.0398282607667416,77696,10894,0.14021313838550248,151137.328125,660216.1875,4165113.025,18060326.0,1521.6396484375,3263.330810546875,3999.999755859375,8941.5927734375
196,4,9,36,0.04240521730343751,77696,10841,0.13953099258649093,151284.734375,661657.375,4172804.25,18095210.0,1518.4464111328125,3253.2061767578125,3999.999755859375,8966.6396484375
197,4,9,37,0.03686761979425106,77696,10807,0.1390933896210873,151408.390625,663459.5,4164662.0,18136214.0,1514.9232177734375,3242.4642944335938,3999.999755859375,8810.6171875
198,4,9,38,0.03705335082736438,77696,10821,0.13927357907743,151458.34375,664131.5625,4169189.75,18077190.0,1514.8489990234375,3238.3994750976562,3999.999755859375,8737.5244140625
199,4,9,39,0.033442295702356746,77696,10799,0.13899042421746294,151767.125,665232.5,4180186.75,18113020.0,1515.66357421875,3238.141845703125,3999.999755859375,8751.8837890625
